"Census Profile, 2021 Census of Population"
,,,"Beaches--East York [Federal electoral district (2013 Representation Order)], Ontario",,,,,,,,,,,,
"Religion","    Latter Day Saints",,    35,"",    25,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Religion","    Lutheran",,   635,"",   280,"",   355,"",    0.6,"",    0.5,"",    0.6,"",
"Religion","    Methodist and Wesleyan (Holiness)",,   190,"",    70,"",   120,"",    0.2,"",    0.1,"",    0.2,"",
"Religion","    Pentecostal and other Charismatic",,   865,"",   350,"",   520,"",    0.8,"",    0.7,"",    0.9,"",
"Religion","    Presbyterian",,   965,"",   450,"",   520,"",    0.9,"",    0.9,"",    0.9,"",
"Religion","    Reformed",,    15,"",     0,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Religion","    United Church",,  2935,"",  1285,"",  1650,"",    2.7,"",    2.4,"",    3.0,"",
"Religion","    Other Christian and Christian-related traditions",,  1885,"",   815,"",  1070,"",    1.7,"",    1.5,"",    1.9,"",
"Religion","  Hindu",,  3050,"",  1530,"",  1520,"",    2.8,"",    2.9,"",    2.7,"",
"Religion","  Jewish",,  1820,"",   935,"",   885,"",    1.7,"",    1.8,"",    1.6,"",
"Religion","  Muslim",,  9900,"",  5090,"",  4810,"",    9.1,"",    9.7,"",    8.6,"",
"Religion","  Sikh",,   160,"",    80,"",    80,"",    0.1,"",    0.2,"",    0.1,"",
"Religion","  Traditional (North American Indigenous) spirituality",,   120,"",    35,"",    80,"",    0.1,"",    0.1,"",    0.1,"",
"Religion","  Other religions and spiritual traditions",,  1180,"",   505,"",   680,"",    1.1,"",    1.0,"",    1.2,"",
"Religion","  No religion and secular perspectives",, 44070,"", 22410,"", 21660,"",   40.6,"",   42.6,"",   38.8,"",
"Mobility status 1 year ago","Total - Mobility status 1 year ago - 25% sample data",163,107395,"", 52065,"", 55330,"",  100.0,"",  100.0,"",  100.0,"",
"Mobility status 1 year ago","  Non-movers",, 96015,"", 46520,"", 49490,"",   89.4,"",   89.3,"",   89.4,"",
"Mobility status 1 year ago","  Movers",, 11380,"",  5540,"",  5840,"",   10.6,"",   10.6,"",   10.6,"",
"Mobility status 1 year ago","    Non-migrants",,  9175,"",  4530,"",  4645,"",    8.5,"",    8.7,"",    8.4,"",
"Mobility status 1 year ago","    Migrants",,  2205,"",  1015,"",  1190,"",    2.1,"",    1.9,"",    2.2,"",
"Mobility status 1 year ago","      Internal migrants",,  1325,"",   630,"",   695,"",    1.2,"",    1.2,"",    1.3,"",
"Mobility status 1 year ago","        Intraprovincial migrants",,  1050,"",   485,"",   570,"",    1.0,"",    0.9,"",    1.0,"",
"Mobility status 1 year ago","        Interprovincial migrants",,   275,"",   150,"",   130,"",    0.3,"",    0.3,"",    0.2,"",
"Mobility status 1 year ago","      External migrants",,   875,"",   385,"",   495,"",    0.8,"",    0.7,"",    0.9,"",
"Mobility status 5 years ago","Total - Mobility status 5 years ago - 25% sample data",164,102460,"", 49560,"", 52905,"",  100.0,"",  100.0,"",  100.0,"",
"Mobility status 5 years ago","  Non-movers",, 69670,"", 33320,"", 36345,"",   68.0,"",   67.2,"",   68.7,"",
"Mobility status 5 years ago","  Movers",, 32795,"", 16235,"", 16560,"",   32.0,"",   32.8,"",   31.3,"",
"Mobility status 5 years ago","    Non-migrants",, 21175,"", 10430,"", 10750,"",   20.7,"",   21.0,"",   20.3,"",
"Mobility status 5 years ago","    Migrants",, 11620,"",  5815,"",  5810,"",   11.3,"",   11.7,"",   11.0,"",
"Mobility status 5 years ago","      Internal migrants",,  5320,"",  2565,"",  2755,"",    5.2,"",    5.2,"",    5.2,"",
"Mobility status 5 years ago","        Intraprovincial migrants",,  4035,"",  1920,"",  2115,"",    3.9,"",    3.9,"",    4.0,"",
"Mobility status 5 years ago","        Interprovincial migrants",,  1285,"",   635,"",   645,"",    1.3,"",    1.3,"",    1.2,"",
"Mobility status 5 years ago","      External migrants",,  6305,"",  3250,"",  3050,"",    6.2,"",    6.6,"",    5.8,"",
"Secondary (high) school diploma or equivalency certificate","Total - Secondary (high) school diploma or equivalency certificate for the population aged 15 years and over in private households - 25% sample data",165, 89815,"", 43100,"", 46720,"",  100.0,"",  100.0,"",  100.0,"",
"Secondary (high) school diploma or equivalency certificate","  No high school diploma or equivalency certificate",, 12590,"",  6220,"",  6370,"",   14.0,"",   14.4,"",   13.6,"",
"Secondary (high) school diploma or equivalency certificate","  With high school diploma or equivalency certificate",166, 77225,"", 36875,"", 40345,"",   86.0,"",   85.6,"",   86.4,"",
"Secondary (high) school diploma or equivalency certificate","Total - Secondary (high) school diploma or equivalency certificate for the population aged 25 to 64 years in private households - 25% sample data",165, 62840,"", 30380,"", 32465,"",  100.0,"",  100.0,"",  100.0,"",
"Secondary (high) school diploma or equivalency certificate","  No high school diploma or equivalency certificate",,  5005,"",  2670,"",  2335,"",    8.0,"",    8.8,"",    7.2,"",
"Secondary (high) school diploma or equivalency certificate","  With high school diploma or equivalency certificate",166, 57835,"", 27700,"", 30130,"",   92.0,"",   91.2,"",   92.8,"",
"Highest certificate, diploma or degree","Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",165, 89815,"", 43095,"", 46720,"",  100.0,"",  100.0,"",  100.0,"",
"Highest certificate, diploma or degree","  No certificate, diploma or degree",, 11445,"",  5595,"",  5850,"",   12.7,"",   13.0,"",   12.5,"",
"Highest certificate, diploma or degree","  High (secondary) school diploma or equivalency certificate",167, 20145,"", 10540,"",  9610,"",   22.4,"",   24.5,"",   20.6,"",
"Highest certificate, diploma or degree","  Postsecondary certificate, diploma or degree",, 58225,"", 26960,"", 31260,"",   64.8,"",   62.6,"",   66.9,"",
"Highest certificate, diploma or degree","    Postsecondary certificate or diploma below bachelor level",, 19740,"",  9550,"", 10195,"",   22.0,"",   22.2,"",   21.8,"",
"Highest certificate, diploma or degree","      Apprenticeship or trades certificate or diploma",,  3000,"",  2050,"",   940,"",    3.3,"",    4.8,"",    2.0,"",
"Highest certificate, diploma or degree","        Non-apprenticeship trades certificate or diploma",168,  1695,"",  1095,"",   600,"",    1.9,"",    2.5,"",    1.3,"",
"Highest certificate, diploma or degree","        Apprenticeship certificate",169,  1305,"",   960,"",   345,"",    1.5,"",    2.2,"",    0.7,"",
"Highest certificate, diploma or degree","      College, CEGEP or other non-university certificate or diploma",170, 14335,"",  6360,"",  7970,"",   16.0,"",   14.8,"",   17.1,"",
"Highest certificate, diploma or degree","      University certificate or diploma below bachelor level",,  2415,"",  1140,"",  1275,"",    2.7,"",    2.6,"",    2.7,"",
"Highest certificate, diploma or degree","    Bachelor's degree or higher",, 38480,"", 17410,"", 21070,"",   42.8,"",   40.4,"",   45.1,"",
"Highest certificate, diploma or degree","      Bachelor's degree",, 24180,"", 10825,"", 13355,"",   26.9,"",   25.1,"",   28.6,"",
"Highest certificate, diploma or degree","      University certificate or diploma above bachelor level",,  2365,"",  1000,"",  1365,"",    2.6,"",    2.3,"",    2.9,"",
"Highest certificate, diploma or degree","      Degree in medicine, dentistry, veterinary medicine or optometry",,   535,"",   240,"",   300,"",    0.6,"",    0.6,"",    0.6,"",
"Highest certificate, diploma or degree","      Master's degree",,  9940,"",  4525,"",  5415,"",   11.1,"",   10.5,"",   11.6,"",
"Highest certificate, diploma or degree","      Earned doctorate",171,  1460,"",   825,"",   630,"",    1.6,"",    1.9,"",    1.3,"",
"Highest certificate, diploma or degree","Total - Highest certificate, diploma or degree for the population aged 25 to 64 years in private households - 25% sample data",165, 62835,"", 30375,"", 32465,"",  100.0,"",  100.0,"",  100.0,"",
"Highest certificate, diploma or degree","  No certificate, diploma or degree",,  4290,"",  2320,"",  1975,"",    6.8,"",    7.6,"",    6.1,"",
"Highest certificate, diploma or degree","  High (secondary) school diploma or equivalency certificate",167, 11185,"",  6255,"",  4930,"",   17.8,"",   20.6,"",   15.2,"",
"Highest certificate, diploma or degree","  Postsecondary certificate, diploma or degree",, 47370,"", 21800,"", 25565,"",   75.4,"",   71.8,"",   78.7,"",
"Highest certificate, diploma or degree","    Postsecondary certificate or diploma below bachelor level",, 14915,"",  7255,"",  7660,"",   23.7,"",   23.9,"",   23.6,"",
"Highest certificate, diploma or degree","      Apprenticeship or trades certificate or diploma",,  2080,"",  1410,"",   670,"",    3.3,"",    4.6,"",    2.1,"",
"Highest certificate, diploma or degree","        Non-apprenticeship trades certificate or diploma",168,  1175,"",   735,"",   435,"",    1.9,"",    2.4,"",    1.3,"",
"Highest certificate, diploma or degree","        Apprenticeship certificate",169,   905,"",   675,"",   230,"",    1.4,"",    2.2,"",    0.7,"",
"Highest certificate, diploma or degree","      College, CEGEP or other non-university certificate or diploma",170, 11090,"",  5045,"",  6050,"",   17.6,"",   16.6,"",   18.6,"",
"Highest certificate, diploma or degree","      University certificate or diploma below bachelor level",,  1745,"",   805,"",   940,"",    2.8,"",    2.7,"",    2.9,"",
"Highest certificate, diploma or degree","    Bachelor's degree or higher",, 32450,"", 14550,"", 17900,"",   51.6,"",   47.9,"",   55.1,"",
"Highest certificate, diploma or degree","      Bachelor's degree",, 20205,"",  9030,"", 11175,"",   32.2,"",   29.7,"",   34.4,"",
"Highest certificate, diploma or degree","      University certificate or diploma above bachelor level",,  1980,"",   815,"",  1170,"",    3.2,"",    2.7,"",    3.6,"",
"Highest certificate, diploma or degree","      Degree in medicine, dentistry, veterinary medicine or optometry",,   445,"",   195,"",   245,"",    0.7,"",    0.6,"",    0.8,"",
"Highest certificate, diploma or degree","      Master's degree",,  8660,"",  3870,"",  4785,"",   13.8,"",   12.7,"",   14.7,"",
"Highest certificate, diploma or degree","      Earned doctorate",171,  1165,"",   635,"",   525,"",    1.9,"",    2.1,"",    1.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","Total - Major field of study - Classification of Instructional Programs (CIP) 2021 for the population aged 15 years and over in private households - 25% sample data",172, 89815,"", 43095,"", 46720,"",  100.0,"",  100.0,"",  100.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  No postsecondary certificate, diploma or degree",173, 31590,"", 16135,"", 15455,"",   35.2,"",   37.4,"",   33.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Education",,  3135,"",   765,"",  2370,"",    3.5,"",    1.8,"",    5.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    13. Education",,  3135,"",   765,"",  2370,"",    3.5,"",    1.8,"",    5.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Visual and performing arts, and communications technologies",,  4740,"",  2215,"",  2520,"",    5.3,"",    5.1,"",    5.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    10. Communications technologies/technicians and support services",,   380,"",   250,"",   130,"",    0.4,"",    0.6,"",    0.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    50. Visual and performing arts",,  4360,"",  1965,"",  2395,"",    4.9,"",    4.6,"",    5.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Humanities",,  4950,"",  1880,"",  3070,"",    5.5,"",    4.4,"",    6.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    16. Indigenous and foreign languages, literatures, and linguistics",,   455,"",   100,"",   355,"",    0.5,"",    0.2,"",    0.8,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    23. English language and literature/letters",,  1625,"",   545,"",  1080,"",    1.8,"",    1.3,"",    2.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    24. Liberal arts and sciences, general studies and humanities",,  1155,"",   370,"",   780,"",    1.3,"",    0.9,"",    1.7,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30A Interdisciplinary humanities",174,   150,"",    40,"",   110,"",    0.2,"",    0.1,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    38. Philosophy and religious studies",,   455,"",   260,"",   195,"",    0.5,"",    0.6,"",    0.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    39. Theology and religious vocations",,   210,"",   105,"",   100,"",    0.2,"",    0.2,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    54. History",,   740,"",   420,"",   315,"",    0.8,"",    1.0,"",    0.7,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    55. French language and literature/lettersCAN",,   160,"",    40,"",   125,"",    0.2,"",    0.1,"",    0.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Social and behavioural sciences and law",, 11165,"",  4130,"",  7035,"",   12.4,"",    9.6,"",   15.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    05. Area, ethnic, cultural, gender, and group studies",,   245,"",    45,"",   200,"",    0.3,"",    0.1,"",    0.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    09. Communication, journalism and related programs",,  2075,"",   910,"",  1165,"",    2.3,"",    2.1,"",    2.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    19. Family and consumer sciences/human sciences",,  1070,"",   120,"",   950,"",    1.2,"",    0.3,"",    2.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    22. Legal professions and studies",,  1820,"",   685,"",  1135,"",    2.0,"",    1.6,"",    2.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30B Interdisciplinary social and behavioural sciences",175,   310,"",   140,"",   170,"",    0.3,"",    0.3,"",    0.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    42. Psychology",,  1470,"",   335,"",  1145,"",    1.6,"",    0.8,"",    2.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    45. Social sciences",,  4175,"",  1900,"",  2275,"",    4.6,"",    4.4,"",    4.9,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Business, management and public administration",, 12765,"",  5965,"",  6790,"",   14.2,"",   13.8,"",   14.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30.16 Accounting and computer science",,    20,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    44. Public administration and social service professions",,  1205,"",   305,"",   900,"",    1.3,"",    0.7,"",    1.9,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    52. Business, management, marketing and related support services",, 11535,"",  5645,"",  5885,"",   12.8,"",   13.1,"",   12.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Physical and life sciences and technologies",,  2720,"",  1280,"",  1440,"",    3.0,"",    3.0,"",    3.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    26. Biological and biomedical sciences",,  1285,"",   520,"",   765,"",    1.4,"",    1.2,"",    1.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30.01 Biological and physical sciences",,   620,"",   230,"",   390,"",    0.7,"",    0.5,"",    0.8,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30C Other interdisciplinary physical and life sciences",176,    55,"",    30,"",    35,"",    0.1,"",    0.1,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    40. Physical sciences",,   700,"",   490,"",   210,"",    0.8,"",    1.1,"",    0.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    41. Science technologies/technicians",,    55,"",    10,"",    50,"",    0.1,"",    0.0,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Mathematics, computer and information sciences",,  3050,"",  2030,"",  1020,"",    3.4,"",    4.7,"",    2.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    11. Computer and information sciences and support services",,  2310,"",  1670,"",   640,"",    2.6,"",    3.9,"",    1.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    25. Library science",,   135,"",    20,"",   120,"",    0.2,"",    0.0,"",    0.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    27. Mathematics and statistics",,   475,"",   270,"",   210,"",    0.5,"",    0.6,"",    0.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30D Interdisciplinary mathematics, computer and information sciences",177,   130,"",    80,"",    55,"",    0.1,"",    0.2,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Architecture, engineering, and related trades",,  7210,"",  5980,"",  1230,"",    8.0,"",   13.9,"",    2.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    04. Architecture and related services",,   940,"",   610,"",   330,"",    1.0,"",    1.4,"",    0.7,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    14. Engineering",,  2895,"",  2265,"",   640,"",    3.2,"",    5.3,"",    1.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    15. Engineering/engineering-related technologies/technicians",,  1215,"",  1050,"",   165,"",    1.4,"",    2.4,"",    0.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30.12 Historic preservation and conservation",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    46. Construction trades",,  1090,"",  1050,"",    45,"",    1.2,"",    2.4,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    47. Mechanic and repair technologies/technicians",,   735,"",   710,"",    25,"",    0.8,"",    1.6,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    48. Precision production",,   335,"",   300,"",    30,"",    0.4,"",    0.7,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Agriculture, natural resources and conservation",,   810,"",   400,"",   415,"",    0.9,"",    0.9,"",    0.9,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    01. Agricultural and veterinary sciences/services/operations and related fields",178,   435,"",   210,"",   225,"",    0.5,"",    0.5,"",    0.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    03. Natural resources and conservation",,   380,"",   185,"",   185,"",    0.4,"",    0.4,"",    0.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Health and related fields",,  5900,"",  1455,"",  4445,"",    6.6,"",    3.4,"",    9.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30.37 Design for human health",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    31. Parks, recreation, leisure, fitness, and kinesiology",,   800,"",   405,"",   395,"",    0.9,"",    0.9,"",    0.8,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    51. Health professions and related programs",178,  4925,"",   965,"",  3965,"",    5.5,"",    2.2,"",    8.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    60. Health professions residency/fellowship programs",,    20,"",    10,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    61. Medical residency/fellowship programs",,   150,"",    80,"",    75,"",    0.2,"",    0.2,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Personal, protective and transportation services",,  1755,"",   845,"",   915,"",    2.0,"",    2.0,"",    2.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    12. Culinary, entertainment, and personal services",,  1165,"",   405,"",   760,"",    1.3,"",    0.9,"",    1.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    28. Military science, leadership and operational art",,    25,"",    15,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    29. Military technologies and applied sciences",,    10,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    43. Security and protective services",,   355,"",   240,"",   110,"",    0.4,"",    0.6,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    49. Transportation and materials moving",,   195,"",   180,"",    20,"",    0.2,"",    0.4,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Other",179,    15,"",     0,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","Total - Major field of study - Classification of Instructional Programs (CIP) 2021 for the population aged 25 to 64 years in private households - 25% sample data",172, 62840,"", 30375,"", 32460,"",  100.0,"",  100.0,"",  100.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  No postsecondary certificate, diploma or degree",173, 15475,"",  8575,"",  6900,"",   24.6,"",   28.2,"",   21.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Education",,  2280,"",   535,"",  1750,"",    3.6,"",    1.8,"",    5.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    13. Education",,  2280,"",   535,"",  1750,"",    3.6,"",    1.8,"",    5.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Visual and performing arts, and communications technologies",,  4000,"",  1915,"",  2085,"",    6.4,"",    6.3,"",    6.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    10. Communications technologies/technicians and support services",,   305,"",   210,"",    90,"",    0.5,"",    0.7,"",    0.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    50. Visual and performing arts",,  3700,"",  1705,"",  1995,"",    5.9,"",    5.6,"",    6.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Humanities",,  3870,"",  1450,"",  2425,"",    6.2,"",    4.8,"",    7.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    16. Indigenous and foreign languages, literatures, and linguistics",,   360,"",    80,"",   280,"",    0.6,"",    0.3,"",    0.9,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    23. English language and literature/letters",,  1255,"",   410,"",   845,"",    2.0,"",    1.3,"",    2.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    24. Liberal arts and sciences, general studies and humanities",,   925,"",   295,"",   635,"",    1.5,"",    1.0,"",    2.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30A Interdisciplinary humanities",174,   115,"",    35,"",    90,"",    0.2,"",    0.1,"",    0.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    38. Philosophy and religious studies",,   390,"",   225,"",   165,"",    0.6,"",    0.7,"",    0.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    39. Theology and religious vocations",,   125,"",    60,"",    70,"",    0.2,"",    0.2,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    54. History",,   585,"",   330,"",   255,"",    0.9,"",    1.1,"",    0.8,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    55. French language and literature/lettersCAN",,   100,"",    10,"",    85,"",    0.2,"",    0.0,"",    0.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Social and behavioural sciences and law",,  9310,"",  3405,"",  5905,"",   14.8,"",   11.2,"",   18.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    05. Area, ethnic, cultural, gender, and group studies",,   205,"",    40,"",   165,"",    0.3,"",    0.1,"",    0.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    09. Communication, journalism and related programs",,  1745,"",   800,"",   945,"",    2.8,"",    2.6,"",    2.9,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    19. Family and consumer sciences/human sciences",,   850,"",   100,"",   750,"",    1.4,"",    0.3,"",    2.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    22. Legal professions and studies",,  1615,"",   585,"",  1030,"",    2.6,"",    1.9,"",    3.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30B Interdisciplinary social and behavioural sciences",175,   250,"",   115,"",   140,"",    0.4,"",    0.4,"",    0.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    42. Psychology",,  1145,"",   225,"",   920,"",    1.8,"",    0.7,"",    2.8,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    45. Social sciences",,  3500,"",  1535,"",  1965,"",    5.6,"",    5.1,"",    6.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Business, management and public administration",, 10825,"",  5085,"",  5740,"",   17.2,"",   16.7,"",   17.7,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30.16 Accounting and computer science",,    20,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    44. Public administration and social service professions",,   955,"",   250,"",   710,"",    1.5,"",    0.8,"",    2.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    52. Business, management, marketing and related support services",,  9850,"",  4825,"",  5025,"",   15.7,"",   15.9,"",   15.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Physical and life sciences and technologies",,  2135,"",   975,"",  1170,"",    3.4,"",    3.2,"",    3.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    26. Biological and biomedical sciences",,  1045,"",   415,"",   630,"",    1.7,"",    1.4,"",    1.9,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30.01 Biological and physical sciences",,   485,"",   180,"",   305,"",    0.8,"",    0.6,"",    0.9,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30C Other interdisciplinary physical and life sciences",176,    40,"",    30,"",    20,"",    0.1,"",    0.1,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    40. Physical sciences",,   530,"",   350,"",   175,"",    0.8,"",    1.2,"",    0.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    41. Science technologies/technicians",,    40,"",     0,"",    40,"",    0.1,"",    0.0,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Mathematics, computer and information sciences",,  2585,"",  1745,"",   845,"",    4.1,"",    5.7,"",    2.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    11. Computer and information sciences and support services",,  2025,"",  1485,"",   545,"",    3.2,"",    4.9,"",    1.7,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    25. Library science",,    95,"",    20,"",    80,"",    0.2,"",    0.1,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    27. Mathematics and statistics",,   350,"",   175,"",   175,"",    0.6,"",    0.6,"",    0.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30D Interdisciplinary mathematics, computer and information sciences",177,   110,"",    70,"",    45,"",    0.2,"",    0.2,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Architecture, engineering, and related trades",,  5655,"",  4570,"",  1080,"",    9.0,"",   15.0,"",    3.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    04. Architecture and related services",,   745,"",   455,"",   290,"",    1.2,"",    1.5,"",    0.9,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    14. Engineering",,  2475,"",  1900,"",   575,"",    3.9,"",    6.3,"",    1.8,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    15. Engineering/engineering-related technologies/technicians",,   915,"",   790,"",   130,"",    1.5,"",    2.6,"",    0.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30.12 Historic preservation and conservation",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    46. Construction trades",,   810,"",   765,"",    45,"",    1.3,"",    2.5,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    47. Mechanic and repair technologies/technicians",,   490,"",   465,"",    25,"",    0.8,"",    1.5,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    48. Precision production",,   215,"",   195,"",    20,"",    0.3,"",    0.6,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Agriculture, natural resources and conservation",,   650,"",   285,"",   365,"",    1.0,"",    0.9,"",    1.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    01. Agricultural and veterinary sciences/services/operations and related fields",178,   330,"",   140,"",   195,"",    0.5,"",    0.5,"",    0.6,"",
