"Census Profile, 2021 Census of Population"
,,,"Etobicoke Centre [Federal electoral district (2013 Representation Order)], Ontario",,,,,,,,,,,,
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30A Interdisciplinary humanities",174,   105,"",    45,"",    60,"",    0.1,"",    0.1,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    38. Philosophy and religious studies",,   190,"",   120,"",    75,"",    0.2,"",    0.3,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    39. Theology and religious vocations",,   290,"",   170,"",   120,"",    0.3,"",    0.4,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    54. History",,   675,"",   365,"",   310,"",    0.7,"",    0.8,"",    0.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    55. French language and literature/lettersCAN",,   235,"",    15,"",   220,"",    0.2,"",    0.0,"",    0.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Social and behavioural sciences and law",,  9715,"",  3525,"",  6190,"",    9.7,"",    7.5,"",   11.8,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    05. Area, ethnic, cultural, gender, and group studies",,   110,"",    10,"",   105,"",    0.1,"",    0.0,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    09. Communication, journalism and related programs",,  1155,"",   435,"",   715,"",    1.2,"",    0.9,"",    1.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    19. Family and consumer sciences/human sciences",,  1185,"",   105,"",  1080,"",    1.2,"",    0.2,"",    2.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    22. Legal professions and studies",,  1745,"",   625,"",  1120,"",    1.7,"",    1.3,"",    2.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30B Interdisciplinary social and behavioural sciences",175,   155,"",    70,"",    85,"",    0.2,"",    0.1,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    42. Psychology",,  1310,"",   380,"",   930,"",    1.3,"",    0.8,"",    1.8,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    45. Social sciences",,  4050,"",  1895,"",  2155,"",    4.1,"",    4.0,"",    4.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Business, management and public administration",, 14235,"",  6575,"",  7660,"",   14.2,"",   13.9,"",   14.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30.16 Accounting and computer science",,    45,"",    20,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    44. Public administration and social service professions",,   860,"",   165,"",   695,"",    0.9,"",    0.3,"",    1.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    52. Business, management, marketing and related support services",, 13325,"",  6390,"",  6940,"",   13.3,"",   13.5,"",   13.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Physical and life sciences and technologies",,  2970,"",  1265,"",  1705,"",    3.0,"",    2.7,"",    3.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    26. Biological and biomedical sciences",,  1235,"",   460,"",   770,"",    1.2,"",    1.0,"",    1.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30.01 Biological and physical sciences",,   715,"",   305,"",   415,"",    0.7,"",    0.6,"",    0.8,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30C Other interdisciplinary physical and life sciences",176,    80,"",    15,"",    70,"",    0.1,"",    0.0,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    40. Physical sciences",,   835,"",   455,"",   380,"",    0.8,"",    1.0,"",    0.7,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    41. Science technologies/technicians",,   105,"",    30,"",    70,"",    0.1,"",    0.1,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Mathematics, computer and information sciences",,  3230,"",  2085,"",  1145,"",    3.2,"",    4.4,"",    2.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    11. Computer and information sciences and support services",,  2370,"",  1665,"",   705,"",    2.4,"",    3.5,"",    1.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    25. Library science",,   180,"",    35,"",   145,"",    0.2,"",    0.1,"",    0.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    27. Mathematics and statistics",,   580,"",   320,"",   260,"",    0.6,"",    0.7,"",    0.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30D Interdisciplinary mathematics, computer and information sciences",177,   105,"",    60,"",    40,"",    0.1,"",    0.1,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Architecture, engineering, and related trades",, 10820,"",  9225,"",  1595,"",   10.8,"",   19.5,"",    3.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    04. Architecture and related services",,   745,"",   475,"",   270,"",    0.7,"",    1.0,"",    0.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    14. Engineering",,  4730,"",  3775,"",   960,"",    4.7,"",    8.0,"",    1.8,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    15. Engineering/engineering-related technologies/technicians",,  1960,"",  1690,"",   275,"",    2.0,"",    3.6,"",    0.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30.12 Historic preservation and conservation",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    46. Construction trades",,  1520,"",  1490,"",    25,"",    1.5,"",    3.2,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    47. Mechanic and repair technologies/technicians",,  1190,"",  1170,"",    20,"",    1.2,"",    2.5,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    48. Precision production",,   680,"",   620,"",    55,"",    0.7,"",    1.3,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Agriculture, natural resources and conservation",,   855,"",   455,"",   405,"",    0.9,"",    1.0,"",    0.8,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    01. Agricultural and veterinary sciences/services/operations and related fields",178,   550,"",   270,"",   275,"",    0.6,"",    0.6,"",    0.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    03. Natural resources and conservation",,   310,"",   180,"",   130,"",    0.3,"",    0.4,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Health and related fields",,  7205,"",  1715,"",  5490,"",    7.2,"",    3.6,"",   10.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30.37 Design for human health",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    31. Parks, recreation, leisure, fitness, and kinesiology",,   735,"",   410,"",   330,"",    0.7,"",    0.9,"",    0.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    51. Health professions and related programs",178,  6130,"",  1165,"",  4960,"",    6.1,"",    2.5,"",    9.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    60. Health professions residency/fellowship programs",,    15,"",     0,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    61. Medical residency/fellowship programs",,   325,"",   145,"",   185,"",    0.3,"",    0.3,"",    0.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Personal, protective and transportation services",,  2490,"",  1175,"",  1315,"",    2.5,"",    2.5,"",    2.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    12. Culinary, entertainment, and personal services",,  1505,"",   440,"",  1075,"",    1.5,"",    0.9,"",    2.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    28. Military science, leadership and operational art",,    10,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    29. Military technologies and applied sciences",,    15,"",    15,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    43. Security and protective services",,   620,"",   420,"",   195,"",    0.6,"",    0.9,"",    0.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    49. Transportation and materials moving",,   330,"",   290,"",    45,"",    0.3,"",    0.6,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Other",179,    15,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","Total - Major field of study - Classification of Instructional Programs (CIP) 2021 for the population aged 25 to 64 years in private households - 25% sample data",172, 61735,"", 29430,"", 32305,"",  100.0,"",  100.0,"",  100.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  No postsecondary certificate, diploma or degree",173, 16445,"",  8635,"",  7815,"",   26.6,"",   29.3,"",   24.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Education",,  2630,"",   560,"",  2070,"",    4.3,"",    1.9,"",    6.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    13. Education",,  2630,"",   560,"",  2070,"",    4.3,"",    1.9,"",    6.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Visual and performing arts, and communications technologies",,  1760,"",   675,"",  1080,"",    2.9,"",    2.3,"",    3.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    10. Communications technologies/technicians and support services",,   170,"",   115,"",    55,"",    0.3,"",    0.4,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    50. Visual and performing arts",,  1585,"",   555,"",  1030,"",    2.6,"",    1.9,"",    3.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Humanities",,  2770,"",   875,"",  1895,"",    4.5,"",    3.0,"",    5.9,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    16. Indigenous and foreign languages, literatures, and linguistics",,   395,"",    40,"",   360,"",    0.6,"",    0.1,"",    1.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    23. English language and literature/letters",,   685,"",   150,"",   535,"",    1.1,"",    0.5,"",    1.7,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    24. Liberal arts and sciences, general studies and humanities",,   740,"",   245,"",   500,"",    1.2,"",    0.8,"",    1.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30A Interdisciplinary humanities",174,    65,"",    20,"",    40,"",    0.1,"",    0.1,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    38. Philosophy and religious studies",,   130,"",    70,"",    55,"",    0.2,"",    0.2,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    39. Theology and religious vocations",,   190,"",   110,"",    80,"",    0.3,"",    0.4,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    54. History",,   450,"",   230,"",   220,"",    0.7,"",    0.8,"",    0.7,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    55. French language and literature/lettersCAN",,   120,"",    10,"",   110,"",    0.2,"",    0.0,"",    0.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Social and behavioural sciences and law",,  7440,"",  2595,"",  4845,"",   12.1,"",    8.8,"",   15.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    05. Area, ethnic, cultural, gender, and group studies",,    75,"",     0,"",    70,"",    0.1,"",    0.0,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    09. Communication, journalism and related programs",,   870,"",   300,"",   570,"",    1.4,"",    1.0,"",    1.8,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    19. Family and consumer sciences/human sciences",,   870,"",    55,"",   815,"",    1.4,"",    0.2,"",    2.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    22. Legal professions and studies",,  1465,"",   480,"",   985,"",    2.4,"",    1.6,"",    3.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30B Interdisciplinary social and behavioural sciences",175,   120,"",    55,"",    70,"",    0.2,"",    0.2,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    42. Psychology",,   960,"",   295,"",   665,"",    1.6,"",    1.0,"",    2.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    45. Social sciences",,  3080,"",  1415,"",  1665,"",    5.0,"",    4.8,"",    5.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Business, management and public administration",, 10970,"",  4955,"",  6025,"",   17.8,"",   16.8,"",   18.7,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30.16 Accounting and computer science",,    40,"",    15,"",    20,"",    0.1,"",    0.1,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    44. Public administration and social service professions",,   660,"",   120,"",   540,"",    1.1,"",    0.4,"",    1.7,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    52. Business, management, marketing and related support services",, 10275,"",  4815,"",  5460,"",   16.6,"",   16.4,"",   16.9,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Physical and life sciences and technologies",,  1980,"",   805,"",  1175,"",    3.2,"",    2.7,"",    3.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    26. Biological and biomedical sciences",,   815,"",   295,"",   515,"",    1.3,"",    1.0,"",    1.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30.01 Biological and physical sciences",,   510,"",   225,"",   285,"",    0.8,"",    0.8,"",    0.9,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30C Other interdisciplinary physical and life sciences",176,    75,"",    10,"",    60,"",    0.1,"",    0.0,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    40. Physical sciences",,   535,"",   260,"",   270,"",    0.9,"",    0.9,"",    0.8,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    41. Science technologies/technicians",,    50,"",    10,"",    40,"",    0.1,"",    0.0,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Mathematics, computer and information sciences",,  2670,"",  1745,"",   925,"",    4.3,"",    5.9,"",    2.9,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    11. Computer and information sciences and support services",,  2070,"",  1445,"",   625,"",    3.4,"",    4.9,"",    1.9,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    25. Library science",,    95,"",    25,"",    70,"",    0.2,"",    0.1,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    27. Mathematics and statistics",,   420,"",   225,"",   195,"",    0.7,"",    0.8,"",    0.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30D Interdisciplinary mathematics, computer and information sciences",177,    80,"",    45,"",    35,"",    0.1,"",    0.2,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Architecture, engineering, and related trades",,  7555,"",  6245,"",  1305,"",   12.2,"",   21.2,"",    4.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    04. Architecture and related services",,   535,"",   345,"",   190,"",    0.9,"",    1.2,"",    0.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    14. Engineering",,  3500,"",  2670,"",   835,"",    5.7,"",    9.1,"",    2.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    15. Engineering/engineering-related technologies/technicians",,  1375,"",  1175,"",   205,"",    2.2,"",    4.0,"",    0.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30.12 Historic preservation and conservation",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    46. Construction trades",,  1040,"",  1015,"",    25,"",    1.7,"",    3.4,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    47. Mechanic and repair technologies/technicians",,   710,"",   700,"",    10,"",    1.2,"",    2.4,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    48. Precision production",,   390,"",   340,"",    45,"",    0.6,"",    1.2,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Agriculture, natural resources and conservation",,   655,"",   340,"",   310,"",    1.1,"",    1.2,"",    1.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    01. Agricultural and veterinary sciences/services/operations and related fields",178,   400,"",   200,"",   200,"",    0.6,"",    0.7,"",    0.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    03. Natural resources and conservation",,   250,"",   145,"",   110,"",    0.4,"",    0.5,"",    0.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Health and related fields",,  5070,"",  1230,"",  3840,"",    8.2,"",    4.2,"",   11.9,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30.37 Design for human health",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    31. Parks, recreation, leisure, fitness, and kinesiology",,   545,"",   300,"",   245,"",    0.9,"",    1.0,"",    0.8,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    51. Health professions and related programs",178,  4320,"",   840,"",  3480,"",    7.0,"",    2.9,"",   10.8,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    60. Health professions residency/fellowship programs",,    10,"",     0,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    61. Medical residency/fellowship programs",,   205,"",    90,"",   110,"",    0.3,"",    0.3,"",    0.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Personal, protective and transportation services",,  1775,"",   765,"",  1005,"",    2.9,"",    2.6,"",    3.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    12. Culinary, entertainment, and personal services",,  1080,"",   275,"",   805,"",    1.7,"",    0.9,"",    2.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    28. Military science, leadership and operational art",,    10,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    29. Military technologies and applied sciences",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    43. Security and protective services",,   465,"",   295,"",   170,"",    0.8,"",    1.0,"",    0.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    49. Transportation and materials moving",,   210,"",   185,"",    25,"",    0.3,"",    0.6,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Other",179,    15,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Location of study compared with province or territory of residence","Total - Location of study compared with province or territory of residence for the population aged 25 to 64 years in private households - 25% sample data",180, 61735,"", 29430,"", 32305,"",  100.0,"",  100.0,"",  100.0,"",
"Location of study compared with province or territory of residence","  No postsecondary certificate, diploma or degree",, 16445,"",  8635,"",  7815,"",   26.6,"",   29.3,"",   24.2,"",
"Location of study compared with province or territory of residence","  Postsecondary certificate, diploma or degree",181, 45290,"", 20795,"", 24485,"",   73.4,"",   70.7,"",   75.8,"",
"Location of study compared with province or territory of residence","    Location of study inside Canada",, 32395,"", 14915,"", 17480,"",   52.5,"",   50.7,"",   54.1,"",
"Location of study compared with province or territory of residence","      Same as province or territory of residence",, 30815,"", 14205,"", 16615,"",   49.9,"",   48.3,"",   51.4,"",
"Location of study compared with province or territory of residence","      Different than province or territory of residence",,  1575,"",   710,"",   865,"",    2.6,"",    2.4,"",    2.7,"",
"Location of study compared with province or territory of residence","    Location of study outside Canada",182, 12895,"",  5885,"",  7010,"",   20.9,"",   20.0,"",   21.7,"",
"Location of study compared with province or territory of residence","      Americas",,  2595,"",  1180,"",  1405,"",    4.2,"",    4.0,"",    4.3,"",
"Location of study compared with province or territory of residence","        United States of America",,  1360,"",   665,"",   695,"",    2.2,"",    2.3,"",    2.2,"",
"Location of study compared with province or territory of residence","        Mexico",,   180,"",    85,"",    95,"",    0.3,"",    0.3,"",    0.3,"",
"Location of study compared with province or territory of residence","        Cuba",,   105,"",    35,"",    75,"",    0.2,"",    0.1,"",    0.2,"",
"Location of study compared with province or territory of residence","        Haiti",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Location of study compared with province or territory of residence","        Jamaica",,    85,"",    35,"",    45,"",    0.1,"",    0.1,"",    0.1,"",
"Location of study compared with province or territory of residence","        Brazil",,   260,"",    95,"",   165,"",    0.4,"",    0.3,"",    0.5,"",
"Location of study compared with province or territory of residence","        Colombia",,   205,"",    80,"",   120,"",    0.3,"",    0.3,"",    0.4,"",
"Location of study compared with province or territory of residence","        Peru",,    35,"",     0,"",    25,"",    0.1,"",    0.0,"",    0.1,"",
"Location of study compared with province or territory of residence","        Venezuela",95,    90,"",    30,"",    60,"",    0.1,"",    0.1,"",    0.2,"",
"Location of study compared with province or territory of residence","        Other locations of study in Americas",,   270,"",   150,"",   125,"",    0.4,"",    0.5,"",    0.4,"",
"Location of study compared with province or territory of residence","      Europe",,  5175,"",  2415,"",  2760,"",    8.4,"",    8.2,"",    8.5,"",
"Location of study compared with province or territory of residence","        Belgium",,    25,"",    15,"",    15,"",    0.0,"",    0.1,"",    0.0,"",
"Location of study compared with province or territory of residence","        France",,   105,"",    40,"",    70,"",    0.2,"",    0.1,"",    0.2,"",
"Location of study compared with province or territory of residence","        Germany",,    50,"",    35,"",    20,"",    0.1,"",    0.1,"",    0.1,"",
"Location of study compared with province or territory of residence","        Netherlands",,    10,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Location of study compared with province or territory of residence","        Switzerland",,    25,"",     0,"",    25,"",    0.0,"",    0.0,"",    0.1,"",
"Location of study compared with province or territory of residence","        Hungary",,    55,"",    30,"",    30,"",    0.1,"",    0.1,"",    0.1,"",
"Location of study compared with province or territory of residence","        Moldova",183,    65,"",    30,"",    25,"",    0.1,"",    0.1,"",    0.1,"",
"Location of study compared with province or territory of residence","        Poland",,   465,"",   210,"",   250,"",    0.8,"",    0.7,"",    0.8,"",
"Location of study compared with province or territory of residence","        Romania",,   325,"",   170,"",   160,"",    0.5,"",    0.6,"",    0.5,"",
"Location of study compared with province or territory of residence","        Russian Federation",,   355,"",   155,"",   200,"",    0.6,"",    0.5,"",    0.6,"",
"Location of study compared with province or territory of residence","        Ukraine",,  1190,"",   520,"",   675,"",    1.9,"",    1.8,"",    2.1,"",
"Location of study compared with province or territory of residence","        Ireland",96,    40,"",    20,"",    20,"",    0.1,"",    0.1,"",    0.1,"",
"Location of study compared with province or territory of residence","        United Kingdom",87,   515,"",   265,"",   255,"",    0.8,"",    0.9,"",    0.8,"",
"Location of study compared with province or territory of residence","        Bosnia and Herzegovina",,   245,"",   130,"",   115,"",    0.4,"",    0.4,"",    0.4,"",
"Location of study compared with province or territory of residence","        Italy",,    40,"",    20,"",    20,"",    0.1,"",    0.1,"",    0.1,"",
"Location of study compared with province or territory of residence","        Serbia",86,   575,"",   280,"",   295,"",    0.9,"",    1.0,"",    0.9,"",
"Location of study compared with province or territory of residence","        Other locations of study in Europe",,  1070,"",   485,"",   590,"",    1.7,"",    1.6,"",    1.8,"",
"Location of study compared with province or territory of residence","      Africa",,   605,"",   305,"",   300,"",    1.0,"",    1.0,"",    0.9,"",
"Location of study compared with province or territory of residence","        Nigeria",,   130,"",    55,"",    75,"",    0.2,"",    0.2,"",    0.2,"",
"Location of study compared with province or territory of residence","        Algeria",,    10,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Location of study compared with province or territory of residence","        Morocco",,    20,"",    15,"",     0,"",    0.0,"",    0.1,"",    0.0,"",
"Location of study compared with province or territory of residence","        Tunisia",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Location of study compared with province or territory of residence","        Egypt",,    65,"",    40,"",    30,"",    0.1,"",    0.1,"",    0.1,"",
"Location of study compared with province or territory of residence","        South Africa, Republic of",,    60,"",    20,"",    40,"",    0.1,"",    0.1,"",    0.1,"",
"Location of study compared with province or territory of residence","        Other locations of study in Africa",,   310,"",   165,"",   145,"",    0.5,"",    0.6,"",    0.4,"",
"Location of study compared with province or territory of residence","      Asia",,  4385,"",  1895,"",  2490,"",    7.1,"",    6.4,"",    7.7,"",
"Location of study compared with province or territory of residence","        Iran",88,   145,"",    75,"",    70,"",    0.2,"",    0.3,"",    0.2,"",
"Location of study compared with province or territory of residence","        Iraq",,    60,"",    30,"",    25,"",    0.1,"",    0.1,"",    0.1,"",
"Location of study compared with province or territory of residence","        Israel",,    25,"",    10,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Location of study compared with province or territory of residence","        Lebanon",,    45,"",    20,"",    25,"",    0.1,"",    0.1,"",    0.1,"",
"Location of study compared with province or territory of residence","        Syria",89,    10,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Location of study compared with province or territory of residence","        Turkey",,   145,"",    70,"",    65,"",    0.2,"",    0.2,"",    0.2,"",
"Location of study compared with province or territory of residence","        China",90,   540,"",   250,"",   290,"",    0.9,"",    0.8,"",    0.9,"",
"Location of study compared with province or territory of residence","        Taiwan",,    10,"",     0,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Location of study compared with province or territory of residence","        Hong Kong",91,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Location of study compared with province or territory of residence","        Japan",,    45,"",    15,"",    30,"",    0.1,"",    0.1,"",    0.1,"",
"Location of study compared with province or territory of residence","        Korea, South",92,   405,"",   185,"",   225,"",    0.7,"",    0.6,"",    0.7,"",
"Location of study compared with province or territory of residence","        Philippines",,   960,"",   295,"",   660,"",    1.6,"",    1.0,"",    2.0,"",
"Location of study compared with province or territory of residence","        Viet Nam",,    40,"",    10,"",    30,"",    0.1,"",    0.0,"",    0.1,"",
"Location of study compared with province or territory of residence","        Bangladesh",,   130,"",    60,"",    65,"",    0.2,"",    0.2,"",    0.2,"",
"Location of study compared with province or territory of residence","        Sri Lanka",,    40,"",    15,"",    20,"",    0.1,"",    0.1,"",    0.1,"",
"Location of study compared with province or territory of residence","        India",,  1230,"",   585,"",   645,"",    2.0,"",    2.0,"",    2.0,"",
"Location of study compared with province or territory of residence","        Pakistan",,   220,"",   110,"",   115,"",    0.4,"",    0.4,"",    0.4,"",
"Location of study compared with province or territory of residence","        Other locations of study in Asia",,   325,"",   145,"",   180,"",    0.5,"",    0.5,"",    0.6,"",
"Location of study compared with province or territory of residence","      Oceania",,   140,"",    90,"",    50,"",    0.2,"",    0.3,"",    0.2,"",
"Location of study compared with province or territory of residence","        Australia",,   125,"",    70,"",    50,"",    0.2,"",    0.2,"",    0.2,"",
"Location of study compared with province or territory of residence","        New Zealand",,    20,"",    15,"",     0,"",    0.0,"",    0.1,"",    0.0,"",
"Location of study compared with province or territory of residence","        Other locations of study in Oceania",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Labour force status","Total - Population aged 15 years and over by labour force status - 25% sample data",184, 99900,"", 47235,"", 52670,"",,"...",,"...",,"...",
"Labour force status","  In the labour force",, 61275,"", 31250,"", 30025,"",,"...",,"...",,"...",
"Labour force status","    Employed",, 53450,"", 27645,"", 25805,"",,"...",,"...",,"...",
"Labour force status","    Unemployed",,  7830,"",  3605,"",  4225,"",,"...",,"...",,"...",
"Labour force status","  Not in the labour force",, 38625,"", 15985,"", 22645,"",,"...",,"...",,"...",
"Labour force status","Participation rate",,   61.3,"",   66.2,"",   57.0,"",   61.3,"",   66.2,"",   57.0,"",
"Labour force status","Employment rate",,   53.5,"",   58.5,"",   49.0,"",   53.5,"",   58.5,"",   49.0,"",
"Labour force status","Unemployment rate",,   12.8,"",   11.5,"",   14.1,"",   12.8,"",   11.5,"",   14.1,"",
