"Census Profile, 2021 Census of Population"
,,,"Spadina--Fort York [Federal electoral district (2013 Representation Order)], Ontario",,,,,,,,,,,,
"Ethnic or cultural origin","  English",, 14335,"",  7355,"",  6975,"",   10.6,"",   10.9,"",   10.2,"",
"Ethnic or cultural origin","  Irish",, 15080,"",  7525,"",  7555,"",   11.1,"",   11.2,"",   11.1,"",
"Ethnic or cultural origin","  Scottish",, 12965,"",  6555,"",  6410,"",    9.6,"",    9.8,"",    9.4,"",
"Ethnic or cultural origin","  French, n.o.s.",122,  6255,"",  3165,"",  3090,"",    4.6,"",    4.7,"",    4.5,"",
"Ethnic or cultural origin","  German",,  7510,"",  3710,"",  3800,"",    5.5,"",    5.5,"",    5.6,"",
"Ethnic or cultural origin","  Chinese",, 20030,"",  8715,"", 11315,"",   14.8,"",   13.0,"",   16.6,"",
"Ethnic or cultural origin","  Italian",,  7565,"",  3775,"",  3795,"",    5.6,"",    5.6,"",    5.6,"",
"Ethnic or cultural origin","  Indian (India)",, 11785,"",  6275,"",  5515,"",    8.7,"",    9.3,"",    8.1,"",
"Ethnic or cultural origin","  Ukrainian",,  3670,"",  1650,"",  2020,"",    2.7,"",    2.5,"",    3.0,"",
"Ethnic or cultural origin","  Dutch",,  2570,"",  1320,"",  1250,"",    1.9,"",    2.0,"",    1.8,"",
"Ethnic or cultural origin","  Polish",,  4265,"",  2115,"",  2155,"",    3.1,"",    3.1,"",    3.2,"",
"Ethnic or cultural origin","  Québécois",,   180,"",    85,"",    95,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  British Isles, n.o.s.",123,  4280,"",  2285,"",  2005,"",    3.2,"",    3.4,"",    2.9,"",
"Ethnic or cultural origin","  Filipino",,  3725,"",  1625,"",  2100,"",    2.8,"",    2.4,"",    3.1,"",
"Ethnic or cultural origin","  French Canadian",,  1300,"",   655,"",   645,"",    1.0,"",    1.0,"",    0.9,"",
"Ethnic or cultural origin","  Caucasian (White), n.o.s.",124,  2345,"",  1200,"",  1145,"",    1.7,"",    1.8,"",    1.7,"",
"Ethnic or cultural origin","  First Nations (North American Indian), n.o.s.",125,   575,"",   255,"",   320,"",    0.4,"",    0.4,"",    0.5,"",
"Ethnic or cultural origin","  Métis",,   470,"",   170,"",   295,"",    0.3,"",    0.3,"",    0.4,"",
"Ethnic or cultural origin","  European, n.o.s.",126,  2440,"",  1270,"",  1165,"",    1.8,"",    1.9,"",    1.7,"",
"Ethnic or cultural origin","  Russian",,  3415,"",  1565,"",  1850,"",    2.5,"",    2.3,"",    2.7,"",
"Ethnic or cultural origin","  Norwegian",,   705,"",   335,"",   375,"",    0.5,"",    0.5,"",    0.5,"",
"Ethnic or cultural origin","  Welsh",,  1520,"",   725,"",   795,"",    1.1,"",    1.1,"",    1.2,"",
"Ethnic or cultural origin","  Portuguese",,  3835,"",  1785,"",  2040,"",    2.8,"",    2.7,"",    3.0,"",
"Ethnic or cultural origin","  American",,  1315,"",   650,"",   670,"",    1.0,"",    1.0,"",    1.0,"",
"Ethnic or cultural origin","  Spanish",,  2655,"",  1285,"",  1375,"",    2.0,"",    1.9,"",    2.0,"",
"Ethnic or cultural origin","  Swedish",,   680,"",   385,"",   305,"",    0.5,"",    0.6,"",    0.4,"",
"Ethnic or cultural origin","  Hungarian",,  1410,"",   760,"",   655,"",    1.0,"",    1.1,"",    1.0,"",
"Ethnic or cultural origin","  Acadian",,   270,"",   120,"",   155,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Pakistani",,  2300,"",  1220,"",  1090,"",    1.7,"",    1.8,"",    1.6,"",
"Ethnic or cultural origin","  African, n.o.s.",127,  1810,"",   890,"",   910,"",    1.3,"",    1.3,"",    1.3,"",
"Ethnic or cultural origin","  Jewish",,  2800,"",  1485,"",  1315,"",    2.1,"",    2.2,"",    1.9,"",
"Ethnic or cultural origin","  Punjabi",,   840,"",   460,"",   385,"",    0.6,"",    0.7,"",    0.6,"",
"Ethnic or cultural origin","  Vietnamese",,  2215,"",   915,"",  1300,"",    1.6,"",    1.4,"",    1.9,"",
"Ethnic or cultural origin","  Arab, n.o.s.",128,  1320,"",   730,"",   590,"",    1.0,"",    1.1,"",    0.9,"",
"Ethnic or cultural origin","  Greek",,  1465,"",   765,"",   700,"",    1.1,"",    1.1,"",    1.0,"",
"Ethnic or cultural origin","  Jamaican",,  1960,"",   930,"",  1035,"",    1.4,"",    1.4,"",    1.5,"",
"Ethnic or cultural origin","  Asian, n.o.s.",129,  1650,"",   740,"",   915,"",    1.2,"",    1.1,"",    1.3,"",
"Ethnic or cultural origin","  Cree, n.o.s.",130,    55,"",    20,"",    35,"",    0.0,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Korean",,  2475,"",  1130,"",  1345,"",    1.8,"",    1.7,"",    2.0,"",
"Ethnic or cultural origin","  Romanian",,  1065,"",   510,"",   555,"",    0.8,"",    0.8,"",    0.8,"",
"Ethnic or cultural origin","  Lebanese",,  1165,"",   625,"",   540,"",    0.9,"",    0.9,"",    0.8,"",
"Ethnic or cultural origin","  Iranian",,  2180,"",  1045,"",  1135,"",    1.6,"",    1.6,"",    1.7,"",
"Ethnic or cultural origin","  Christian, n.i.e.",131,   445,"",   230,"",   220,"",    0.3,"",    0.3,"",    0.3,"",
"Ethnic or cultural origin","  Danish",,   505,"",   240,"",   265,"",    0.4,"",    0.4,"",    0.4,"",
"Ethnic or cultural origin","  North American Indigenous, n.o.s.",132,   190,"",    75,"",   115,"",    0.1,"",    0.1,"",    0.2,"",
"Ethnic or cultural origin","  Sikh",,   285,"",   155,"",   135,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Austrian",,   760,"",   370,"",   390,"",    0.6,"",    0.6,"",    0.6,"",
"Ethnic or cultural origin","  Belgian",,   430,"",   210,"",   220,"",    0.3,"",    0.3,"",    0.3,"",
"Ethnic or cultural origin","  Haitian",,   140,"",    70,"",    65,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Hindu",,  1190,"",   670,"",   520,"",    0.9,"",    1.0,"",    0.8,"",
"Ethnic or cultural origin","  Mexican",,  1090,"",   555,"",   535,"",    0.8,"",    0.8,"",    0.8,"",
"Ethnic or cultural origin","  Mennonite",,   165,"",    80,"",    85,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Swiss",,   415,"",   205,"",   210,"",    0.3,"",    0.3,"",    0.3,"",
"Ethnic or cultural origin","  Finnish",,   525,"",   265,"",   260,"",    0.4,"",    0.4,"",    0.4,"",
"Ethnic or cultural origin","  Sri Lankan",,   600,"",   310,"",   295,"",    0.4,"",    0.5,"",    0.4,"",
"Ethnic or cultural origin","  Croatian",,   650,"",   290,"",   355,"",    0.5,"",    0.4,"",    0.5,"",
"Ethnic or cultural origin","  Japanese",,  1275,"",   465,"",   805,"",    0.9,"",    0.7,"",    1.2,"",
"Ethnic or cultural origin","  South Asian, n.o.s.",133,  1140,"",   590,"",   555,"",    0.8,"",    0.9,"",    0.8,"",
"Ethnic or cultural origin","  Mi'kmaq, n.o.s.",134,   140,"",    65,"",    70,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Northern European, n.o.s.",135,   335,"",   185,"",   150,"",    0.2,"",    0.3,"",    0.2,"",
"Ethnic or cultural origin","  Muslim",,   420,"",   220,"",   195,"",    0.3,"",    0.3,"",    0.3,"",
"Ethnic or cultural origin","  Egyptian",,   820,"",   445,"",   380,"",    0.6,"",    0.7,"",    0.6,"",
"Ethnic or cultural origin","  Latin, Central or South American, n.o.s.",136,   880,"",   380,"",   500,"",    0.6,"",    0.6,"",    0.7,"",
"Ethnic or cultural origin","  Tamil",,   475,"",   265,"",   210,"",    0.4,"",    0.4,"",    0.3,"",
"Ethnic or cultural origin","  Icelandic",,   240,"",   150,"",    95,"",    0.2,"",    0.2,"",    0.1,"",
"Ethnic or cultural origin","  Colombian",,   855,"",   375,"",   485,"",    0.6,"",    0.6,"",    0.7,"",
"Ethnic or cultural origin","  Moroccan",,   295,"",   140,"",   155,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Czech",,   595,"",   245,"",   350,"",    0.4,"",    0.4,"",    0.5,"",
"Ethnic or cultural origin","  Syrian",,   335,"",   195,"",   145,"",    0.2,"",    0.3,"",    0.2,"",
"Ethnic or cultural origin","  Guyanese",,   850,"",   405,"",   445,"",    0.6,"",    0.6,"",    0.7,"",
"Ethnic or cultural origin","  Afghan",,   270,"",   140,"",   130,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Black, n.o.s.",137,   645,"",   275,"",   370,"",    0.5,"",    0.4,"",    0.5,"",
"Ethnic or cultural origin","  Serbian",,   740,"",   310,"",   430,"",    0.5,"",    0.5,"",    0.6,"",
"Ethnic or cultural origin","  Ojibway",,   175,"",   100,"",    70,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Newfoundlander",,    95,"",    50,"",    45,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Hong Konger",,   685,"",   360,"",   325,"",    0.5,"",    0.5,"",    0.5,"",
"Ethnic or cultural origin","  Ontarian",,   145,"",    80,"",    65,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Persian",,   905,"",   455,"",   445,"",    0.7,"",    0.7,"",    0.7,"",
"Ethnic or cultural origin","  Trinidadian/Tobagonian",,   775,"",   345,"",   435,"",    0.6,"",    0.5,"",    0.6,"",
"Ethnic or cultural origin","  Turkish",,  1070,"",   565,"",   505,"",    0.8,"",    0.8,"",    0.7,"",
"Ethnic or cultural origin","  Inuit, n.o.s.",138,    10,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Bangladeshi",,   500,"",   220,"",   280,"",    0.4,"",    0.3,"",    0.4,"",
"Ethnic or cultural origin","  Algerian",,   105,"",    40,"",    65,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Brazilian",,   840,"",   415,"",   430,"",    0.6,"",    0.6,"",    0.6,"",
"Ethnic or cultural origin","  Nigerian",,   450,"",   220,"",   230,"",    0.3,"",    0.3,"",    0.3,"",
"Ethnic or cultural origin","  Armenian",,   470,"",   240,"",   230,"",    0.3,"",    0.4,"",    0.3,"",
"Ethnic or cultural origin","  Slovak",,   415,"",   215,"",   205,"",    0.3,"",    0.3,"",    0.3,"",
"Ethnic or cultural origin","  Eastern European, n.o.s.",139,   475,"",   205,"",   270,"",    0.4,"",    0.3,"",    0.4,"",
"Ethnic or cultural origin","  Somali",,   355,"",   160,"",   200,"",    0.3,"",    0.2,"",    0.3,"",
"Ethnic or cultural origin","  Taiwanese",,   600,"",   305,"",   300,"",    0.4,"",    0.5,"",    0.4,"",
"Ethnic or cultural origin","  Iraqi",,   235,"",   125,"",   115,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Salvadorean",,   145,"",    70,"",    80,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  African Caribbean",,   405,"",   185,"",   220,"",    0.3,"",    0.3,"",    0.3,"",
"Ethnic or cultural origin","  East or Southeast Asian, n.o.s.",140,   520,"",   225,"",   300,"",    0.4,"",    0.3,"",    0.4,"",
"Ethnic or cultural origin","  West or Central Asian or Middle Eastern, n.o.s.",141,   625,"",   370,"",   260,"",    0.5,"",    0.6,"",    0.4,"",
"Ethnic or cultural origin","  Caribbean, n.o.s.",142,   530,"",   230,"",   305,"",    0.4,"",    0.3,"",    0.4,"",
"Ethnic or cultural origin","  Algonquin",,    55,"",    35,"",    20,"",    0.0,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  West Indian, n.o.s.",143,   470,"",   180,"",   290,"",    0.3,"",    0.3,"",    0.4,"",
"Ethnic or cultural origin","  Lithuanian",,   375,"",   195,"",   180,"",    0.3,"",    0.3,"",    0.3,"",
"Ethnic or cultural origin","  South African",,   405,"",   235,"",   170,"",    0.3,"",    0.3,"",    0.2,"",
"Ethnic or cultural origin","  Australian",,   345,"",   190,"",   155,"",    0.3,"",    0.3,"",    0.2,"",
"Ethnic or cultural origin","  Palestinian",,   440,"",   275,"",   165,"",    0.3,"",    0.4,"",    0.2,"",
"Ethnic or cultural origin","  Chilean",,   280,"",   130,"",   150,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Congolese",,   140,"",    75,"",    65,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Nova Scotian",,    60,"",    25,"",    30,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Ethiopian",,   615,"",   265,"",   350,"",    0.5,"",    0.4,"",    0.5,"",
"Ethnic or cultural origin","  Hispanic, n.o.s.",144,   350,"",   150,"",   200,"",    0.3,"",    0.2,"",    0.3,"",
"Ethnic or cultural origin","  Peruvian",,   340,"",   190,"",   155,"",    0.3,"",    0.3,"",    0.2,"",
"Ethnic or cultural origin","  Yoruba",,   145,"",    80,"",    60,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Cambodian (Khmer)",,   185,"",    70,"",   115,"",    0.1,"",    0.1,"",    0.2,"",
"Ethnic or cultural origin","  Berber",,    45,"",    25,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Albanian",,   265,"",   130,"",   135,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Maltese",,   330,"",   175,"",   150,"",    0.2,"",    0.3,"",    0.2,"",
"Ethnic or cultural origin","  Macedonian",,   465,"",   260,"",   205,"",    0.3,"",    0.4,"",    0.3,"",
"Ethnic or cultural origin","  Slovenian",,   280,"",   105,"",   175,"",    0.2,"",    0.2,"",    0.3,"",
"Ethnic or cultural origin","  Western European, n.o.s.",145,   270,"",   140,"",   130,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  New Brunswicker",,    50,"",    25,"",    30,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Gujarati",,   155,"",    80,"",    75,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Eritrean",,   295,"",   130,"",   160,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  African Canadian",,   150,"",    65,"",    85,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Israeli",,   480,"",   235,"",   245,"",    0.4,"",    0.3,"",    0.4,"",
"Ethnic or cultural origin","  Mohawk",,    65,"",    25,"",    40,"",    0.0,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Czechoslovakian, n.o.s.",146,   110,"",    55,"",    55,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Bulgarian",,   295,"",   160,"",   125,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Albertan",,    20,"",    10,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Ghanaian",,   230,"",   150,"",    80,"",    0.2,"",    0.2,"",    0.1,"",
"Ethnic or cultural origin","  Barbadian",,   390,"",   190,"",   205,"",    0.3,"",    0.3,"",    0.3,"",
"Ethnic or cultural origin","  African American",,   190,"",   105,"",    85,"",    0.1,"",    0.2,"",    0.1,"",
"Ethnic or cultural origin","  Yugoslavian, n.o.s.",147,   210,"",    80,"",   130,"",    0.2,"",    0.1,"",    0.2,"",
"Ethnic or cultural origin","  Tunisian",,    55,"",    25,"",    35,"",    0.0,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Slavic, n.o.s.",148,   370,"",   150,"",   215,"",    0.3,"",    0.2,"",    0.3,"",
"Ethnic or cultural origin","  Cuban",,   150,"",    70,"",    85,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Bosnian",,   145,"",    75,"",    75,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Venezuelan",,   445,"",   225,"",   210,"",    0.3,"",    0.3,"",    0.3,"",
"Ethnic or cultural origin","  Innu/Montagnais, n.o.s.",149,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Latvian",,   215,"",   105,"",   110,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Bengali",,   320,"",   195,"",   120,"",    0.2,"",    0.3,"",    0.2,"",
"Ethnic or cultural origin","  Cameroonian",,    45,"",    10,"",    35,"",    0.0,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Guatemalan",,    40,"",    15,"",    30,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Indonesian",,   315,"",   125,"",   185,"",    0.2,"",    0.2,"",    0.3,"",
"Ethnic or cultural origin","  Laotian",,    70,"",    50,"",    25,"",    0.1,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Ilocano",,    45,"",    25,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Northern Irish",,   105,"",    55,"",    50,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Celtic, n.o.s.",150,   160,"",    80,"",    85,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  British Columbian",,    25,"",    10,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Ecuadorian",,   240,"",   140,"",   100,"",    0.2,"",    0.2,"",    0.1,"",
"Ethnic or cultural origin","  Franco Ontarian",,    60,"",    30,"",    30,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Argentinian",,   230,"",   120,"",   110,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Estonian",,   185,"",    95,"",    85,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Kurdish",,    90,"",    55,"",    30,"",    0.1,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Fijian",,    30,"",    20,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Jatt",,    30,"",    10,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  North American, n.o.s.",151,    55,"",    30,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Coptic",,    50,"",    30,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Thai",,   240,"",    95,"",   150,"",    0.2,"",    0.1,"",    0.2,"",
"Ethnic or cultural origin","  Dominican",,    60,"",    25,"",    40,"",    0.0,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Nepali",,    65,"",    45,"",    25,"",    0.0,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Kabyle",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Assyrian",,    50,"",    20,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Igbo",,   120,"",    55,"",    60,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Byelorussian",,   225,"",   125,"",   100,"",    0.2,"",    0.2,"",    0.1,"",
"Ethnic or cultural origin","  Dene, n.o.s.",152,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Blackfoot, n.o.s.",153,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Abenaki",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Moldovan",,    80,"",    35,"",    45,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Iroquois (Haudenosaunee), n.o.s.",154,    15,"",     0,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  New Zealander",,    35,"",    15,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Sudanese",,    65,"",    25,"",    35,"",    0.0,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Breton",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Pennsylvania Dutch",,    35,"",    20,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Malaysian",,   320,"",   165,"",   155,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Plains Cree",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  North African, n.o.s.",155,    85,"",    40,"",    50,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Huron (Wendat)",,    20,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Saskatchewanian",,    15,"",    15,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Buddhist",,   135,"",    70,"",    65,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Gaspesian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Norman",,    20,"",     0,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Southern or East African, n.o.s.",156,   195,"",   110,"",    90,"",    0.1,"",    0.2,"",    0.1,"",
"Ethnic or cultural origin","  Ivorian",,    30,"",    15,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Saulteaux",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Anishinaabe, n.o.s.",157,    20,"",     0,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Burundian",,    25,"",    15,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Tigrinya",,    35,"",    15,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Nicaraguan",,    85,"",    35,"",    50,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Mauritian",,   165,"",    90,"",    75,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Kenyan",,   200,"",   100,"",   100,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Oji-Cree",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Vincentian",,    90,"",    50,"",    40,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Jordanian",,   200,"",    90,"",   110,"",    0.1,"",    0.1,"",    0.2,"",
"Ethnic or cultural origin","  Manitoban",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Cape Bretoner",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Rwandan",,   110,"",    60,"",    50,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Grenadian",,   120,"",    70,"",    50,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Malayali",,    45,"",    30,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Chaldean",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Sinhalese",,    80,"",    35,"",    45,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Mayan",,    65,"",    30,"",    30,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Honduran",,    45,"",    10,"",    35,"",    0.0,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Cherokee",,    15,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Qalipu Mi'kmaq",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Indo-Caribbean",,   155,"",    80,"",    70,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Flemish",,    20,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  United Empire Loyalist",,    25,"",    15,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Senegalese",,    60,"",    35,"",    25,"",    0.0,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Azerbaijani",,   115,"",    60,"",    60,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Sicilian",,    50,"",    20,"",    30,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Pashtun",,    95,"",    55,"",    45,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Malay",,    85,"",    45,"",    45,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Goan",,   105,"",    40,"",    60,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Bantu, n.o.s.",158,    25,"",    10,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Tibetan",,   100,"",    30,"",    70,"",    0.1,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Zimbabwean",,    60,"",    40,"",    20,"",    0.0,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Burmese",,    40,"",    20,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Mongolian",,    65,"",    35,"",    25,"",    0.0,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Azorean",,    60,"",    20,"",    40,"",    0.0,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Atikamekw",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Bamileke",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Indo-Guyanese",,    65,"",    40,"",    30,"",    0.0,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Ugandan",,   120,"",    85,"",    35,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Oromo",,    60,"",    45,"",    15,"",    0.0,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Tanzanian",,   105,"",    60,"",    40,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Yemeni",,    95,"",    50,"",    45,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Central African",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Libyan",,    35,"",    15,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Basque",,    30,"",    15,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Uruguayan",,    50,"",    15,"",    35,"",    0.0,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Akan, n.o.s.",159,    15,"",    15,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Central or West African, n.o.s.",160,    85,"",    35,"",    50,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Igorot",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Fulani",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Woodland Cree",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Guinean",,    10,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
