"Census Profile, 2021 Census of Population"
,,,"Scarborough Centre [Federal electoral district (2013 Representation Order)], Ontario",,,,,,,,,,,,
"Selected places of birth for the recent immigrant population ","    China",90,   495,"",   210,"",   285,"",    5.7,"",    5.0,"",    6.2,"",
"Selected places of birth for the recent immigrant population ","    Hong Kong",91,    55,"",    30,"",    25,"",    0.6,"",    0.7,"",    0.5,"",
"Selected places of birth for the recent immigrant population ","    India",,  2215,"",  1185,"",  1025,"",   25.3,"",   28.4,"",   22.3,"",
"Selected places of birth for the recent immigrant population ","    Iran",88,    90,"",    45,"",    45,"",    1.0,"",    1.1,"",    1.0,"",
"Selected places of birth for the recent immigrant population ","    Iraq",,   125,"",    75,"",    50,"",    1.4,"",    1.8,"",    1.1,"",
"Selected places of birth for the recent immigrant population ","    Israel",,    15,"",    10,"",    10,"",    0.2,"",    0.2,"",    0.2,"",
"Selected places of birth for the recent immigrant population ","    Japan",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Selected places of birth for the recent immigrant population ","    Jordan",,    15,"",    10,"",     0,"",    0.2,"",    0.2,"",    0.0,"",
"Selected places of birth for the recent immigrant population ","    Korea, South",92,    25,"",    10,"",    20,"",    0.3,"",    0.2,"",    0.4,"",
"Selected places of birth for the recent immigrant population ","    Lebanon",,   100,"",    45,"",    50,"",    1.1,"",    1.1,"",    1.1,"",
"Selected places of birth for the recent immigrant population ","    Nepal",,   250,"",   120,"",   130,"",    2.9,"",    2.9,"",    2.8,"",
"Selected places of birth for the recent immigrant population ","    Pakistan",,   240,"",   115,"",   120,"",    2.7,"",    2.8,"",    2.6,"",
"Selected places of birth for the recent immigrant population ","    Philippines",,  1360,"",   595,"",   765,"",   15.5,"",   14.3,"",   16.6,"",
"Selected places of birth for the recent immigrant population ","    Saudi Arabia",,   170,"",   100,"",    70,"",    1.9,"",    2.4,"",    1.5,"",
"Selected places of birth for the recent immigrant population ","    Sri Lanka",,   395,"",   195,"",   195,"",    4.5,"",    4.7,"",    4.2,"",
"Selected places of birth for the recent immigrant population ","    Syria",89,   520,"",   255,"",   270,"",    5.9,"",    6.1,"",    5.9,"",
"Selected places of birth for the recent immigrant population ","    Turkey",,    75,"",    40,"",    30,"",    0.9,"",    1.0,"",    0.7,"",
"Selected places of birth for the recent immigrant population ","    United Arab Emirates",,    25,"",    15,"",    10,"",    0.3,"",    0.4,"",    0.2,"",
"Selected places of birth for the recent immigrant population ","    Viet Nam",,    20,"",    10,"",    10,"",    0.2,"",    0.2,"",    0.2,"",
"Selected places of birth for the recent immigrant population ","    Other places of birth in Asia",,    95,"",    55,"",    45,"",    1.1,"",    1.3,"",    1.0,"",
"Selected places of birth for the recent immigrant population ","  Oceania and other",93,    20,"",    10,"",    10,"",    0.2,"",    0.2,"",    0.2,"",
"Selected places of birth for the recent immigrant population ","    Australia",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Selected places of birth for the recent immigrant population ","    Other places of birth",98,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Generation status","Total - Generation status for the population in private households - 25% sample data",99,111560,"", 54205,"", 57355,"",  100.0,"",  100.0,"",  100.0,"",
"Generation status","  First generation",100, 68765,"", 32400,"", 36360,"",   61.6,"",   59.8,"",   63.4,"",
"Generation status","  Second generation",101, 28815,"", 14980,"", 13835,"",   25.8,"",   27.6,"",   24.1,"",
"Generation status","  Third generation or more",102, 13980,"",  6820,"",  7155,"",   12.5,"",   12.6,"",   12.5,"",
"Admission category and applicant type","Total - Admission category and applicant type for the immigrant population in private households who were admitted between 1980 and 2021 - 25% sample data",103, 53270,"", 24690,"", 28580,"",  100.0,"",  100.0,"",  100.0,"",
"Admission category and applicant type","  Economic immigrants",104, 24300,"", 11715,"", 12585,"",   45.6,"",   47.4,"",   44.0,"",
"Admission category and applicant type","    Principal applicants",105, 11200,"",  5775,"",  5415,"",   21.0,"",   23.4,"",   18.9,"",
"Admission category and applicant type","    Secondary applicants",106, 13105,"",  5940,"",  7170,"",   24.6,"",   24.1,"",   25.1,"",
"Admission category and applicant type","  Immigrants sponsored by family",107, 17835,"",  7135,"", 10700,"",   33.5,"",   28.9,"",   37.4,"",
"Admission category and applicant type","  Refugees",108, 10085,"",  5375,"",  4705,"",   18.9,"",   21.8,"",   16.5,"",
"Admission category and applicant type","  Other immigrants",109,  1050,"",   460,"",   590,"",    2.0,"",    1.9,"",    2.1,"",
"Pre-admission experience","Total - Pre-admission experience for the immigrant population in private households who were admitted between 1980 and 2021 - 25% sample data",110, 53270,"", 24690,"", 28580,"",  100.0,"",  100.0,"",  100.0,"",
"Pre-admission experience","  Asylum claim before admission",111,  6050,"",  3415,"",  2635,"",   11.4,"",   13.8,"",    9.2,"",
"Pre-admission experience","  Work permits only before admission",112,  4950,"",  1885,"",  3065,"",    9.3,"",    7.6,"",   10.7,"",
"Pre-admission experience","  Study permits only before admission",113,   560,"",   275,"",   280,"",    1.1,"",    1.1,"",    1.0,"",
"Pre-admission experience","  Work and study permits before admission",114,  2455,"",   865,"",  1590,"",    4.6,"",    3.5,"",    5.6,"",
"Pre-admission experience","  Other permits before admission",115,   240,"",   100,"",   145,"",    0.5,"",    0.4,"",    0.5,"",
"Pre-admission experience","  No pre-admission experience",116, 39015,"", 18150,"", 20865,"",   73.2,"",   73.5,"",   73.0,"",
"Visible minority","Total - Visible minority for the population in private households - 25% sample data",117,111560,"", 54200,"", 57355,"",  100.0,"",  100.0,"",  100.0,"",
"Visible minority","  Total visible minority population",118, 83025,"", 40325,"", 42700,"",   74.4,"",   74.4,"",   74.4,"",
"Visible minority","    South Asian",, 31780,"", 16385,"", 15400,"",   28.5,"",   30.2,"",   26.9,"",
"Visible minority","    Chinese",,  8890,"",  4060,"",  4830,"",    8.0,"",    7.5,"",    8.4,"",
"Visible minority","    Black",, 11060,"",  5100,"",  5960,"",    9.9,"",    9.4,"",   10.4,"",
"Visible minority","    Filipino",, 14645,"",  6540,"",  8110,"",   13.1,"",   12.1,"",   14.1,"",
"Visible minority","    Arab",,  3765,"",  1965,"",  1800,"",    3.4,"",    3.6,"",    3.1,"",
"Visible minority","    Latin American",,  1840,"",   945,"",   890,"",    1.6,"",    1.7,"",    1.6,"",
"Visible minority","    Southeast Asian",,  1340,"",   655,"",   685,"",    1.2,"",    1.2,"",    1.2,"",
"Visible minority","    West Asian",,  2960,"",  1525,"",  1440,"",    2.7,"",    2.8,"",    2.5,"",
"Visible minority","    Korean",,   475,"",   210,"",   265,"",    0.4,"",    0.4,"",    0.5,"",
"Visible minority","    Japanese",,   330,"",   155,"",   170,"",    0.3,"",    0.3,"",    0.3,"",
"Visible minority","    Visible minority, n.i.e.",119,  2630,"",  1205,"",  1420,"",    2.4,"",    2.2,"",    2.5,"",
"Visible minority","    Multiple visible minorities",,  3310,"",  1580,"",  1730,"",    3.0,"",    2.9,"",    3.0,"",
"Visible minority","  Not a visible minority",120, 28530,"", 13880,"", 14655,"",   25.6,"",   25.6,"",   25.6,"",
"Ethnic or cultural origin","Total - Ethnic or cultural origin for the population in private households - 25% sample data",121,111560,"", 54205,"", 57350,"",  100.0,"",  100.0,"",  100.0,"",
"Ethnic or cultural origin","  Canadian",,  6480,"",  3450,"",  3030,"",    5.8,"",    6.4,"",    5.3,"",
"Ethnic or cultural origin","  English",,  5830,"",  2835,"",  2995,"",    5.2,"",    5.2,"",    5.2,"",
"Ethnic or cultural origin","  Irish",,  4925,"",  2230,"",  2695,"",    4.4,"",    4.1,"",    4.7,"",
"Ethnic or cultural origin","  Scottish",,  4505,"",  2060,"",  2445,"",    4.0,"",    3.8,"",    4.3,"",
"Ethnic or cultural origin","  French, n.o.s.",122,  1875,"",   815,"",  1055,"",    1.7,"",    1.5,"",    1.8,"",
"Ethnic or cultural origin","  German",,  2115,"",   935,"",  1180,"",    1.9,"",    1.7,"",    2.1,"",
"Ethnic or cultural origin","  Chinese",,  9685,"",  4430,"",  5250,"",    8.7,"",    8.2,"",    9.2,"",
"Ethnic or cultural origin","  Italian",,  3000,"",  1450,"",  1555,"",    2.7,"",    2.7,"",    2.7,"",
"Ethnic or cultural origin","  Indian (India)",, 11655,"",  6150,"",  5505,"",   10.4,"",   11.3,"",    9.6,"",
"Ethnic or cultural origin","  Ukrainian",,   620,"",   280,"",   340,"",    0.6,"",    0.5,"",    0.6,"",
"Ethnic or cultural origin","  Dutch",,   585,"",   215,"",   370,"",    0.5,"",    0.4,"",    0.6,"",
"Ethnic or cultural origin","  Polish",,  1060,"",   495,"",   565,"",    1.0,"",    0.9,"",    1.0,"",
"Ethnic or cultural origin","  Québécois",,    30,"",    20,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  British Isles, n.o.s.",123,  1740,"",   820,"",   920,"",    1.6,"",    1.5,"",    1.6,"",
"Ethnic or cultural origin","  Filipino",, 13580,"",  6050,"",  7530,"",   12.2,"",   11.2,"",   13.1,"",
"Ethnic or cultural origin","  French Canadian",,   275,"",   120,"",   155,"",    0.2,"",    0.2,"",    0.3,"",
"Ethnic or cultural origin","  Caucasian (White), n.o.s.",124,   710,"",   335,"",   370,"",    0.6,"",    0.6,"",    0.6,"",
"Ethnic or cultural origin","  First Nations (North American Indian), n.o.s.",125,   275,"",   120,"",   155,"",    0.2,"",    0.2,"",    0.3,"",
"Ethnic or cultural origin","  Métis",,   240,"",   110,"",   125,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  European, n.o.s.",126,   635,"",   310,"",   325,"",    0.6,"",    0.6,"",    0.6,"",
"Ethnic or cultural origin","  Russian",,   425,"",   185,"",   240,"",    0.4,"",    0.3,"",    0.4,"",
"Ethnic or cultural origin","  Norwegian",,   175,"",   105,"",    70,"",    0.2,"",    0.2,"",    0.1,"",
"Ethnic or cultural origin","  Welsh",,   405,"",   165,"",   240,"",    0.4,"",    0.3,"",    0.4,"",
"Ethnic or cultural origin","  Portuguese",,  1315,"",   625,"",   690,"",    1.2,"",    1.2,"",    1.2,"",
"Ethnic or cultural origin","  American",,   320,"",   150,"",   175,"",    0.3,"",    0.3,"",    0.3,"",
"Ethnic or cultural origin","  Spanish",,  1640,"",   755,"",   885,"",    1.5,"",    1.4,"",    1.5,"",
"Ethnic or cultural origin","  Swedish",,    90,"",    35,"",    60,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Hungarian",,   540,"",   310,"",   230,"",    0.5,"",    0.6,"",    0.4,"",
"Ethnic or cultural origin","  Acadian",,    80,"",    30,"",    50,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Pakistani",,  2795,"",  1475,"",  1325,"",    2.5,"",    2.7,"",    2.3,"",
"Ethnic or cultural origin","  African, n.o.s.",127,  2255,"",  1095,"",  1160,"",    2.0,"",    2.0,"",    2.0,"",
"Ethnic or cultural origin","  Jewish",,   150,"",    80,"",    65,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Punjabi",,   440,"",   250,"",   190,"",    0.4,"",    0.5,"",    0.3,"",
"Ethnic or cultural origin","  Vietnamese",,   715,"",   345,"",   370,"",    0.6,"",    0.6,"",    0.6,"",
"Ethnic or cultural origin","  Arab, n.o.s.",128,  1635,"",   855,"",   775,"",    1.5,"",    1.6,"",    1.4,"",
"Ethnic or cultural origin","  Greek",,  4120,"",  2035,"",  2080,"",    3.7,"",    3.8,"",    3.6,"",
"Ethnic or cultural origin","  Jamaican",,  2545,"",  1165,"",  1375,"",    2.3,"",    2.1,"",    2.4,"",
"Ethnic or cultural origin","  Asian, n.o.s.",129,  2380,"",  1165,"",  1220,"",    2.1,"",    2.1,"",    2.1,"",
"Ethnic or cultural origin","  Cree, n.o.s.",130,    50,"",    25,"",    30,"",    0.0,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Korean",,   525,"",   240,"",   290,"",    0.5,"",    0.4,"",    0.5,"",
"Ethnic or cultural origin","  Romanian",,   385,"",   175,"",   210,"",    0.3,"",    0.3,"",    0.4,"",
"Ethnic or cultural origin","  Lebanese",,  1135,"",   575,"",   560,"",    1.0,"",    1.1,"",    1.0,"",
"Ethnic or cultural origin","  Iranian",,   475,"",   270,"",   205,"",    0.4,"",    0.5,"",    0.4,"",
"Ethnic or cultural origin","  Christian, n.i.e.",131,   680,"",   325,"",   355,"",    0.6,"",    0.6,"",    0.6,"",
"Ethnic or cultural origin","  Danish",,   145,"",    75,"",    70,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  North American Indigenous, n.o.s.",132,   130,"",    40,"",    90,"",    0.1,"",    0.1,"",    0.2,"",
"Ethnic or cultural origin","  Sikh",,   130,"",    70,"",    55,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Austrian",,   140,"",    85,"",    55,"",    0.1,"",    0.2,"",    0.1,"",
"Ethnic or cultural origin","  Belgian",,    60,"",    40,"",    20,"",    0.1,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Haitian",,   130,"",    55,"",    75,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Hindu",,  2255,"",  1120,"",  1135,"",    2.0,"",    2.1,"",    2.0,"",
"Ethnic or cultural origin","  Mexican",,   335,"",   200,"",   130,"",    0.3,"",    0.4,"",    0.2,"",
"Ethnic or cultural origin","  Mennonite",,    10,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Swiss",,   155,"",    70,"",    85,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Finnish",,   155,"",    65,"",    85,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Sri Lankan",,  5525,"",  2685,"",  2845,"",    5.0,"",    5.0,"",    5.0,"",
"Ethnic or cultural origin","  Croatian",,   130,"",    70,"",    55,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Japanese",,   400,"",   185,"",   220,"",    0.4,"",    0.3,"",    0.4,"",
"Ethnic or cultural origin","  South Asian, n.o.s.",133,  2175,"",  1100,"",  1075,"",    1.9,"",    2.0,"",    1.9,"",
"Ethnic or cultural origin","  Mi'kmaq, n.o.s.",134,    60,"",    25,"",    40,"",    0.1,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Northern European, n.o.s.",135,    75,"",    35,"",    35,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Muslim",,  1190,"",   580,"",   615,"",    1.1,"",    1.1,"",    1.1,"",
"Ethnic or cultural origin","  Egyptian",,   425,"",   225,"",   205,"",    0.4,"",    0.4,"",    0.4,"",
"Ethnic or cultural origin","  Latin, Central or South American, n.o.s.",136,   400,"",   200,"",   200,"",    0.4,"",    0.4,"",    0.3,"",
"Ethnic or cultural origin","  Tamil",,  4610,"",  2315,"",  2295,"",    4.1,"",    4.3,"",    4.0,"",
"Ethnic or cultural origin","  Icelandic",,    25,"",    20,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Colombian",,   235,"",   140,"",   100,"",    0.2,"",    0.3,"",    0.2,"",
"Ethnic or cultural origin","  Moroccan",,   185,"",    85,"",   105,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Czech",,    95,"",    40,"",    55,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Syrian",,   465,"",   225,"",   240,"",    0.4,"",    0.4,"",    0.4,"",
"Ethnic or cultural origin","  Guyanese",,  2170,"",  1035,"",  1135,"",    1.9,"",    1.9,"",    2.0,"",
"Ethnic or cultural origin","  Afghan",,  1875,"",   905,"",   970,"",    1.7,"",    1.7,"",    1.7,"",
"Ethnic or cultural origin","  Black, n.o.s.",137,  1025,"",   435,"",   590,"",    0.9,"",    0.8,"",    1.0,"",
"Ethnic or cultural origin","  Serbian",,   205,"",    95,"",   110,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Ojibway",,    65,"",    25,"",    40,"",    0.1,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Newfoundlander",,   150,"",    75,"",    75,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Hong Konger",,   370,"",   165,"",   195,"",    0.3,"",    0.3,"",    0.3,"",
"Ethnic or cultural origin","  Ontarian",,   115,"",    35,"",    85,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Persian",,   360,"",   180,"",   175,"",    0.3,"",    0.3,"",    0.3,"",
"Ethnic or cultural origin","  Trinidadian/Tobagonian",,   890,"",   400,"",   495,"",    0.8,"",    0.7,"",    0.9,"",
"Ethnic or cultural origin","  Turkish",,   445,"",   235,"",   205,"",    0.4,"",    0.4,"",    0.4,"",
"Ethnic or cultural origin","  Inuit, n.o.s.",138,    15,"",     0,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Bangladeshi",,  2375,"",  1205,"",  1170,"",    2.1,"",    2.2,"",    2.0,"",
"Ethnic or cultural origin","  Algerian",,   120,"",    65,"",    60,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Brazilian",,   150,"",    65,"",    85,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Nigerian",,   305,"",   115,"",   185,"",    0.3,"",    0.2,"",    0.3,"",
"Ethnic or cultural origin","  Armenian",,   575,"",   290,"",   285,"",    0.5,"",    0.5,"",    0.5,"",
"Ethnic or cultural origin","  Slovak",,    75,"",    35,"",    40,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Eastern European, n.o.s.",139,    70,"",    40,"",    30,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Somali",,   405,"",   180,"",   220,"",    0.4,"",    0.3,"",    0.4,"",
"Ethnic or cultural origin","  Taiwanese",,   160,"",    55,"",   110,"",    0.1,"",    0.1,"",    0.2,"",
"Ethnic or cultural origin","  Iraqi",,   330,"",   180,"",   150,"",    0.3,"",    0.3,"",    0.3,"",
"Ethnic or cultural origin","  Salvadorean",,   175,"",    90,"",    75,"",    0.2,"",    0.2,"",    0.1,"",
"Ethnic or cultural origin","  African Caribbean",,   620,"",   290,"",   330,"",    0.6,"",    0.5,"",    0.6,"",
"Ethnic or cultural origin","  East or Southeast Asian, n.o.s.",140,   690,"",   345,"",   340,"",    0.6,"",    0.6,"",    0.6,"",
"Ethnic or cultural origin","  West or Central Asian or Middle Eastern, n.o.s.",141,   245,"",   150,"",   100,"",    0.2,"",    0.3,"",    0.2,"",
"Ethnic or cultural origin","  Caribbean, n.o.s.",142,   880,"",   420,"",   460,"",    0.8,"",    0.8,"",    0.8,"",
"Ethnic or cultural origin","  Algonquin",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  West Indian, n.o.s.",143,   905,"",   355,"",   555,"",    0.8,"",    0.7,"",    1.0,"",
"Ethnic or cultural origin","  Lithuanian",,    70,"",    35,"",    40,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  South African",,    55,"",    30,"",    25,"",    0.0,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Australian",,    75,"",    25,"",    50,"",    0.1,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Palestinian",,   270,"",   150,"",   120,"",    0.2,"",    0.3,"",    0.2,"",
"Ethnic or cultural origin","  Chilean",,    60,"",    40,"",    20,"",    0.1,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Congolese",,    70,"",    20,"",    45,"",    0.1,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Nova Scotian",,    75,"",    25,"",    50,"",    0.1,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Ethiopian",,   525,"",   260,"",   265,"",    0.5,"",    0.5,"",    0.5,"",
"Ethnic or cultural origin","  Hispanic, n.o.s.",144,   125,"",    55,"",    75,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Peruvian",,   105,"",    45,"",    60,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Yoruba",,   195,"",    95,"",   100,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Cambodian (Khmer)",,    65,"",    25,"",    40,"",    0.1,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Berber",,    10,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Albanian",,   615,"",   335,"",   280,"",    0.6,"",    0.6,"",    0.5,"",
"Ethnic or cultural origin","  Maltese",,    60,"",    35,"",    25,"",    0.1,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Macedonian",,  1010,"",   470,"",   535,"",    0.9,"",    0.9,"",    0.9,"",
"Ethnic or cultural origin","  Slovenian",,    70,"",    30,"",    35,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Western European, n.o.s.",145,    70,"",    30,"",    40,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  New Brunswicker",,    20,"",     0,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Gujarati",,   365,"",   190,"",   175,"",    0.3,"",    0.4,"",    0.3,"",
"Ethnic or cultural origin","  Eritrean",,   325,"",   165,"",   165,"",    0.3,"",    0.3,"",    0.3,"",
"Ethnic or cultural origin","  African Canadian",,   265,"",   140,"",   130,"",    0.2,"",    0.3,"",    0.2,"",
"Ethnic or cultural origin","  Israeli",,    45,"",    10,"",    30,"",    0.0,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Mohawk",,    75,"",    35,"",    40,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Czechoslovakian, n.o.s.",146,    40,"",    10,"",    30,"",    0.0,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Bulgarian",,   195,"",   110,"",    85,"",    0.2,"",    0.2,"",    0.1,"",
"Ethnic or cultural origin","  Albertan",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Ghanaian",,    80,"",    35,"",    40,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Barbadian",,   385,"",   165,"",   220,"",    0.3,"",    0.3,"",    0.4,"",
"Ethnic or cultural origin","  African American",,   205,"",    90,"",   115,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Yugoslavian, n.o.s.",147,   120,"",    40,"",    85,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Tunisian",,    65,"",    30,"",    35,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Slavic, n.o.s.",148,    85,"",    45,"",    50,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Cuban",,   100,"",    40,"",    60,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Bosnian",,    45,"",    30,"",    15,"",    0.0,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Venezuelan",,    50,"",    10,"",    45,"",    0.0,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Innu/Montagnais, n.o.s.",149,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Latvian",,    60,"",    20,"",    40,"",    0.1,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Bengali",,   840,"",   445,"",   400,"",    0.8,"",    0.8,"",    0.7,"",
"Ethnic or cultural origin","  Cameroonian",,    35,"",    10,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Guatemalan",,    55,"",    20,"",    30,"",    0.0,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Indonesian",,   160,"",    55,"",   100,"",    0.1,"",    0.1,"",    0.2,"",
"Ethnic or cultural origin","  Laotian",,    40,"",    20,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Ilocano",,   335,"",   165,"",   170,"",    0.3,"",    0.3,"",    0.3,"",
"Ethnic or cultural origin","  Northern Irish",,    95,"",    40,"",    55,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Celtic, n.o.s.",150,    30,"",    15,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  British Columbian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Ecuadorian",,   100,"",    60,"",    40,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Franco Ontarian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Argentinian",,    55,"",    30,"",    20,"",    0.0,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Estonian",,    60,"",    25,"",    35,"",    0.1,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Kurdish",,   270,"",   155,"",   120,"",    0.2,"",    0.3,"",    0.2,"",
"Ethnic or cultural origin","  Fijian",,    45,"",    20,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Jatt",,    50,"",    25,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  North American, n.o.s.",151,    25,"",    20,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Coptic",,    80,"",    45,"",    40,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Thai",,    45,"",    25,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Dominican",,    75,"",    45,"",    25,"",    0.1,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Nepali",,   705,"",   345,"",   360,"",    0.6,"",    0.6,"",    0.6,"",
"Ethnic or cultural origin","  Kabyle",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Assyrian",,    55,"",    25,"",    30,"",    0.0,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Igbo",,    60,"",    25,"",    30,"",    0.1,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Byelorussian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Dene, n.o.s.",152,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Blackfoot, n.o.s.",153,    15,"",     0,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Abenaki",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Moldovan",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Iroquois (Haudenosaunee), n.o.s.",154,    15,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  New Zealander",,    20,"",    15,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Sudanese",,   140,"",    65,"",    70,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Breton",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Pennsylvania Dutch",,    10,"",     0,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Malaysian",,    90,"",    15,"",    70,"",    0.1,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Plains Cree",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
