"Census Profile, 2021 Census of Population"
,,,"Willowdale [Federal electoral district (2013 Representation Order)], Ontario",,,,,,,,,,,,
"Selected places of birth for the immigrant population","    Nigeria",,   230,"",   125,"",   105,"",    0.3,"",    0.4,"",    0.3,"",
"Selected places of birth for the immigrant population","    Somalia",,    15,"",     0,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Selected places of birth for the immigrant population","    South Africa, Republic of",,   345,"",   190,"",   160,"",    0.5,"",    0.6,"",    0.4,"",
"Selected places of birth for the immigrant population","    Other places of birth in Africa",,   680,"",   290,"",   390,"",    1.0,"",    0.9,"",    1.0,"",
"Selected places of birth for the immigrant population","  Asia",, 54270,"", 24440,"", 29835,"",   76.9,"",   76.6,"",   77.3,"",
"Selected places of birth for the immigrant population","    Afghanistan",,   180,"",   100,"",    80,"",    0.3,"",    0.3,"",    0.2,"",
"Selected places of birth for the immigrant population","    Iran",88, 10700,"",  5280,"",  5420,"",   15.2,"",   16.5,"",   14.0,"",
"Selected places of birth for the immigrant population","    Iraq",,   195,"",   110,"",    90,"",    0.3,"",    0.3,"",    0.2,"",
"Selected places of birth for the immigrant population","    Lebanon",,   300,"",   145,"",   160,"",    0.4,"",    0.5,"",    0.4,"",
"Selected places of birth for the immigrant population","    Syria",89,   195,"",   100,"",   100,"",    0.3,"",    0.3,"",    0.3,"",
"Selected places of birth for the immigrant population","    Turkey",,   285,"",   150,"",   140,"",    0.4,"",    0.5,"",    0.4,"",
"Selected places of birth for the immigrant population","    China",90, 12305,"",  5130,"",  7170,"",   17.4,"",   16.1,"",   18.6,"",
"Selected places of birth for the immigrant population","    Hong Kong",91,  4300,"",  1765,"",  2530,"",    6.1,"",    5.5,"",    6.6,"",
"Selected places of birth for the immigrant population","    Korea, South",92,  7930,"",  3740,"",  4190,"",   11.2,"",   11.7,"",   10.9,"",
"Selected places of birth for the immigrant population","    Taiwan",,  1660,"",   660,"",   995,"",    2.4,"",    2.1,"",    2.6,"",
"Selected places of birth for the immigrant population","    Philippines",,  6340,"",  2450,"",  3890,"",    9.0,"",    7.7,"",   10.1,"",
"Selected places of birth for the immigrant population","    Viet Nam",,   645,"",   275,"",   370,"",    0.9,"",    0.9,"",    1.0,"",
"Selected places of birth for the immigrant population","    Bangladesh",,   440,"",   195,"",   240,"",    0.6,"",    0.6,"",    0.6,"",
"Selected places of birth for the immigrant population","    India",,  3850,"",  1975,"",  1875,"",    5.5,"",    6.2,"",    4.9,"",
"Selected places of birth for the immigrant population","    Pakistan",,   655,"",   345,"",   310,"",    0.9,"",    1.1,"",    0.8,"",
"Selected places of birth for the immigrant population","    Sri Lanka",,   230,"",   110,"",   125,"",    0.3,"",    0.3,"",    0.3,"",
"Selected places of birth for the immigrant population","    Other places of birth in Asia",,  4050,"",  1900,"",  2150,"",    5.7,"",    6.0,"",    5.6,"",
"Selected places of birth for the immigrant population","  Oceania and other places of birth",93,   120,"",    55,"",    70,"",    0.2,"",    0.2,"",    0.2,"",
"Selected places of birth for the recent immigrant population ","Total - Place of birth for the recent immigrant population in private households - 25% sample data",94, 13855,"",  6320,"",  7535,"",  100.0,"",  100.0,"",  100.0,"",
"Selected places of birth for the recent immigrant population ","  Americas",,   815,"",   390,"",   430,"",    5.9,"",    6.2,"",    5.7,"",
"Selected places of birth for the recent immigrant population ","    Brazil",,   175,"",    80,"",    95,"",    1.3,"",    1.3,"",    1.3,"",
"Selected places of birth for the recent immigrant population ","    Colombia",,    30,"",    25,"",     0,"",    0.2,"",    0.4,"",    0.0,"",
"Selected places of birth for the recent immigrant population ","    Haiti",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Selected places of birth for the recent immigrant population ","    Jamaica",,    25,"",    15,"",    15,"",    0.2,"",    0.2,"",    0.2,"",
"Selected places of birth for the recent immigrant population ","    Mexico",,    90,"",    65,"",    30,"",    0.6,"",    1.0,"",    0.4,"",
"Selected places of birth for the recent immigrant population ","    United States of America",,   230,"",    95,"",   135,"",    1.7,"",    1.5,"",    1.8,"",
"Selected places of birth for the recent immigrant population ","    Venezuela",95,   105,"",    55,"",    50,"",    0.8,"",    0.9,"",    0.7,"",
"Selected places of birth for the recent immigrant population ","    Other places of birth in Americas",,   165,"",    55,"",   110,"",    1.2,"",    0.9,"",    1.5,"",
"Selected places of birth for the recent immigrant population ","  Europe",,   865,"",   390,"",   475,"",    6.2,"",    6.2,"",    6.3,"",
"Selected places of birth for the recent immigrant population ","    France",,    15,"",     0,"",    10,"",    0.1,"",    0.0,"",    0.1,"",
"Selected places of birth for the recent immigrant population ","    Germany",,    10,"",     0,"",    10,"",    0.1,"",    0.0,"",    0.1,"",
"Selected places of birth for the recent immigrant population ","    Ireland",96,    30,"",    20,"",    15,"",    0.2,"",    0.3,"",    0.2,"",
"Selected places of birth for the recent immigrant population ","    Italy",,    30,"",    10,"",    15,"",    0.2,"",    0.2,"",    0.2,"",
"Selected places of birth for the recent immigrant population ","    Russian Federation",,   320,"",   125,"",   195,"",    2.3,"",    2.0,"",    2.6,"",
"Selected places of birth for the recent immigrant population ","    Ukraine",,   145,"",    70,"",    70,"",    1.0,"",    1.1,"",    0.9,"",
"Selected places of birth for the recent immigrant population ","    United Kingdom",87,    40,"",    20,"",    20,"",    0.3,"",    0.3,"",    0.3,"",
"Selected places of birth for the recent immigrant population ","    Other places of birth in Europe",,   275,"",   130,"",   145,"",    2.0,"",    2.1,"",    1.9,"",
"Selected places of birth for the recent immigrant population ","  Africa",,   495,"",   250,"",   240,"",    3.6,"",    4.0,"",    3.2,"",
"Selected places of birth for the recent immigrant population ","    Algeria",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Selected places of birth for the recent immigrant population ","    Burundi",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Selected places of birth for the recent immigrant population ","    Cameroon",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Selected places of birth for the recent immigrant population ","    Congo, Democratic Republic of the",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Selected places of birth for the recent immigrant population ","    Côte d'Ivoire",,    40,"",    10,"",    30,"",    0.3,"",    0.2,"",    0.4,"",
"Selected places of birth for the recent immigrant population ","    Egypt",,   110,"",    60,"",    55,"",    0.8,"",    0.9,"",    0.7,"",
"Selected places of birth for the recent immigrant population ","    Eritrea",,    10,"",     0,"",    10,"",    0.1,"",    0.0,"",    0.1,"",
"Selected places of birth for the recent immigrant population ","    Ethiopia",,    30,"",    25,"",    10,"",    0.2,"",    0.4,"",    0.1,"",
"Selected places of birth for the recent immigrant population ","    Morocco",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Selected places of birth for the recent immigrant population ","    Nigeria",,   155,"",    80,"",    70,"",    1.1,"",    1.3,"",    0.9,"",
"Selected places of birth for the recent immigrant population ","    Somalia",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Selected places of birth for the recent immigrant population ","    South Africa, Republic of",,    50,"",    30,"",    25,"",    0.4,"",    0.5,"",    0.3,"",
"Selected places of birth for the recent immigrant population ","    Sudan",97,    10,"",    10,"",     0,"",    0.1,"",    0.2,"",    0.0,"",
"Selected places of birth for the recent immigrant population ","    Tunisia",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Selected places of birth for the recent immigrant population ","    Other places of birth in Africa",,    65,"",    35,"",    35,"",    0.5,"",    0.6,"",    0.5,"",
"Selected places of birth for the recent immigrant population ","  Asia",, 11655,"",  5285,"",  6370,"",   84.1,"",   83.6,"",   84.5,"",
"Selected places of birth for the recent immigrant population ","    Afghanistan",,    40,"",    25,"",    10,"",    0.3,"",    0.4,"",    0.1,"",
"Selected places of birth for the recent immigrant population ","    Bangladesh",,   145,"",    70,"",    75,"",    1.0,"",    1.1,"",    1.0,"",
"Selected places of birth for the recent immigrant population ","    China",90,  3045,"",  1180,"",  1865,"",   22.0,"",   18.7,"",   24.8,"",
"Selected places of birth for the recent immigrant population ","    Hong Kong",91,   120,"",    30,"",    90,"",    0.9,"",    0.5,"",    1.2,"",
"Selected places of birth for the recent immigrant population ","    India",,  2275,"",  1170,"",  1110,"",   16.4,"",   18.5,"",   14.7,"",
"Selected places of birth for the recent immigrant population ","    Iran",88,  1765,"",   890,"",   880,"",   12.7,"",   14.1,"",   11.7,"",
"Selected places of birth for the recent immigrant population ","    Iraq",,    20,"",    15,"",     0,"",    0.1,"",    0.2,"",    0.0,"",
"Selected places of birth for the recent immigrant population ","    Israel",,    30,"",    15,"",    10,"",    0.2,"",    0.2,"",    0.1,"",
"Selected places of birth for the recent immigrant population ","    Japan",,    75,"",    30,"",    45,"",    0.5,"",    0.5,"",    0.6,"",
"Selected places of birth for the recent immigrant population ","    Jordan",,    15,"",    15,"",     0,"",    0.1,"",    0.2,"",    0.0,"",
"Selected places of birth for the recent immigrant population ","    Korea, South",92,   860,"",   375,"",   490,"",    6.2,"",    5.9,"",    6.5,"",
"Selected places of birth for the recent immigrant population ","    Lebanon",,    60,"",    35,"",    30,"",    0.4,"",    0.6,"",    0.4,"",
"Selected places of birth for the recent immigrant population ","    Nepal",,    35,"",    20,"",    15,"",    0.3,"",    0.3,"",    0.2,"",
"Selected places of birth for the recent immigrant population ","    Pakistan",,   190,"",   100,"",    85,"",    1.4,"",    1.6,"",    1.1,"",
"Selected places of birth for the recent immigrant population ","    Philippines",,  1910,"",   850,"",  1065,"",   13.8,"",   13.4,"",   14.1,"",
"Selected places of birth for the recent immigrant population ","    Saudi Arabia",,    70,"",    50,"",    25,"",    0.5,"",    0.8,"",    0.3,"",
"Selected places of birth for the recent immigrant population ","    Sri Lanka",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Selected places of birth for the recent immigrant population ","    Syria",89,    55,"",    30,"",    30,"",    0.4,"",    0.5,"",    0.4,"",
"Selected places of birth for the recent immigrant population ","    Turkey",,   105,"",    60,"",    50,"",    0.8,"",    0.9,"",    0.7,"",
"Selected places of birth for the recent immigrant population ","    United Arab Emirates",,    70,"",    35,"",    35,"",    0.5,"",    0.6,"",    0.5,"",
"Selected places of birth for the recent immigrant population ","    Viet Nam",,   135,"",    35,"",    95,"",    1.0,"",    0.6,"",    1.3,"",
"Selected places of birth for the recent immigrant population ","    Other places of birth in Asia",,   630,"",   270,"",   360,"",    4.5,"",    4.3,"",    4.8,"",
"Selected places of birth for the recent immigrant population ","  Oceania and other",93,    25,"",    15,"",    15,"",    0.2,"",    0.2,"",    0.2,"",
"Selected places of birth for the recent immigrant population ","    Australia",,    20,"",    10,"",    15,"",    0.1,"",    0.2,"",    0.2,"",
"Selected places of birth for the recent immigrant population ","    Other places of birth",98,    10,"",     0,"",     0,"",    0.1,"",    0.0,"",    0.0,"",
"Generation status","Total - Generation status for the population in private households - 25% sample data",99,117125,"", 55490,"", 61635,"",  100.0,"",  100.0,"",  100.0,"",
"Generation status","  First generation",100, 83140,"", 38200,"", 44950,"",   71.0,"",   68.8,"",   72.9,"",
"Generation status","  Second generation",101, 23220,"", 11815,"", 11410,"",   19.8,"",   21.3,"",   18.5,"",
"Generation status","  Third generation or more",102, 10760,"",  5475,"",  5285,"",    9.2,"",    9.9,"",    8.6,"",
"Admission category and applicant type","Total - Admission category and applicant type for the immigrant population in private households who were admitted between 1980 and 2021 - 25% sample data",103, 62805,"", 28565,"", 34240,"",  100.0,"",  100.0,"",  100.0,"",
"Admission category and applicant type","  Economic immigrants",104, 46220,"", 21600,"", 24625,"",   73.6,"",   75.6,"",   71.9,"",
"Admission category and applicant type","    Principal applicants",105, 19605,"", 10420,"",  9185,"",   31.2,"",   36.5,"",   26.8,"",
"Admission category and applicant type","    Secondary applicants",106, 26620,"", 11180,"", 15435,"",   42.4,"",   39.1,"",   45.1,"",
"Admission category and applicant type","  Immigrants sponsored by family",107, 11545,"",  4485,"",  7065,"",   18.4,"",   15.7,"",   20.6,"",
"Admission category and applicant type","  Refugees",108,  4305,"",  2185,"",  2120,"",    6.9,"",    7.6,"",    6.2,"",
"Admission category and applicant type","  Other immigrants",109,   730,"",   300,"",   430,"",    1.2,"",    1.1,"",    1.3,"",
"Pre-admission experience","Total - Pre-admission experience for the immigrant population in private households who were admitted between 1980 and 2021 - 25% sample data",110, 62805,"", 28565,"", 34240,"",  100.0,"",  100.0,"",  100.0,"",
"Pre-admission experience","  Asylum claim before admission",111,  2925,"",  1430,"",  1495,"",    4.7,"",    5.0,"",    4.4,"",
"Pre-admission experience","  Work permits only before admission",112,  4925,"",  1660,"",  3265,"",    7.8,"",    5.8,"",    9.5,"",
"Pre-admission experience","  Study permits only before admission",113,  2950,"",  1565,"",  1390,"",    4.7,"",    5.5,"",    4.1,"",
"Pre-admission experience","  Work and study permits before admission",114,  6115,"",  2430,"",  3690,"",    9.7,"",    8.5,"",   10.8,"",
"Pre-admission experience","  Other permits before admission",115,   150,"",    65,"",    90,"",    0.2,"",    0.2,"",    0.3,"",
"Pre-admission experience","  No pre-admission experience",116, 45740,"", 21415,"", 24315,"",   72.8,"",   75.0,"",   71.0,"",
"Visible minority","Total - Visible minority for the population in private households - 25% sample data",117,117125,"", 55490,"", 61635,"",  100.0,"",  100.0,"",  100.0,"",
"Visible minority","  Total visible minority population",118, 83215,"", 38895,"", 44315,"",   71.0,"",   70.1,"",   71.9,"",
"Visible minority","    South Asian",,  8865,"",  4465,"",  4400,"",    7.6,"",    8.0,"",    7.1,"",
"Visible minority","    Chinese",, 29655,"", 13170,"", 16485,"",   25.3,"",   23.7,"",   26.7,"",
"Visible minority","    Black",,  2865,"",  1330,"",  1535,"",    2.4,"",    2.4,"",    2.5,"",
"Visible minority","    Filipino",,  7590,"",  3145,"",  4440,"",    6.5,"",    5.7,"",    7.2,"",
"Visible minority","    Arab",,  1690,"",   870,"",   820,"",    1.4,"",    1.6,"",    1.3,"",
"Visible minority","    Latin American",,  2285,"",  1185,"",  1105,"",    2.0,"",    2.1,"",    1.8,"",
"Visible minority","    Southeast Asian",,  1540,"",   710,"",   830,"",    1.3,"",    1.3,"",    1.3,"",
"Visible minority","    West Asian",, 12865,"",  6460,"",  6405,"",   11.0,"",   11.6,"",   10.4,"",
"Visible minority","    Korean",, 11555,"",  5455,"",  6100,"",    9.9,"",    9.8,"",    9.9,"",
"Visible minority","    Japanese",,   900,"",   380,"",   515,"",    0.8,"",    0.7,"",    0.8,"",
"Visible minority","    Visible minority, n.i.e.",119,   815,"",   430,"",   385,"",    0.7,"",    0.8,"",    0.6,"",
"Visible minority","    Multiple visible minorities",,  2590,"",  1295,"",  1295,"",    2.2,"",    2.3,"",    2.1,"",
"Visible minority","  Not a visible minority",120, 33910,"", 16590,"", 17320,"",   29.0,"",   29.9,"",   28.1,"",
"Ethnic or cultural origin","Total - Ethnic or cultural origin for the population in private households - 25% sample data",121,117125,"", 55485,"", 61635,"",  100.0,"",  100.0,"",  100.0,"",
"Ethnic or cultural origin","  Canadian",,  3745,"",  1950,"",  1800,"",    3.2,"",    3.5,"",    2.9,"",
"Ethnic or cultural origin","  English",,  4625,"",  2215,"",  2410,"",    3.9,"",    4.0,"",    3.9,"",
"Ethnic or cultural origin","  Irish",,  3940,"",  1915,"",  2030,"",    3.4,"",    3.5,"",    3.3,"",
"Ethnic or cultural origin","  Scottish",,  3510,"",  1715,"",  1790,"",    3.0,"",    3.1,"",    2.9,"",
"Ethnic or cultural origin","  French, n.o.s.",122,  1350,"",   685,"",   670,"",    1.2,"",    1.2,"",    1.1,"",
"Ethnic or cultural origin","  German",,  2390,"",  1240,"",  1150,"",    2.0,"",    2.2,"",    1.9,"",
"Ethnic or cultural origin","  Chinese",, 26835,"", 11975,"", 14860,"",   22.9,"",   21.6,"",   24.1,"",
"Ethnic or cultural origin","  Italian",,  4145,"",  2020,"",  2125,"",    3.5,"",    3.6,"",    3.4,"",
"Ethnic or cultural origin","  Indian (India)",,  5625,"",  2890,"",  2730,"",    4.8,"",    5.2,"",    4.4,"",
"Ethnic or cultural origin","  Ukrainian",,  2240,"",  1050,"",  1185,"",    1.9,"",    1.9,"",    1.9,"",
"Ethnic or cultural origin","  Dutch",,   755,"",   310,"",   445,"",    0.6,"",    0.6,"",    0.7,"",
"Ethnic or cultural origin","  Polish",,  2325,"",  1145,"",  1175,"",    2.0,"",    2.1,"",    1.9,"",
"Ethnic or cultural origin","  Québécois",,    65,"",    40,"",    25,"",    0.1,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  British Isles, n.o.s.",123,  1415,"",   680,"",   735,"",    1.2,"",    1.2,"",    1.2,"",
"Ethnic or cultural origin","  Filipino",,  6905,"",  2930,"",  3980,"",    5.9,"",    5.3,"",    6.5,"",
"Ethnic or cultural origin","  French Canadian",,   355,"",   180,"",   175,"",    0.3,"",    0.3,"",    0.3,"",
"Ethnic or cultural origin","  Caucasian (White), n.o.s.",124,   955,"",   485,"",   470,"",    0.8,"",    0.9,"",    0.8,"",
"Ethnic or cultural origin","  First Nations (North American Indian), n.o.s.",125,   145,"",    70,"",    80,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Métis",,    55,"",    25,"",    30,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  European, n.o.s.",126,   860,"",   420,"",   440,"",    0.7,"",    0.8,"",    0.7,"",
"Ethnic or cultural origin","  Russian",,  4450,"",  1990,"",  2465,"",    3.8,"",    3.6,"",    4.0,"",
"Ethnic or cultural origin","  Norwegian",,   160,"",    90,"",    70,"",    0.1,"",    0.2,"",    0.1,"",
"Ethnic or cultural origin","  Welsh",,   530,"",   245,"",   285,"",    0.5,"",    0.4,"",    0.5,"",
"Ethnic or cultural origin","  Portuguese",,   910,"",   445,"",   465,"",    0.8,"",    0.8,"",    0.8,"",
"Ethnic or cultural origin","  American",,   350,"",   160,"",   195,"",    0.3,"",    0.3,"",    0.3,"",
"Ethnic or cultural origin","  Spanish",,  1350,"",   600,"",   750,"",    1.2,"",    1.1,"",    1.2,"",
"Ethnic or cultural origin","  Swedish",,   235,"",   115,"",   125,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Hungarian",,   915,"",   470,"",   440,"",    0.8,"",    0.8,"",    0.7,"",
"Ethnic or cultural origin","  Acadian",,    45,"",    25,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Pakistani",,   835,"",   415,"",   415,"",    0.7,"",    0.7,"",    0.7,"",
"Ethnic or cultural origin","  African, n.o.s.",127,   605,"",   280,"",   325,"",    0.5,"",    0.5,"",    0.5,"",
"Ethnic or cultural origin","  Jewish",,  3790,"",  1825,"",  1960,"",    3.2,"",    3.3,"",    3.2,"",
"Ethnic or cultural origin","  Punjabi",,   160,"",    85,"",    75,"",    0.1,"",    0.2,"",    0.1,"",
"Ethnic or cultural origin","  Vietnamese",,  1040,"",   500,"",   540,"",    0.9,"",    0.9,"",    0.9,"",
"Ethnic or cultural origin","  Arab, n.o.s.",128,   725,"",   370,"",   350,"",    0.6,"",    0.7,"",    0.6,"",
"Ethnic or cultural origin","  Greek",,  1215,"",   630,"",   585,"",    1.0,"",    1.1,"",    0.9,"",
"Ethnic or cultural origin","  Jamaican",,   810,"",   400,"",   405,"",    0.7,"",    0.7,"",    0.7,"",
"Ethnic or cultural origin","  Asian, n.o.s.",129,  2990,"",  1325,"",  1660,"",    2.6,"",    2.4,"",    2.7,"",
"Ethnic or cultural origin","  Cree, n.o.s.",130,    15,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Korean",, 11055,"",  5250,"",  5800,"",    9.4,"",    9.5,"",    9.4,"",
"Ethnic or cultural origin","  Romanian",,  1015,"",   485,"",   530,"",    0.9,"",    0.9,"",    0.9,"",
"Ethnic or cultural origin","  Lebanese",,   400,"",   200,"",   200,"",    0.3,"",    0.4,"",    0.3,"",
"Ethnic or cultural origin","  Iranian",, 10370,"",  5235,"",  5135,"",    8.9,"",    9.4,"",    8.3,"",
"Ethnic or cultural origin","  Christian, n.i.e.",131,   585,"",   260,"",   325,"",    0.5,"",    0.5,"",    0.5,"",
"Ethnic or cultural origin","  Danish",,   120,"",    35,"",    80,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  North American Indigenous, n.o.s.",132,    55,"",    10,"",    40,"",    0.0,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Sikh",,    60,"",    35,"",    25,"",    0.1,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Austrian",,   400,"",   210,"",   190,"",    0.3,"",    0.4,"",    0.3,"",
"Ethnic or cultural origin","  Belgian",,    90,"",    50,"",    40,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Haitian",,    40,"",    15,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Hindu",,   725,"",   385,"",   340,"",    0.6,"",    0.7,"",    0.6,"",
"Ethnic or cultural origin","  Mexican",,   570,"",   270,"",   300,"",    0.5,"",    0.5,"",    0.5,"",
"Ethnic or cultural origin","  Mennonite",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Swiss",,   125,"",    65,"",    60,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Finnish",,   295,"",   110,"",   190,"",    0.3,"",    0.2,"",    0.3,"",
"Ethnic or cultural origin","  Sri Lankan",,   285,"",   150,"",   140,"",    0.2,"",    0.3,"",    0.2,"",
"Ethnic or cultural origin","  Croatian",,   195,"",    90,"",   105,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Japanese",,  1130,"",   530,"",   605,"",    1.0,"",    1.0,"",    1.0,"",
"Ethnic or cultural origin","  South Asian, n.o.s.",133,   705,"",   350,"",   355,"",    0.6,"",    0.6,"",    0.6,"",
"Ethnic or cultural origin","  Mi'kmaq, n.o.s.",134,    10,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Northern European, n.o.s.",135,   120,"",    70,"",    50,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Muslim",,   550,"",   300,"",   250,"",    0.5,"",    0.5,"",    0.4,"",
"Ethnic or cultural origin","  Egyptian",,   740,"",   390,"",   355,"",    0.6,"",    0.7,"",    0.6,"",
"Ethnic or cultural origin","  Latin, Central or South American, n.o.s.",136,   370,"",   200,"",   170,"",    0.3,"",    0.4,"",    0.3,"",
"Ethnic or cultural origin","  Tamil",,   250,"",   115,"",   135,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Icelandic",,    35,"",    35,"",     0,"",    0.0,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Colombian",,   365,"",   160,"",   200,"",    0.3,"",    0.3,"",    0.3,"",
"Ethnic or cultural origin","  Moroccan",,   205,"",    95,"",   110,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Czech",,   190,"",    80,"",   110,"",    0.2,"",    0.1,"",    0.2,"",
"Ethnic or cultural origin","  Syrian",,   160,"",    85,"",    75,"",    0.1,"",    0.2,"",    0.1,"",
"Ethnic or cultural origin","  Guyanese",,   325,"",   185,"",   140,"",    0.3,"",    0.3,"",    0.2,"",
"Ethnic or cultural origin","  Afghan",,   295,"",   150,"",   145,"",    0.3,"",    0.3,"",    0.2,"",
"Ethnic or cultural origin","  Black, n.o.s.",137,   180,"",    80,"",   105,"",    0.2,"",    0.1,"",    0.2,"",
"Ethnic or cultural origin","  Serbian",,   425,"",   220,"",   200,"",    0.4,"",    0.4,"",    0.3,"",
"Ethnic or cultural origin","  Ojibway",,    55,"",    50,"",     0,"",    0.0,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Newfoundlander",,    40,"",    15,"",    30,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Hong Konger",,  1705,"",   710,"",   995,"",    1.5,"",    1.3,"",    1.6,"",
"Ethnic or cultural origin","  Ontarian",,   130,"",    70,"",    60,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Persian",,  3695,"",  1890,"",  1810,"",    3.2,"",    3.4,"",    2.9,"",
"Ethnic or cultural origin","  Trinidadian/Tobagonian",,   320,"",   185,"",   125,"",    0.3,"",    0.3,"",    0.2,"",
"Ethnic or cultural origin","  Turkish",,   700,"",   380,"",   320,"",    0.6,"",    0.7,"",    0.5,"",
"Ethnic or cultural origin","  Inuit, n.o.s.",138,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Bangladeshi",,   435,"",   195,"",   240,"",    0.4,"",    0.4,"",    0.4,"",
"Ethnic or cultural origin","  Algerian",,    30,"",    15,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Brazilian",,   515,"",   250,"",   265,"",    0.4,"",    0.5,"",    0.4,"",
"Ethnic or cultural origin","  Nigerian",,   255,"",   135,"",   120,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Armenian",,   495,"",   250,"",   235,"",    0.4,"",    0.5,"",    0.4,"",
"Ethnic or cultural origin","  Slovak",,   140,"",    55,"",    90,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Eastern European, n.o.s.",139,   475,"",   200,"",   275,"",    0.4,"",    0.4,"",    0.4,"",
"Ethnic or cultural origin","  Somali",,    60,"",    30,"",    30,"",    0.1,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Taiwanese",,  1665,"",   730,"",   935,"",    1.4,"",    1.3,"",    1.5,"",
"Ethnic or cultural origin","  Iraqi",,   135,"",    80,"",    55,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Salvadorean",,   135,"",    65,"",    65,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  African Caribbean",,   170,"",    80,"",    90,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  East or Southeast Asian, n.o.s.",140,  1070,"",   490,"",   575,"",    0.9,"",    0.9,"",    0.9,"",
"Ethnic or cultural origin","  West or Central Asian or Middle Eastern, n.o.s.",141,   535,"",   255,"",   290,"",    0.5,"",    0.5,"",    0.5,"",
"Ethnic or cultural origin","  Caribbean, n.o.s.",142,   170,"",    80,"",    85,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Algonquin",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  West Indian, n.o.s.",143,   115,"",    50,"",    65,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Lithuanian",,   270,"",   130,"",   140,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  South African",,   190,"",   105,"",    90,"",    0.2,"",    0.2,"",    0.1,"",
"Ethnic or cultural origin","  Australian",,    60,"",    30,"",    25,"",    0.1,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Palestinian",,   250,"",   105,"",   145,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Chilean",,    75,"",    35,"",    35,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Congolese",,    50,"",    20,"",    30,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Nova Scotian",,    10,"",     0,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Ethiopian",,   110,"",    50,"",    60,"",    0.1,"",    0.1,"",    0.1,"",
