"Census Profile, 2021 Census of Population"
"Ethnic or cultural origin","  Peruvian",,   385,"",   200,"",   185,"",    0.3,"",    0.4,"",    0.3,"",
"Ethnic or cultural origin","  Yoruba",,   280,"",   150,"",   130,"",    0.2,"",    0.3,"",    0.2,"",
"Ethnic or cultural origin","  Cambodian (Khmer)",,   120,"",    60,"",    65,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Berber",,    45,"",    20,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Albanian",,   345,"",   165,"",   175,"",    0.3,"",    0.3,"",    0.3,"",
"Ethnic or cultural origin","  Maltese",,   605,"",   330,"",   275,"",    0.5,"",    0.6,"",    0.5,"",
"Ethnic or cultural origin","  Macedonian",,   210,"",   120,"",    95,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Slovenian",,   140,"",    90,"",    55,"",    0.1,"",    0.2,"",    0.1,"",
"Ethnic or cultural origin","  Western European, n.o.s.",145,    50,"",    25,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  New Brunswicker",,    20,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Gujarati",,   155,"",    70,"",    80,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Eritrean",,   770,"",   360,"",   410,"",    0.7,"",    0.6,"",    0.7,"",
"Ethnic or cultural origin","  African Canadian",,   460,"",   210,"",   255,"",    0.4,"",    0.4,"",    0.4,"",
"Ethnic or cultural origin","  Israeli",,    80,"",    45,"",    35,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Mohawk",,    45,"",    20,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Czechoslovakian, n.o.s.",146,    25,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Bulgarian",,    90,"",    60,"",    35,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Albertan",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Ghanaian",,   930,"",   385,"",   545,"",    0.8,"",    0.7,"",    0.9,"",
"Ethnic or cultural origin","  Barbadian",,   375,"",   165,"",   215,"",    0.3,"",    0.3,"",    0.4,"",
"Ethnic or cultural origin","  African American",,   385,"",   175,"",   210,"",    0.3,"",    0.3,"",    0.3,"",
"Ethnic or cultural origin","  Yugoslavian, n.o.s.",147,    40,"",    25,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Tunisian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Slavic, n.o.s.",148,    95,"",    60,"",    40,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Cuban",,   425,"",   180,"",   245,"",    0.4,"",    0.3,"",    0.4,"",
"Ethnic or cultural origin","  Bosnian",,    45,"",    15,"",    35,"",    0.0,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Venezuelan",,   220,"",   100,"",   125,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Innu/Montagnais, n.o.s.",149,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Latvian",,   125,"",    55,"",    70,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Bengali",,   120,"",    60,"",    60,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Cameroonian",,    95,"",    65,"",    30,"",    0.1,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Guatemalan",,   420,"",   175,"",   245,"",    0.4,"",    0.3,"",    0.4,"",
"Ethnic or cultural origin","  Indonesian",,    50,"",    20,"",    35,"",    0.0,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Laotian",,   135,"",    60,"",    75,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Ilocano",,   350,"",   145,"",   200,"",    0.3,"",    0.3,"",    0.3,"",
"Ethnic or cultural origin","  Northern Irish",,    50,"",    15,"",    30,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Celtic, n.o.s.",150,    50,"",    20,"",    30,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  British Columbian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Ecuadorian",,  1385,"",   610,"",   775,"",    1.2,"",    1.1,"",    1.3,"",
"Ethnic or cultural origin","  Franco Ontarian",,    35,"",    20,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Argentinian",,   370,"",   190,"",   180,"",    0.3,"",    0.3,"",    0.3,"",
"Ethnic or cultural origin","  Estonian",,    55,"",    30,"",    30,"",    0.0,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Kurdish",,   140,"",   100,"",    40,"",    0.1,"",    0.2,"",    0.1,"",
"Ethnic or cultural origin","  Fijian",,    40,"",    25,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Jatt",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  North American, n.o.s.",151,    85,"",    45,"",    40,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Coptic",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Thai",,   115,"",    45,"",    65,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Dominican",,   225,"",   125,"",   100,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Nepali",,    25,"",    20,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Kabyle",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Assyrian",,    45,"",    25,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Igbo",,   120,"",    55,"",    65,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Byelorussian",,    60,"",    40,"",    20,"",    0.1,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Dene, n.o.s.",152,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Blackfoot, n.o.s.",153,    30,"",    10,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Abenaki",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Moldovan",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Iroquois (Haudenosaunee), n.o.s.",154,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  New Zealander",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Sudanese",,    35,"",    15,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Breton",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Pennsylvania Dutch",,    15,"",     0,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Malaysian",,    35,"",    15,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Plains Cree",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  North African, n.o.s.",155,    35,"",    20,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Huron (Wendat)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Saskatchewanian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Buddhist",,   120,"",    60,"",    55,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Gaspesian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Norman",,    10,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Southern or East African, n.o.s.",156,   260,"",   115,"",   145,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Ivorian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Saulteaux",,    20,"",     0,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Anishinaabe, n.o.s.",157,    20,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Burundian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Tigrinya",,   370,"",   195,"",   180,"",    0.3,"",    0.4,"",    0.3,"",
"Ethnic or cultural origin","  Nicaraguan",,   225,"",    85,"",   145,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Mauritian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Kenyan",,   140,"",    70,"",    70,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Oji-Cree",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Vincentian",,   795,"",   310,"",   490,"",    0.7,"",    0.6,"",    0.8,"",
"Ethnic or cultural origin","  Jordanian",,    45,"",    45,"",     0,"",    0.0,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Manitoban",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Cape Bretoner",,    15,"",     0,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Rwandan",,    30,"",    10,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Grenadian",,   850,"",   375,"",   475,"",    0.7,"",    0.7,"",    0.8,"",
"Ethnic or cultural origin","  Malayali",,    20,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Chaldean",,    10,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Sinhalese",,    20,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Mayan",,   245,"",   120,"",   120,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Honduran",,   165,"",    95,"",    75,"",    0.1,"",    0.2,"",    0.1,"",
"Ethnic or cultural origin","  Cherokee",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Qalipu Mi'kmaq",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Indo-Caribbean",,   180,"",   105,"",    80,"",    0.2,"",    0.2,"",    0.1,"",
"Ethnic or cultural origin","  Flemish",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  United Empire Loyalist",,    15,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Senegalese",,    15,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Azerbaijani",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Sicilian",,    70,"",    35,"",    30,"",    0.1,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Pashtun",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Malay",,    25,"",    15,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Goan",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Bantu, n.o.s.",158,    45,"",    25,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Tibetan",,   260,"",   125,"",   140,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Zimbabwean",,    65,"",    30,"",    30,"",    0.1,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Burmese",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Mongolian",,    45,"",    30,"",    15,"",    0.0,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Azorean",,   200,"",    95,"",   105,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Atikamekw",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Bamileke",,    40,"",    25,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Indo-Guyanese",,   160,"",    90,"",    70,"",    0.1,"",    0.2,"",    0.1,"",
"Ethnic or cultural origin","  Ugandan",,   270,"",   150,"",   125,"",    0.2,"",    0.3,"",    0.2,"",
"Ethnic or cultural origin","  Oromo",,   245,"",   130,"",   115,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Tanzanian",,   110,"",    50,"",    60,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Yemeni",,    55,"",    20,"",    30,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Central African",,    45,"",    25,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Libyan",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Basque",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Uruguayan",,   140,"",    70,"",    70,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Akan, n.o.s.",159,    70,"",    40,"",    30,"",    0.1,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Central or West African, n.o.s.",160,    40,"",    10,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Igorot",,    40,"",     0,"",    35,"",    0.0,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Fulani",,    35,"",    15,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Woodland Cree",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Guinean",,    25,"",    25,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  St. Lucian",,   550,"",   225,"",   325,"",    0.5,"",    0.4,"",    0.5,"",
"Ethnic or cultural origin","  Prince Edward Islander",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Maliseet",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Beninese",,    45,"",    30,"",    25,"",    0.0,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Telugu",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Roma",,   115,"",    65,"",    55,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Costa Rican",,   150,"",    75,"",    80,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  African Nova Scotian",,    60,"",    10,"",    50,"",    0.1,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Malagasy",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Kashmiri",,    50,"",    25,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Singaporean",,    20,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Karen",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Edo",,   125,"",    55,"",    70,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Tajik",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Amhara",,   150,"",    80,"",    70,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Paraguayan",,    10,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Religion","Total - Religion for the population in private households - 25% sample data",161,115675,"", 55415,"", 60255,"",  100.0,"",  100.0,"",  100.0,"",
"Religion","  Buddhist",,  3485,"",  1645,"",  1840,"",    3.0,"",    3.0,"",    3.1,"",
"Religion","  Christian",, 76265,"", 35225,"", 41040,"",   65.9,"",   63.6,"",   68.1,"",
"Religion","    Christian, n.o.s.",162, 13910,"",  6225,"",  7685,"",   12.0,"",   11.2,"",   12.8,"",
"Religion","    Anabaptist",,    45,"",    20,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Religion","    Anglican",,  1915,"",   770,"",  1145,"",    1.7,"",    1.4,"",    1.9,"",
"Religion","    Baptist",,  1165,"",   470,"",   695,"",    1.0,"",    0.8,"",    1.2,"",
"Religion","    Catholic",, 47660,"", 22780,"", 24875,"",   41.2,"",   41.1,"",   41.3,"",
"Religion","    Christian Orthodox",,  2675,"",  1345,"",  1335,"",    2.3,"",    2.4,"",    2.2,"",
"Religion","    Jehovah's Witness",,   790,"",   305,"",   490,"",    0.7,"",    0.6,"",    0.8,"",
"Religion","    Latter Day Saints",,   215,"",   110,"",   105,"",    0.2,"",    0.2,"",    0.2,"",
"Religion","    Lutheran",,   255,"",   110,"",   140,"",    0.2,"",    0.2,"",    0.2,"",
"Religion","    Methodist and Wesleyan (Holiness)",,   385,"",   135,"",   250,"",    0.3,"",    0.2,"",    0.4,"",
"Religion","    Pentecostal and other Charismatic",,  3220,"",  1245,"",  1970,"",    2.8,"",    2.2,"",    3.3,"",
"Religion","    Presbyterian",,   540,"",   240,"",   305,"",    0.5,"",    0.4,"",    0.5,"",
"Religion","    Reformed",,    75,"",    35,"",    35,"",    0.1,"",    0.1,"",    0.1,"",
"Religion","    United Church",,   830,"",   360,"",   470,"",    0.7,"",    0.6,"",    0.8,"",
"Religion","    Other Christian and Christian-related traditions",,  2595,"",  1070,"",  1525,"",    2.2,"",    1.9,"",    2.5,"",
"Religion","  Hindu",,  3025,"",  1520,"",  1505,"",    2.6,"",    2.7,"",    2.5,"",
"Religion","  Jewish",,   410,"",   205,"",   210,"",    0.4,"",    0.4,"",    0.3,"",
"Religion","  Muslim",, 10015,"",  5150,"",  4865,"",    8.7,"",    9.3,"",    8.1,"",
"Religion","  Sikh",,   295,"",   140,"",   150,"",    0.3,"",    0.3,"",    0.2,"",
"Religion","  Traditional (North American Indigenous) spirituality",,    60,"",    25,"",    40,"",    0.1,"",    0.0,"",    0.1,"",
"Religion","  Other religions and spiritual traditions",,   690,"",   285,"",   410,"",    0.6,"",    0.5,"",    0.7,"",
"Religion","  No religion and secular perspectives",, 21420,"", 11220,"", 10200,"",   18.5,"",   20.2,"",   16.9,"",
"Mobility status 1 year ago","Total - Mobility status 1 year ago - 25% sample data",163,114460,"", 54765,"", 59695,"",  100.0,"",  100.0,"",  100.0,"",
"Mobility status 1 year ago","  Non-movers",,106135,"", 50660,"", 55475,"",   92.7,"",   92.5,"",   92.9,"",
"Mobility status 1 year ago","  Movers",,  8320,"",  4105,"",  4215,"",    7.3,"",    7.5,"",    7.1,"",
"Mobility status 1 year ago","    Non-migrants",,  6725,"",  3320,"",  3405,"",    5.9,"",    6.1,"",    5.7,"",
"Mobility status 1 year ago","    Migrants",,  1600,"",   785,"",   810,"",    1.4,"",    1.4,"",    1.4,"",
"Mobility status 1 year ago","      Internal migrants",,   765,"",   390,"",   375,"",    0.7,"",    0.7,"",    0.6,"",
"Mobility status 1 year ago","        Intraprovincial migrants",,   625,"",   340,"",   285,"",    0.5,"",    0.6,"",    0.5,"",
"Mobility status 1 year ago","        Interprovincial migrants",,   135,"",    50,"",    85,"",    0.1,"",    0.1,"",    0.1,"",
"Mobility status 1 year ago","      External migrants",,   835,"",   395,"",   440,"",    0.7,"",    0.7,"",    0.7,"",
"Mobility status 5 years ago","Total - Mobility status 5 years ago - 25% sample data",164,109630,"", 52285,"", 57345,"",  100.0,"",  100.0,"",  100.0,"",
"Mobility status 5 years ago","  Non-movers",, 79165,"", 37385,"", 41780,"",   72.2,"",   71.5,"",   72.9,"",
"Mobility status 5 years ago","  Movers",, 30460,"", 14895,"", 15570,"",   27.8,"",   28.5,"",   27.2,"",
"Mobility status 5 years ago","    Non-migrants",, 19815,"",  9575,"", 10240,"",   18.1,"",   18.3,"",   17.9,"",
"Mobility status 5 years ago","    Migrants",, 10645,"",  5320,"",  5330,"",    9.7,"",   10.2,"",    9.3,"",
"Mobility status 5 years ago","      Internal migrants",,  3880,"",  1975,"",  1900,"",    3.5,"",    3.8,"",    3.3,"",
"Mobility status 5 years ago","        Intraprovincial migrants",,  3125,"",  1595,"",  1530,"",    2.9,"",    3.1,"",    2.7,"",
"Mobility status 5 years ago","        Interprovincial migrants",,   755,"",   385,"",   370,"",    0.7,"",    0.7,"",    0.6,"",
"Mobility status 5 years ago","      External migrants",,  6770,"",  3345,"",  3425,"",    6.2,"",    6.4,"",    6.0,"",
"Secondary (high) school diploma or equivalency certificate","Total - Secondary (high) school diploma or equivalency certificate for the population aged 15 years and over in private households - 25% sample data",165, 97205,"", 45980,"", 51220,"",  100.0,"",  100.0,"",  100.0,"",
"Secondary (high) school diploma or equivalency certificate","  No high school diploma or equivalency certificate",, 27235,"", 13200,"", 14035,"",   28.0,"",   28.7,"",   27.4,"",
"Secondary (high) school diploma or equivalency certificate","  With high school diploma or equivalency certificate",166, 69970,"", 32780,"", 37190,"",   72.0,"",   71.3,"",   72.6,"",
"Secondary (high) school diploma or equivalency certificate","Total - Secondary (high) school diploma or equivalency certificate for the population aged 25 to 64 years in private households - 25% sample data",165, 64930,"", 30915,"", 34015,"",  100.0,"",  100.0,"",  100.0,"",
"Secondary (high) school diploma or equivalency certificate","  No high school diploma or equivalency certificate",, 13525,"",  7105,"",  6420,"",   20.8,"",   23.0,"",   18.9,"",
"Secondary (high) school diploma or equivalency certificate","  With high school diploma or equivalency certificate",166, 51410,"", 23815,"", 27595,"",   79.2,"",   77.0,"",   81.1,"",
"Highest certificate, diploma or degree","Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",165, 97205,"", 45980,"", 51220,"",  100.0,"",  100.0,"",  100.0,"",
"Highest certificate, diploma or degree","  No certificate, diploma or degree",, 25155,"", 12050,"", 13110,"",   25.9,"",   26.2,"",   25.6,"",
"Highest certificate, diploma or degree","  High (secondary) school diploma or equivalency certificate",167, 29000,"", 14475,"", 14525,"",   29.8,"",   31.5,"",   28.4,"",
"Highest certificate, diploma or degree","  Postsecondary certificate, diploma or degree",, 43045,"", 19455,"", 23590,"",   44.3,"",   42.3,"",   46.1,"",
"Highest certificate, diploma or degree","    Postsecondary certificate or diploma below bachelor level",, 25135,"", 11730,"", 13400,"",   25.9,"",   25.5,"",   26.2,"",
"Highest certificate, diploma or degree","      Apprenticeship or trades certificate or diploma",,  5855,"",  3735,"",  2110,"",    6.0,"",    8.1,"",    4.1,"",
"Highest certificate, diploma or degree","        Non-apprenticeship trades certificate or diploma",168,  3190,"",  1895,"",  1295,"",    3.3,"",    4.1,"",    2.5,"",
"Highest certificate, diploma or degree","        Apprenticeship certificate",169,  2665,"",  1845,"",   815,"",    2.7,"",    4.0,"",    1.6,"",
"Highest certificate, diploma or degree","      College, CEGEP or other non-university certificate or diploma",170, 16875,"",  6925,"",  9950,"",   17.4,"",   15.1,"",   19.4,"",
"Highest certificate, diploma or degree","      University certificate or diploma below bachelor level",,  2410,"",  1070,"",  1340,"",    2.5,"",    2.3,"",    2.6,"",
"Highest certificate, diploma or degree","    Bachelor's degree or higher",, 17910,"",  7725,"", 10185,"",   18.4,"",   16.8,"",   19.9,"",
"Highest certificate, diploma or degree","      Bachelor's degree",, 12865,"",  5465,"",  7400,"",   13.2,"",   11.9,"",   14.4,"",
"Highest certificate, diploma or degree","      University certificate or diploma above bachelor level",,  1305,"",   555,"",   755,"",    1.3,"",    1.2,"",    1.5,"",
"Highest certificate, diploma or degree","      Degree in medicine, dentistry, veterinary medicine or optometry",,   210,"",    95,"",   120,"",    0.2,"",    0.2,"",    0.2,"",
"Highest certificate, diploma or degree","      Master's degree",,  3160,"",  1425,"",  1735,"",    3.3,"",    3.1,"",    3.4,"",
"Highest certificate, diploma or degree","      Earned doctorate",171,   370,"",   185,"",   180,"",    0.4,"",    0.4,"",    0.4,"",
"Highest certificate, diploma or degree","Total - Highest certificate, diploma or degree for the population aged 25 to 64 years in private households - 25% sample data",165, 64930,"", 30915,"", 34015,"",  100.0,"",  100.0,"",  100.0,"",
"Highest certificate, diploma or degree","  No certificate, diploma or degree",, 12225,"",  6425,"",  5800,"",   18.8,"",   20.8,"",   17.1,"",
"Highest certificate, diploma or degree","  High (secondary) school diploma or equivalency certificate",167, 18480,"",  9410,"",  9065,"",   28.5,"",   30.4,"",   26.7,"",
"Highest certificate, diploma or degree","  Postsecondary certificate, diploma or degree",, 34230,"", 15080,"", 19145,"",   52.7,"",   48.8,"",   56.3,"",
"Highest certificate, diploma or degree","    Postsecondary certificate or diploma below bachelor level",, 19465,"",  8860,"", 10605,"",   30.0,"",   28.7,"",   31.2,"",
"Highest certificate, diploma or degree","      Apprenticeship or trades certificate or diploma",,  4090,"",  2590,"",  1500,"",    6.3,"",    8.4,"",    4.4,"",
"Highest certificate, diploma or degree","        Non-apprenticeship trades certificate or diploma",168,  2215,"",  1310,"",   905,"",    3.4,"",    4.2,"",    2.7,"",
"Highest certificate, diploma or degree","        Apprenticeship certificate",169,  1875,"",  1280,"",   595,"",    2.9,"",    4.1,"",    1.7,"",
"Highest certificate, diploma or degree","      College, CEGEP or other non-university certificate or diploma",170, 13425,"",  5400,"",  8025,"",   20.7,"",   17.5,"",   23.6,"",
"Highest certificate, diploma or degree","      University certificate or diploma below bachelor level",,  1950,"",   870,"",  1080,"",    3.0,"",    2.8,"",    3.2,"",
"Highest certificate, diploma or degree","    Bachelor's degree or higher",, 14760,"",  6220,"",  8545,"",   22.7,"",   20.1,"",   25.1,"",
"Highest certificate, diploma or degree","      Bachelor's degree",, 10485,"",  4390,"",  6090,"",   16.1,"",   14.2,"",   17.9,"",
"Highest certificate, diploma or degree","      University certificate or diploma above bachelor level",,  1055,"",   440,"",   615,"",    1.6,"",    1.4,"",    1.8,"",
"Highest certificate, diploma or degree","      Degree in medicine, dentistry, veterinary medicine or optometry",,   160,"",    50,"",   110,"",    0.2,"",    0.2,"",    0.3,"",
"Highest certificate, diploma or degree","      Master's degree",,  2745,"",  1180,"",  1565,"",    4.2,"",    3.8,"",    4.6,"",
"Highest certificate, diploma or degree","      Earned doctorate",171,   320,"",   160,"",   165,"",    0.5,"",    0.5,"",    0.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","Total - Major field of study - Classification of Instructional Programs (CIP) 2021 for the population aged 15 years and over in private households - 25% sample data",172, 97205,"", 45985,"", 51225,"",  100.0,"",  100.0,"",  100.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  No postsecondary certificate, diploma or degree",173, 54160,"", 26525,"", 27635,"",   55.7,"",   57.7,"",   53.9,"",
