"Census Profile, 2021 Census of Population"
,,,"Etobicoke North [Federal electoral district (2013 Representation Order)], Ontario",,,,,,,,,,,,
"Household characteristics","  Median monthly shelter costs for dwellings provided by local government, First Nation or Indian band ($)",65,,"...",,"...",,"...",,"...",,"...",,"...",
"Household characteristics","  Average monthly shelter costs for dwellings provided by local government, First Nation or Indian band ($)",65,,"...",,"...",,"...",,"...",,"...",,"...",
"Indigenous ancestry","Total - Indigenous ancestry for the population in private households - 25% sample data",68,115115,"", 56725,"", 58390,"",  100.0,"",  100.0,"",  100.0,"",
"Indigenous ancestry","  Indigenous ancestry (only)",69,   140,"",    50,"",    85,"",    0.1,"",    0.1,"",    0.1,"",
"Indigenous ancestry","    Single Indigenous ancestry (only)",70,   130,"",    50,"",    85,"",    0.1,"",    0.1,"",    0.1,"",
"Indigenous ancestry","      First Nations (North American Indian) single ancestry",,   105,"",    40,"",    65,"",    0.1,"",    0.1,"",    0.1,"",
"Indigenous ancestry","      Métis single ancestry",,    30,"",    10,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Indigenous ancestry","      Inuit single ancestry",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Indigenous ancestry","    Multiple Indigenous ancestries (only)",71,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Indigenous ancestry","      First Nations (North American Indian) and Métis ancestry only",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Indigenous ancestry","      First Nations (North American Indian) and Inuit ancestry only",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Indigenous ancestry","      Métis and Inuit ancestry only",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Indigenous ancestry","      First Nations (North American Indian) and Métis and Inuit ancestry only",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Indigenous ancestry","  Indigenous and non-Indigenous ancestries",72,   640,"",   305,"",   335,"",    0.6,"",    0.5,"",    0.6,"",
"Indigenous ancestry","    Single Indigenous and non-Indigenous ancestries",73,   635,"",   305,"",   330,"",    0.6,"",    0.5,"",    0.6,"",
"Indigenous ancestry","      First Nations (North American Indian) and non-Indigenous ancestry only",,   455,"",   230,"",   225,"",    0.4,"",    0.4,"",    0.4,"",
"Indigenous ancestry","      Métis and non-Indigenous ancestry only",,   185,"",    75,"",   105,"",    0.2,"",    0.1,"",    0.2,"",
"Indigenous ancestry","      Inuit and non-Indigenous ancestry only",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Indigenous ancestry","    Multiple Indigenous and non-Indigenous ancestries",74,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Indigenous ancestry","      First Nations (North American Indian) and Métis and non-Indigenous ancestry only",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Indigenous ancestry","      First Nations (North American Indian) and Inuit and non-Indigenous ancestry only",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Indigenous ancestry","      Métis and Inuit and non-Indigenous ancestry only",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Indigenous ancestry","      First Nations (North American Indian) and Métis and Inuit and non-Indigenous ancestry only",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Indigenous ancestry","  Non-Indigenous ancestry only",75,114340,"", 56375,"", 57965,"",   99.3,"",   99.4,"",   99.3,"",
"Citizenship","Total - Citizenship for the population in private households - 25% sample data",76,115115,"", 56730,"", 58390,"",  100.0,"",  100.0,"",  100.0,"",
"Citizenship","  Canadian citizens",77, 91580,"", 44630,"", 46945,"",   79.6,"",   78.7,"",   80.4,"",
"Citizenship","    Canadian citizens aged under 18",, 20095,"", 10425,"",  9665,"",   17.5,"",   18.4,"",   16.6,"",
"Citizenship","    Canadian citizens aged 18 and over",, 71490,"", 34205,"", 37285,"",   62.1,"",   60.3,"",   63.9,"",
"Citizenship","  Not Canadian citizens",78, 23535,"", 12095,"", 11445,"",   20.4,"",   21.3,"",   19.6,"",
"Immigrant status and period of immigration","Total - Immigrant status and period of immigration for the population in private households - 25% sample data",79,115115,"", 56730,"", 58390,"",  100.0,"",  100.0,"",  100.0,"",
"Immigrant status and period of immigration","  Non-immigrants",80, 43640,"", 22110,"", 21530,"",   37.9,"",   39.0,"",   36.9,"",
"Immigrant status and period of immigration","  Immigrants",81, 64675,"", 30615,"", 34060,"",   56.2,"",   54.0,"",   58.3,"",
"Immigrant status and period of immigration","    Before 1980",,  9545,"",  4590,"",  4960,"",    8.3,"",    8.1,"",    8.5,"",
"Immigrant status and period of immigration","    1980 to 1990",,  7735,"",  3725,"",  4005,"",    6.7,"",    6.6,"",    6.9,"",
"Immigrant status and period of immigration","    1991 to 2000",, 14085,"",  6470,"",  7615,"",   12.2,"",   11.4,"",   13.0,"",
"Immigrant status and period of immigration","    2001 to 2010",, 15690,"",  7390,"",  8305,"",   13.6,"",   13.0,"",   14.2,"",
"Immigrant status and period of immigration","    2011 to 2021",82, 17625,"",  8445,"",  9175,"",   15.3,"",   14.9,"",   15.7,"",
"Immigrant status and period of immigration","      2011 to 2015",,  8195,"",  3845,"",  4350,"",    7.1,"",    6.8,"",    7.4,"",
"Immigrant status and period of immigration","      2016 to 2021",,  9425,"",  4600,"",  4825,"",    8.2,"",    8.1,"",    8.3,"",
"Immigrant status and period of immigration","  Non-permanent residents",83,  6805,"",  4000,"",  2805,"",    5.9,"",    7.1,"",    4.8,"",
"Age at immigration","Total - Age at immigration for the immigrant population in private households - 25% sample data",84, 64675,"", 30615,"", 34060,"",  100.0,"",  100.0,"",  100.0,"",
"Age at immigration","  Under 5 years",,  4050,"",  2070,"",  1975,"",    6.3,"",    6.8,"",    5.8,"",
"Age at immigration","  5 to 14 years",, 10120,"",  5010,"",  5105,"",   15.6,"",   16.4,"",   15.0,"",
"Age at immigration","  15 to 24 years",, 14480,"",  6470,"",  8010,"",   22.4,"",   21.1,"",   23.5,"",
"Age at immigration","  25 to 44 years",, 28735,"", 13815,"", 14925,"",   44.4,"",   45.1,"",   43.8,"",
"Age at immigration","  45 years and over",,  7280,"",  3245,"",  4040,"",   11.3,"",   10.6,"",   11.9,"",
"Selected places of birth for the immigrant population","Total - Place of birth for the immigrant population in private households - 25% sample data",85, 64675,"", 30615,"", 34060,"",  100.0,"",  100.0,"",  100.0,"",
"Selected places of birth for the immigrant population","  Americas",, 16015,"",  7070,"",  8945,"",   24.8,"",   23.1,"",   26.3,"",
"Selected places of birth for the immigrant population","    Brazil",,   220,"",   120,"",   100,"",    0.3,"",    0.4,"",    0.3,"",
"Selected places of birth for the immigrant population","    Colombia",,   375,"",   135,"",   235,"",    0.6,"",    0.4,"",    0.7,"",
"Selected places of birth for the immigrant population","    El Salvador",,   795,"",   365,"",   425,"",    1.2,"",    1.2,"",    1.2,"",
"Selected places of birth for the immigrant population","    Guyana",,  3635,"",  1645,"",  1990,"",    5.6,"",    5.4,"",    5.8,"",
"Selected places of birth for the immigrant population","    Haiti",,   200,"",    85,"",   115,"",    0.3,"",    0.3,"",    0.3,"",
"Selected places of birth for the immigrant population","    Jamaica",,  4560,"",  1960,"",  2595,"",    7.1,"",    6.4,"",    7.6,"",
"Selected places of birth for the immigrant population","    Mexico",,   335,"",   160,"",   175,"",    0.5,"",    0.5,"",    0.5,"",
"Selected places of birth for the immigrant population","    Peru",,   270,"",   115,"",   160,"",    0.4,"",    0.4,"",    0.5,"",
"Selected places of birth for the immigrant population","    Trinidad and Tobago",,  1305,"",   575,"",   725,"",    2.0,"",    1.9,"",    2.1,"",
"Selected places of birth for the immigrant population","    United States of America",,   520,"",   245,"",   275,"",    0.8,"",    0.8,"",    0.8,"",
"Selected places of birth for the immigrant population","    Other places of birth in Americas",,  3800,"",  1660,"",  2140,"",    5.9,"",    5.4,"",    6.3,"",
"Selected places of birth for the immigrant population","  Europe",,  7570,"",  3695,"",  3870,"",   11.7,"",   12.1,"",   11.4,"",
"Selected places of birth for the immigrant population","    Bosnia and Herzegovina",,   150,"",    75,"",    70,"",    0.2,"",    0.2,"",    0.2,"",
"Selected places of birth for the immigrant population","    Croatia",,   340,"",   150,"",   190,"",    0.5,"",    0.5,"",    0.6,"",
"Selected places of birth for the immigrant population","    France",,    55,"",    30,"",    30,"",    0.1,"",    0.1,"",    0.1,"",
"Selected places of birth for the immigrant population","    Germany",,   220,"",   100,"",   120,"",    0.3,"",    0.3,"",    0.4,"",
"Selected places of birth for the immigrant population","    Greece",,   205,"",    75,"",   130,"",    0.3,"",    0.2,"",    0.4,"",
"Selected places of birth for the immigrant population","    Hungary",,   195,"",    90,"",   105,"",    0.3,"",    0.3,"",    0.3,"",
"Selected places of birth for the immigrant population","    Italy",,  2510,"",  1250,"",  1255,"",    3.9,"",    4.1,"",    3.7,"",
"Selected places of birth for the immigrant population","    Netherlands",,    40,"",    20,"",    25,"",    0.1,"",    0.1,"",    0.1,"",
"Selected places of birth for the immigrant population","    Poland",,   820,"",   385,"",   440,"",    1.3,"",    1.3,"",    1.3,"",
"Selected places of birth for the immigrant population","    Portugal",,   760,"",   375,"",   390,"",    1.2,"",    1.2,"",    1.1,"",
"Selected places of birth for the immigrant population","    Romania",,   245,"",   120,"",   125,"",    0.4,"",    0.4,"",    0.4,"",
"Selected places of birth for the immigrant population","    Russian Federation",,   155,"",    55,"",   100,"",    0.2,"",    0.2,"",    0.3,"",
"Selected places of birth for the immigrant population","    Serbia",86,    95,"",    45,"",    45,"",    0.1,"",    0.1,"",    0.1,"",
"Selected places of birth for the immigrant population","    Ukraine",,   245,"",   115,"",   130,"",    0.4,"",    0.4,"",    0.4,"",
"Selected places of birth for the immigrant population","    United Kingdom",87,   655,"",   370,"",   290,"",    1.0,"",    1.2,"",    0.9,"",
"Selected places of birth for the immigrant population","    Other places of birth in Europe",,   880,"",   445,"",   430,"",    1.4,"",    1.5,"",    1.3,"",
"Selected places of birth for the immigrant population","  Africa",,  8645,"",  4085,"",  4560,"",   13.4,"",   13.3,"",   13.4,"",
"Selected places of birth for the immigrant population","    Algeria",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Selected places of birth for the immigrant population","    Congo, Democratic Republic of the",,   130,"",    55,"",    75,"",    0.2,"",    0.2,"",    0.2,"",
"Selected places of birth for the immigrant population","    Egypt",,   175,"",    95,"",    80,"",    0.3,"",    0.3,"",    0.2,"",
"Selected places of birth for the immigrant population","    Eritrea",,   160,"",    90,"",    75,"",    0.2,"",    0.3,"",    0.2,"",
"Selected places of birth for the immigrant population","    Ethiopia",,   400,"",   190,"",   210,"",    0.6,"",    0.6,"",    0.6,"",
"Selected places of birth for the immigrant population","    Morocco",,    35,"",    15,"",    20,"",    0.1,"",    0.0,"",    0.1,"",
"Selected places of birth for the immigrant population","    Nigeria",,  1720,"",   835,"",   885,"",    2.7,"",    2.7,"",    2.6,"",
"Selected places of birth for the immigrant population","    Somalia",,  2595,"",  1155,"",  1440,"",    4.0,"",    3.8,"",    4.2,"",
"Selected places of birth for the immigrant population","    South Africa, Republic of",,   110,"",    60,"",    50,"",    0.2,"",    0.2,"",    0.1,"",
"Selected places of birth for the immigrant population","    Other places of birth in Africa",,  3305,"",  1585,"",  1725,"",    5.1,"",    5.2,"",    5.1,"",
"Selected places of birth for the immigrant population","  Asia",, 32290,"", 15680,"", 16605,"",   49.9,"",   51.2,"",   48.8,"",
"Selected places of birth for the immigrant population","    Afghanistan",,   745,"",   375,"",   370,"",    1.2,"",    1.2,"",    1.1,"",
"Selected places of birth for the immigrant population","    Iran",88,   230,"",   115,"",   115,"",    0.4,"",    0.4,"",    0.3,"",
"Selected places of birth for the immigrant population","    Iraq",,  4315,"",  2055,"",  2260,"",    6.7,"",    6.7,"",    6.6,"",
"Selected places of birth for the immigrant population","    Lebanon",,   135,"",    65,"",    65,"",    0.2,"",    0.2,"",    0.2,"",
"Selected places of birth for the immigrant population","    Syria",89,   295,"",   155,"",   135,"",    0.5,"",    0.5,"",    0.4,"",
"Selected places of birth for the immigrant population","    Turkey",,   295,"",   175,"",   125,"",    0.5,"",    0.6,"",    0.4,"",
"Selected places of birth for the immigrant population","    China",90,   535,"",   245,"",   290,"",    0.8,"",    0.8,"",    0.9,"",
"Selected places of birth for the immigrant population","    Hong Kong",91,   120,"",    70,"",    55,"",    0.2,"",    0.2,"",    0.2,"",
"Selected places of birth for the immigrant population","    Korea, South",92,   350,"",   160,"",   195,"",    0.5,"",    0.5,"",    0.6,"",
"Selected places of birth for the immigrant population","    Taiwan",,    45,"",    40,"",    10,"",    0.1,"",    0.1,"",    0.0,"",
"Selected places of birth for the immigrant population","    Philippines",,  4370,"",  1795,"",  2580,"",    6.8,"",    5.9,"",    7.6,"",
"Selected places of birth for the immigrant population","    Viet Nam",,  1240,"",   570,"",   670,"",    1.9,"",    1.9,"",    2.0,"",
"Selected places of birth for the immigrant population","    Bangladesh",,   570,"",   300,"",   270,"",    0.9,"",    1.0,"",    0.8,"",
"Selected places of birth for the immigrant population","    India",, 12825,"",  6515,"",  6310,"",   19.8,"",   21.3,"",   18.5,"",
"Selected places of birth for the immigrant population","    Pakistan",,  2865,"",  1425,"",  1440,"",    4.4,"",    4.7,"",    4.2,"",
"Selected places of birth for the immigrant population","    Sri Lanka",,  1965,"",   960,"",  1005,"",    3.0,"",    3.1,"",    3.0,"",
"Selected places of birth for the immigrant population","    Other places of birth in Asia",,  1380,"",   665,"",   710,"",    2.1,"",    2.2,"",    2.1,"",
"Selected places of birth for the immigrant population","  Oceania and other places of birth",93,   160,"",    75,"",    80,"",    0.2,"",    0.2,"",    0.2,"",
"Selected places of birth for the recent immigrant population ","Total - Place of birth for the recent immigrant population in private households - 25% sample data",94,  9430,"",  4600,"",  4825,"",  100.0,"",  100.0,"",  100.0,"",
"Selected places of birth for the recent immigrant population ","  Americas",,  1375,"",   610,"",   765,"",   14.6,"",   13.3,"",   15.9,"",
"Selected places of birth for the recent immigrant population ","    Brazil",,    35,"",    25,"",    15,"",    0.4,"",    0.5,"",    0.3,"",
"Selected places of birth for the recent immigrant population ","    Colombia",,    75,"",    20,"",    60,"",    0.8,"",    0.4,"",    1.2,"",
"Selected places of birth for the recent immigrant population ","    Haiti",,    50,"",    25,"",    25,"",    0.5,"",    0.5,"",    0.5,"",
"Selected places of birth for the recent immigrant population ","    Jamaica",,   430,"",   245,"",   185,"",    4.6,"",    5.3,"",    3.8,"",
"Selected places of birth for the recent immigrant population ","    Mexico",,    50,"",    30,"",    25,"",    0.5,"",    0.7,"",    0.5,"",
"Selected places of birth for the recent immigrant population ","    United States of America",,    85,"",    15,"",    65,"",    0.9,"",    0.3,"",    1.3,"",
"Selected places of birth for the recent immigrant population ","    Venezuela",95,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Selected places of birth for the recent immigrant population ","    Other places of birth in Americas",,   640,"",   245,"",   395,"",    6.8,"",    5.3,"",    8.2,"",
"Selected places of birth for the recent immigrant population ","  Europe",,   165,"",    60,"",   100,"",    1.7,"",    1.3,"",    2.1,"",
"Selected places of birth for the recent immigrant population ","    France",,    10,"",    10,"",     0,"",    0.1,"",    0.2,"",    0.0,"",
"Selected places of birth for the recent immigrant population ","    Germany",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Selected places of birth for the recent immigrant population ","    Ireland",96,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Selected places of birth for the recent immigrant population ","    Italy",,    10,"",     0,"",     0,"",    0.1,"",    0.0,"",    0.0,"",
"Selected places of birth for the recent immigrant population ","    Russian Federation",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Selected places of birth for the recent immigrant population ","    Ukraine",,    30,"",    10,"",    15,"",    0.3,"",    0.2,"",    0.3,"",
"Selected places of birth for the recent immigrant population ","    United Kingdom",87,    10,"",    10,"",    10,"",    0.1,"",    0.2,"",    0.2,"",
"Selected places of birth for the recent immigrant population ","    Other places of birth in Europe",,    95,"",    30,"",    70,"",    1.0,"",    0.7,"",    1.5,"",
"Selected places of birth for the recent immigrant population ","  Africa",,  1790,"",   960,"",   835,"",   19.0,"",   20.9,"",   17.3,"",
"Selected places of birth for the recent immigrant population ","    Algeria",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Selected places of birth for the recent immigrant population ","    Burundi",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Selected places of birth for the recent immigrant population ","    Cameroon",,    25,"",    20,"",     0,"",    0.3,"",    0.4,"",    0.0,"",
"Selected places of birth for the recent immigrant population ","    Congo, Democratic Republic of the",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Selected places of birth for the recent immigrant population ","    Côte d'Ivoire",,    45,"",    20,"",    20,"",    0.5,"",    0.4,"",    0.4,"",
"Selected places of birth for the recent immigrant population ","    Egypt",,    10,"",    10,"",     0,"",    0.1,"",    0.2,"",    0.0,"",
"Selected places of birth for the recent immigrant population ","    Eritrea",,    75,"",    45,"",    35,"",    0.8,"",    1.0,"",    0.7,"",
"Selected places of birth for the recent immigrant population ","    Ethiopia",,    35,"",    10,"",    20,"",    0.4,"",    0.2,"",    0.4,"",
"Selected places of birth for the recent immigrant population ","    Morocco",,    10,"",     0,"",     0,"",    0.1,"",    0.0,"",    0.0,"",
"Selected places of birth for the recent immigrant population ","    Nigeria",,   620,"",   260,"",   355,"",    6.6,"",    5.7,"",    7.4,"",
"Selected places of birth for the recent immigrant population ","    Somalia",,   505,"",   325,"",   180,"",    5.4,"",    7.1,"",    3.7,"",
"Selected places of birth for the recent immigrant population ","    South Africa, Republic of",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Selected places of birth for the recent immigrant population ","    Sudan",97,    15,"",     0,"",    15,"",    0.2,"",    0.0,"",    0.3,"",
"Selected places of birth for the recent immigrant population ","    Tunisia",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Selected places of birth for the recent immigrant population ","    Other places of birth in Africa",,   430,"",   245,"",   185,"",    4.6,"",    5.3,"",    3.8,"",
"Selected places of birth for the recent immigrant population ","  Asia",,  6090,"",  2965,"",  3125,"",   64.6,"",   64.5,"",   64.8,"",
"Selected places of birth for the recent immigrant population ","    Afghanistan",,    85,"",    35,"",    50,"",    0.9,"",    0.8,"",    1.0,"",
"Selected places of birth for the recent immigrant population ","    Bangladesh",,    65,"",    40,"",    25,"",    0.7,"",    0.9,"",    0.5,"",
"Selected places of birth for the recent immigrant population ","    China",90,    45,"",    10,"",    40,"",    0.5,"",    0.2,"",    0.8,"",
"Selected places of birth for the recent immigrant population ","    Hong Kong",91,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Selected places of birth for the recent immigrant population ","    India",,  2900,"",  1500,"",  1400,"",   30.8,"",   32.6,"",   29.0,"",
"Selected places of birth for the recent immigrant population ","    Iran",88,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Selected places of birth for the recent immigrant population ","    Iraq",,  1190,"",   570,"",   615,"",   12.6,"",   12.4,"",   12.7,"",
"Selected places of birth for the recent immigrant population ","    Israel",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Selected places of birth for the recent immigrant population ","    Japan",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Selected places of birth for the recent immigrant population ","    Jordan",,    35,"",    10,"",    20,"",    0.4,"",    0.2,"",    0.4,"",
"Selected places of birth for the recent immigrant population ","    Korea, South",92,    20,"",     0,"",    10,"",    0.2,"",    0.0,"",    0.2,"",
"Selected places of birth for the recent immigrant population ","    Lebanon",,    15,"",    10,"",     0,"",    0.2,"",    0.2,"",    0.0,"",
"Selected places of birth for the recent immigrant population ","    Nepal",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Selected places of birth for the recent immigrant population ","    Pakistan",,   450,"",   220,"",   230,"",    4.8,"",    4.8,"",    4.8,"",
"Selected places of birth for the recent immigrant population ","    Philippines",,   730,"",   300,"",   430,"",    7.7,"",    6.5,"",    8.9,"",
"Selected places of birth for the recent immigrant population ","    Saudi Arabia",,    25,"",    15,"",    10,"",    0.3,"",    0.3,"",    0.2,"",
"Selected places of birth for the recent immigrant population ","    Sri Lanka",,   160,"",    85,"",    75,"",    1.7,"",    1.8,"",    1.6,"",
"Selected places of birth for the recent immigrant population ","    Syria",89,    55,"",    25,"",    30,"",    0.6,"",    0.5,"",    0.6,"",
"Selected places of birth for the recent immigrant population ","    Turkey",,   125,"",    70,"",    55,"",    1.3,"",    1.5,"",    1.1,"",
"Selected places of birth for the recent immigrant population ","    United Arab Emirates",,    25,"",    15,"",    10,"",    0.3,"",    0.3,"",    0.2,"",
"Selected places of birth for the recent immigrant population ","    Viet Nam",,    65,"",    10,"",    50,"",    0.7,"",    0.2,"",    1.0,"",
"Selected places of birth for the recent immigrant population ","    Other places of birth in Asia",,   100,"",    50,"",    55,"",    1.1,"",    1.1,"",    1.1,"",
"Selected places of birth for the recent immigrant population ","  Oceania and other",93,    10,"",     0,"",     0,"",    0.1,"",    0.0,"",    0.0,"",
"Selected places of birth for the recent immigrant population ","    Australia",,    10,"",     0,"",     0,"",    0.1,"",    0.0,"",    0.0,"",
"Selected places of birth for the recent immigrant population ","    Other places of birth",98,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Generation status","Total - Generation status for the population in private households - 25% sample data",99,115120,"", 56725,"", 58390,"",  100.0,"",  100.0,"",  100.0,"",
"Generation status","  First generation",100, 72230,"", 34965,"", 37270,"",   62.7,"",   61.6,"",   63.8,"",
"Generation status","  Second generation",101, 32935,"", 16785,"", 16150,"",   28.6,"",   29.6,"",   27.7,"",
"Generation status","  Third generation or more",102,  9950,"",  4975,"",  4975,"",    8.6,"",    8.8,"",    8.5,"",
"Admission category and applicant type","Total - Admission category and applicant type for the immigrant population in private households who were admitted between 1980 and 2021 - 25% sample data",103, 55125,"", 26025,"", 29100,"",  100.0,"",  100.0,"",  100.0,"",
"Admission category and applicant type","  Economic immigrants",104, 17995,"",  9050,"",  8950,"",   32.6,"",   34.8,"",   30.8,"",
"Admission category and applicant type","    Principal applicants",105,  8450,"",  4815,"",  3635,"",   15.3,"",   18.5,"",   12.5,"",
"Admission category and applicant type","    Secondary applicants",106,  9545,"",  4235,"",  5315,"",   17.3,"",   16.3,"",   18.3,"",
"Admission category and applicant type","  Immigrants sponsored by family",107, 21040,"",  8880,"", 12160,"",   38.2,"",   34.1,"",   41.8,"",
"Admission category and applicant type","  Refugees",108, 14950,"",  7625,"",  7325,"",   27.1,"",   29.3,"",   25.2,"",
"Admission category and applicant type","  Other immigrants",109,  1140,"",   470,"",   670,"",    2.1,"",    1.8,"",    2.3,"",
"Pre-admission experience","Total - Pre-admission experience for the immigrant population in private households who were admitted between 1980 and 2021 - 25% sample data",110, 55125,"", 26025,"", 29100,"",  100.0,"",  100.0,"",  100.0,"",
"Pre-admission experience","  Asylum claim before admission",111,  6855,"",  3475,"",  3375,"",   12.4,"",   13.4,"",   11.6,"",
"Pre-admission experience","  Work permits only before admission",112,  4820,"",  2145,"",  2675,"",    8.7,"",    8.2,"",    9.2,"",
"Pre-admission experience","  Study permits only before admission",113,   460,"",   245,"",   215,"",    0.8,"",    0.9,"",    0.7,"",
"Pre-admission experience","  Work and study permits before admission",114,  2090,"",   965,"",  1125,"",    3.8,"",    3.7,"",    3.9,"",
"Pre-admission experience","  Other permits before admission",115,   330,"",   120,"",   210,"",    0.6,"",    0.5,"",    0.7,"",
"Pre-admission experience","  No pre-admission experience",116, 40570,"", 19075,"", 21495,"",   73.6,"",   73.3,"",   73.9,"",
"Visible minority","Total - Visible minority for the population in private households - 25% sample data",117,115120,"", 56725,"", 58390,"",  100.0,"",  100.0,"",  100.0,"",
"Visible minority","  Total visible minority population",118, 90135,"", 44295,"", 45840,"",   78.3,"",   78.1,"",   78.5,"",
"Visible minority","    South Asian",, 32480,"", 16975,"", 15505,"",   28.2,"",   29.9,"",   26.6,"",
"Visible minority","    Chinese",,  1415,"",   695,"",   720,"",    1.2,"",    1.2,"",    1.2,"",
"Visible minority","    Black",, 27635,"", 13070,"", 14565,"",   24.0,"",   23.0,"",   24.9,"",
"Visible minority","    Filipino",,  5620,"",  2525,"",  3095,"",    4.9,"",    4.5,"",    5.3,"",
"Visible minority","    Arab",,  3280,"",  1625,"",  1655,"",    2.8,"",    2.9,"",    2.8,"",
"Visible minority","    Latin American",,  6270,"",  2970,"",  3305,"",    5.4,"",    5.2,"",    5.7,"",
"Visible minority","    Southeast Asian",,  2065,"",   955,"",  1105,"",    1.8,"",    1.7,"",    1.9,"",
"Visible minority","    West Asian",,  3405,"",  1740,"",  1665,"",    3.0,"",    3.1,"",    2.9,"",
"Visible minority","    Korean",,   540,"",   270,"",   260,"",    0.5,"",    0.5,"",    0.4,"",
"Visible minority","    Japanese",,   100,"",    50,"",    45,"",    0.1,"",    0.1,"",    0.1,"",
"Visible minority","    Visible minority, n.i.e.",119,  4130,"",  1870,"",  2260,"",    3.6,"",    3.3,"",    3.9,"",
"Visible minority","    Multiple visible minorities",,  3195,"",  1540,"",  1650,"",    2.8,"",    2.7,"",    2.8,"",
"Visible minority","  Not a visible minority",120, 24985,"", 12430,"", 12555,"",   21.7,"",   21.9,"",   21.5,"",
"Ethnic or cultural origin","Total - Ethnic or cultural origin for the population in private households - 25% sample data",121,115115,"", 56725,"", 58395,"",  100.0,"",  100.0,"",  100.0,"",
"Ethnic or cultural origin","  Canadian",,  6335,"",  3235,"",  3095,"",    5.5,"",    5.7,"",    5.3,"",
"Ethnic or cultural origin","  English",,  3330,"",  1740,"",  1590,"",    2.9,"",    3.1,"",    2.7,"",
"Ethnic or cultural origin","  Irish",,  2940,"",  1480,"",  1465,"",    2.6,"",    2.6,"",    2.5,"",
"Ethnic or cultural origin","  Scottish",,  2645,"",  1215,"",  1425,"",    2.3,"",    2.1,"",    2.4,"",
"Ethnic or cultural origin","  French, n.o.s.",122,  1130,"",   500,"",   630,"",    1.0,"",    0.9,"",    1.1,"",
"Ethnic or cultural origin","  German",,  1595,"",   735,"",   855,"",    1.4,"",    1.3,"",    1.5,"",
"Ethnic or cultural origin","  Chinese",,  2395,"",  1150,"",  1245,"",    2.1,"",    2.0,"",    2.1,"",
"Ethnic or cultural origin","  Italian",,  7200,"",  3590,"",  3600,"",    6.3,"",    6.3,"",    6.2,"",
"Ethnic or cultural origin","  Indian (India)",, 17135,"",  8890,"",  8245,"",   14.9,"",   15.7,"",   14.1,"",
"Ethnic or cultural origin","  Ukrainian",,   875,"",   450,"",   430,"",    0.8,"",    0.8,"",    0.7,"",
"Ethnic or cultural origin","  Dutch",,   575,"",   275,"",   300,"",    0.5,"",    0.5,"",    0.5,"",
"Ethnic or cultural origin","  Polish",,  1620,"",   765,"",   860,"",    1.4,"",    1.3,"",    1.5,"",
"Ethnic or cultural origin","  Québécois",,    90,"",    70,"",    20,"",    0.1,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  British Isles, n.o.s.",123,   895,"",   460,"",   435,"",    0.8,"",    0.8,"",    0.7,"",
"Ethnic or cultural origin","  Filipino",,  5405,"",  2430,"",  2970,"",    4.7,"",    4.3,"",    5.1,"",
"Ethnic or cultural origin","  French Canadian",,   240,"",   135,"",   110,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Caucasian (White), n.o.s.",124,   400,"",   190,"",   210,"",    0.3,"",    0.3,"",    0.4,"",
