"Census Profile, 2021 Census of Population"
,,,"Don Valley East [Federal electoral district (2013 Representation Order)], Ontario",,,,,,,,,,,,
"Ethnic or cultural origin","  United Empire Loyalist",,    20,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Senegalese",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Azerbaijani",,   130,"",    40,"",    90,"",    0.1,"",    0.1,"",    0.2,"",
"Ethnic or cultural origin","  Sicilian",,    40,"",    20,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Pashtun",,   210,"",   100,"",   110,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Malay",,    85,"",    55,"",    35,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Goan",,   100,"",    30,"",    70,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Bantu, n.o.s.",158,    75,"",    30,"",    40,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Tibetan",,    80,"",    50,"",    35,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Zimbabwean",,    60,"",    20,"",    40,"",    0.1,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Burmese",,    85,"",    30,"",    55,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Mongolian",,    45,"",    15,"",    25,"",    0.0,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Azorean",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Atikamekw",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Bamileke",,    15,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Indo-Guyanese",,    60,"",    30,"",    30,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Ugandan",,    75,"",    25,"",    50,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Oromo",,    70,"",    35,"",    30,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Tanzanian",,   255,"",   120,"",   135,"",    0.3,"",    0.3,"",    0.3,"",
"Ethnic or cultural origin","  Yemeni",,   105,"",    65,"",    40,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Central African",,    10,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Libyan",,    25,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Basque",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Uruguayan",,    20,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Akan, n.o.s.",159,    20,"",    15,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Central or West African, n.o.s.",160,    20,"",     0,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Igorot",,    40,"",    20,"",    25,"",    0.0,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Fulani",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Woodland Cree",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Guinean",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  St. Lucian",,    70,"",    35,"",    35,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Prince Edward Islander",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Maliseet",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Beninese",,    30,"",    10,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Telugu",,    85,"",    55,"",    30,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Roma",,   160,"",   100,"",    60,"",    0.2,"",    0.2,"",    0.1,"",
"Ethnic or cultural origin","  Costa Rican",,    35,"",    10,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  African Nova Scotian",,    20,"",     0,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Malagasy",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Kashmiri",,    40,"",    15,"",    30,"",    0.0,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Singaporean",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Karen",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Edo",,    45,"",    20,"",    25,"",    0.0,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Tajik",,   140,"",    80,"",    60,"",    0.1,"",    0.2,"",    0.1,"",
"Ethnic or cultural origin","  Amhara",,   135,"",    85,"",    55,"",    0.1,"",    0.2,"",    0.1,"",
"Ethnic or cultural origin","  Paraguayan",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Religion","Total - Religion for the population in private households - 25% sample data",161, 94330,"", 44585,"", 49750,"",  100.0,"",  100.0,"",  100.0,"",
"Religion","  Buddhist",,  1110,"",   485,"",   630,"",    1.2,"",    1.1,"",    1.3,"",
"Religion","  Christian",, 45230,"", 19690,"", 25540,"",   47.9,"",   44.2,"",   51.3,"",
"Religion","    Christian, n.o.s.",162,  8935,"",  3850,"",  5090,"",    9.5,"",    8.6,"",   10.2,"",
"Religion","    Anabaptist",,    60,"",    30,"",    30,"",    0.1,"",    0.1,"",    0.1,"",
"Religion","    Anglican",,  2305,"",   885,"",  1420,"",    2.4,"",    2.0,"",    2.9,"",
"Religion","    Baptist",,   895,"",   350,"",   550,"",    0.9,"",    0.8,"",    1.1,"",
"Religion","    Catholic",, 18735,"",  8290,"", 10445,"",   19.9,"",   18.6,"",   21.0,"",
"Religion","    Christian Orthodox",,  7260,"",  3415,"",  3840,"",    7.7,"",    7.7,"",    7.7,"",
"Religion","    Jehovah's Witness",,   280,"",   115,"",   165,"",    0.3,"",    0.3,"",    0.3,"",
"Religion","    Latter Day Saints",,    80,"",    40,"",    45,"",    0.1,"",    0.1,"",    0.1,"",
"Religion","    Lutheran",,   465,"",   210,"",   255,"",    0.5,"",    0.5,"",    0.5,"",
"Religion","    Methodist and Wesleyan (Holiness)",,   235,"",    65,"",   165,"",    0.2,"",    0.1,"",    0.3,"",
"Religion","    Pentecostal and other Charismatic",,  1055,"",   400,"",   655,"",    1.1,"",    0.9,"",    1.3,"",
"Religion","    Presbyterian",,  1145,"",   510,"",   635,"",    1.2,"",    1.1,"",    1.3,"",
"Religion","    Reformed",,    10,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Religion","    United Church",,  1915,"",   715,"",  1195,"",    2.0,"",    1.6,"",    2.4,"",
"Religion","    Other Christian and Christian-related traditions",,  1845,"",   795,"",  1050,"",    2.0,"",    1.8,"",    2.1,"",
"Religion","  Hindu",,  4220,"",  2255,"",  1970,"",    4.5,"",    5.1,"",    4.0,"",
"Religion","  Jewish",,   735,"",   385,"",   355,"",    0.8,"",    0.9,"",    0.7,"",
"Religion","  Muslim",, 21055,"", 10445,"", 10610,"",   22.3,"",   23.4,"",   21.3,"",
"Religion","  Sikh",,   240,"",   130,"",   110,"",    0.3,"",    0.3,"",    0.2,"",
"Religion","  Traditional (North American Indigenous) spirituality",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Religion","  Other religions and spiritual traditions",,   895,"",   380,"",   515,"",    0.9,"",    0.9,"",    1.0,"",
"Religion","  No religion and secular perspectives",, 20845,"", 10820,"", 10025,"",   22.1,"",   24.3,"",   20.2,"",
"Mobility status 1 year ago","Total - Mobility status 1 year ago - 25% sample data",163, 93420,"", 44175,"", 49240,"",  100.0,"",  100.0,"",  100.0,"",
"Mobility status 1 year ago","  Non-movers",, 83800,"", 39445,"", 44355,"",   89.7,"",   89.3,"",   90.1,"",
"Mobility status 1 year ago","  Movers",,  9625,"",  4735,"",  4890,"",   10.3,"",   10.7,"",    9.9,"",
"Mobility status 1 year ago","    Non-migrants",,  7170,"",  3535,"",  3635,"",    7.7,"",    8.0,"",    7.4,"",
"Mobility status 1 year ago","    Migrants",,  2455,"",  1200,"",  1255,"",    2.6,"",    2.7,"",    2.5,"",
"Mobility status 1 year ago","      Internal migrants",,  1220,"",   630,"",   590,"",    1.3,"",    1.4,"",    1.2,"",
"Mobility status 1 year ago","        Intraprovincial migrants",,   985,"",   495,"",   490,"",    1.1,"",    1.1,"",    1.0,"",
"Mobility status 1 year ago","        Interprovincial migrants",,   240,"",   140,"",   100,"",    0.3,"",    0.3,"",    0.2,"",
"Mobility status 1 year ago","      External migrants",,  1230,"",   570,"",   665,"",    1.3,"",    1.3,"",    1.4,"",
"Mobility status 5 years ago","Total - Mobility status 5 years ago - 25% sample data",164, 89735,"", 42330,"", 47405,"",  100.0,"",  100.0,"",  100.0,"",
"Mobility status 5 years ago","  Non-movers",, 59420,"", 27645,"", 31780,"",   66.2,"",   65.3,"",   67.0,"",
"Mobility status 5 years ago","  Movers",, 30310,"", 14690,"", 15625,"",   33.8,"",   34.7,"",   33.0,"",
"Mobility status 5 years ago","    Non-migrants",, 16225,"",  7560,"",  8665,"",   18.1,"",   17.9,"",   18.3,"",
"Mobility status 5 years ago","    Migrants",, 14085,"",  7125,"",  6960,"",   15.7,"",   16.8,"",   14.7,"",
"Mobility status 5 years ago","      Internal migrants",,  4650,"",  2230,"",  2420,"",    5.2,"",    5.3,"",    5.1,"",
"Mobility status 5 years ago","        Intraprovincial migrants",,  3690,"",  1730,"",  1960,"",    4.1,"",    4.1,"",    4.1,"",
"Mobility status 5 years ago","        Interprovincial migrants",,   960,"",   500,"",   460,"",    1.1,"",    1.2,"",    1.0,"",
"Mobility status 5 years ago","      External migrants",,  9435,"",  4900,"",  4535,"",   10.5,"",   11.6,"",    9.6,"",
"Secondary (high) school diploma or equivalency certificate","Total - Secondary (high) school diploma or equivalency certificate for the population aged 15 years and over in private households - 25% sample data",165, 79750,"", 37135,"", 42620,"",  100.0,"",  100.0,"",  100.0,"",
"Secondary (high) school diploma or equivalency certificate","  No high school diploma or equivalency certificate",, 12455,"",  5885,"",  6570,"",   15.6,"",   15.8,"",   15.4,"",
"Secondary (high) school diploma or equivalency certificate","  With high school diploma or equivalency certificate",166, 67295,"", 31245,"", 36050,"",   84.4,"",   84.1,"",   84.6,"",
"Secondary (high) school diploma or equivalency certificate","Total - Secondary (high) school diploma or equivalency certificate for the population aged 25 to 64 years in private households - 25% sample data",165, 51250,"", 24190,"", 27065,"",  100.0,"",  100.0,"",  100.0,"",
"Secondary (high) school diploma or equivalency certificate","  No high school diploma or equivalency certificate",,  4995,"",  2495,"",  2505,"",    9.7,"",   10.3,"",    9.3,"",
"Secondary (high) school diploma or equivalency certificate","  With high school diploma or equivalency certificate",166, 46255,"", 21695,"", 24560,"",   90.3,"",   89.7,"",   90.7,"",
"Highest certificate, diploma or degree","Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",165, 79750,"", 37135,"", 42620,"",  100.0,"",  100.0,"",  100.0,"",
"Highest certificate, diploma or degree","  No certificate, diploma or degree",, 11670,"",  5510,"",  6160,"",   14.6,"",   14.8,"",   14.5,"",
"Highest certificate, diploma or degree","  High (secondary) school diploma or equivalency certificate",167, 20155,"",  9965,"", 10185,"",   25.3,"",   26.8,"",   23.9,"",
"Highest certificate, diploma or degree","  Postsecondary certificate, diploma or degree",, 47925,"", 21655,"", 26270,"",   60.1,"",   58.3,"",   61.6,"",
"Highest certificate, diploma or degree","    Postsecondary certificate or diploma below bachelor level",, 18860,"",  8130,"", 10735,"",   23.6,"",   21.9,"",   25.2,"",
"Highest certificate, diploma or degree","      Apprenticeship or trades certificate or diploma",,  2810,"",  1645,"",  1165,"",    3.5,"",    4.4,"",    2.7,"",
"Highest certificate, diploma or degree","        Non-apprenticeship trades certificate or diploma",168,  1605,"",   840,"",   770,"",    2.0,"",    2.3,"",    1.8,"",
"Highest certificate, diploma or degree","        Apprenticeship certificate",169,  1205,"",   810,"",   400,"",    1.5,"",    2.2,"",    0.9,"",
"Highest certificate, diploma or degree","      College, CEGEP or other non-university certificate or diploma",170, 13460,"",  5460,"",  8000,"",   16.9,"",   14.7,"",   18.8,"",
"Highest certificate, diploma or degree","      University certificate or diploma below bachelor level",,  2590,"",  1025,"",  1565,"",    3.2,"",    2.8,"",    3.7,"",
"Highest certificate, diploma or degree","    Bachelor's degree or higher",, 29065,"", 13525,"", 15540,"",   36.4,"",   36.4,"",   36.5,"",
"Highest certificate, diploma or degree","      Bachelor's degree",, 18905,"",  8535,"", 10370,"",   23.7,"",   23.0,"",   24.3,"",
"Highest certificate, diploma or degree","      University certificate or diploma above bachelor level",,  2020,"",   945,"",  1075,"",    2.5,"",    2.5,"",    2.5,"",
"Highest certificate, diploma or degree","      Degree in medicine, dentistry, veterinary medicine or optometry",,   755,"",   345,"",   400,"",    0.9,"",    0.9,"",    0.9,"",
"Highest certificate, diploma or degree","      Master's degree",,  6640,"",  3240,"",  3405,"",    8.3,"",    8.7,"",    8.0,"",
"Highest certificate, diploma or degree","      Earned doctorate",171,   750,"",   465,"",   285,"",    0.9,"",    1.3,"",    0.7,"",
"Highest certificate, diploma or degree","Total - Highest certificate, diploma or degree for the population aged 25 to 64 years in private households - 25% sample data",165, 51255,"", 24190,"", 27060,"",  100.0,"",  100.0,"",  100.0,"",
"Highest certificate, diploma or degree","  No certificate, diploma or degree",,  4545,"",  2295,"",  2245,"",    8.9,"",    9.5,"",    8.3,"",
"Highest certificate, diploma or degree","  High (secondary) school diploma or equivalency certificate",167, 10655,"",  5695,"",  4960,"",   20.8,"",   23.5,"",   18.3,"",
"Highest certificate, diploma or degree","  Postsecondary certificate, diploma or degree",, 36055,"", 16200,"", 19855,"",   70.3,"",   67.0,"",   73.4,"",
"Highest certificate, diploma or degree","    Postsecondary certificate or diploma below bachelor level",, 13130,"",  5745,"",  7385,"",   25.6,"",   23.7,"",   27.3,"",
"Highest certificate, diploma or degree","      Apprenticeship or trades certificate or diploma",,  1775,"",  1035,"",   740,"",    3.5,"",    4.3,"",    2.7,"",
"Highest certificate, diploma or degree","        Non-apprenticeship trades certificate or diploma",168,  1040,"",   540,"",   495,"",    2.0,"",    2.2,"",    1.8,"",
"Highest certificate, diploma or degree","        Apprenticeship certificate",169,   740,"",   490,"",   250,"",    1.4,"",    2.0,"",    0.9,"",
"Highest certificate, diploma or degree","      College, CEGEP or other non-university certificate or diploma",170,  9550,"",  4040,"",  5515,"",   18.6,"",   16.7,"",   20.4,"",
"Highest certificate, diploma or degree","      University certificate or diploma below bachelor level",,  1800,"",   670,"",  1130,"",    3.5,"",    2.8,"",    4.2,"",
"Highest certificate, diploma or degree","    Bachelor's degree or higher",, 22925,"", 10455,"", 12475,"",   44.7,"",   43.2,"",   46.1,"",
"Highest certificate, diploma or degree","      Bachelor's degree",, 14650,"",  6515,"",  8140,"",   28.6,"",   26.9,"",   30.1,"",
"Highest certificate, diploma or degree","      University certificate or diploma above bachelor level",,  1565,"",   705,"",   855,"",    3.1,"",    2.9,"",    3.2,"",
"Highest certificate, diploma or degree","      Degree in medicine, dentistry, veterinary medicine or optometry",,   570,"",   235,"",   340,"",    1.1,"",    1.0,"",    1.3,"",
"Highest certificate, diploma or degree","      Master's degree",,  5645,"",  2715,"",  2930,"",   11.0,"",   11.2,"",   10.8,"",
"Highest certificate, diploma or degree","      Earned doctorate",171,   490,"",   280,"",   210,"",    1.0,"",    1.2,"",    0.8,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","Total - Major field of study - Classification of Instructional Programs (CIP) 2021 for the population aged 15 years and over in private households - 25% sample data",172, 79750,"", 37130,"", 42615,"",  100.0,"",  100.0,"",  100.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  No postsecondary certificate, diploma or degree",173, 31825,"", 15475,"", 16345,"",   39.9,"",   41.7,"",   38.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Education",,  2395,"",   485,"",  1915,"",    3.0,"",    1.3,"",    4.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    13. Education",,  2395,"",   485,"",  1915,"",    3.0,"",    1.3,"",    4.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Visual and performing arts, and communications technologies",,  1885,"",   805,"",  1080,"",    2.4,"",    2.2,"",    2.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    10. Communications technologies/technicians and support services",,   195,"",   130,"",    60,"",    0.2,"",    0.4,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    50. Visual and performing arts",,  1690,"",   680,"",  1015,"",    2.1,"",    1.8,"",    2.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Humanities",,  3065,"",   970,"",  2095,"",    3.8,"",    2.6,"",    4.9,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    16. Indigenous and foreign languages, literatures, and linguistics",,   455,"",    85,"",   365,"",    0.6,"",    0.2,"",    0.9,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    23. English language and literature/letters",,   765,"",   170,"",   590,"",    1.0,"",    0.5,"",    1.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    24. Liberal arts and sciences, general studies and humanities",,   875,"",   275,"",   605,"",    1.1,"",    0.7,"",    1.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30A Interdisciplinary humanities",174,    65,"",    25,"",    40,"",    0.1,"",    0.1,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    38. Philosophy and religious studies",,   215,"",   120,"",    90,"",    0.3,"",    0.3,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    39. Theology and religious vocations",,   195,"",   105,"",    85,"",    0.2,"",    0.3,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    54. History",,   360,"",   165,"",   195,"",    0.5,"",    0.4,"",    0.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    55. French language and literature/lettersCAN",,   140,"",    20,"",   115,"",    0.2,"",    0.1,"",    0.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Social and behavioural sciences and law",,  6490,"",  2095,"",  4395,"",    8.1,"",    5.6,"",   10.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    05. Area, ethnic, cultural, gender, and group studies",,    55,"",    10,"",    45,"",    0.1,"",    0.0,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    09. Communication, journalism and related programs",,   835,"",   300,"",   540,"",    1.0,"",    0.8,"",    1.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    19. Family and consumer sciences/human sciences",,   990,"",    85,"",   905,"",    1.2,"",    0.2,"",    2.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    22. Legal professions and studies",,  1030,"",   370,"",   655,"",    1.3,"",    1.0,"",    1.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30B Interdisciplinary social and behavioural sciences",175,   130,"",    45,"",    85,"",    0.2,"",    0.1,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    42. Psychology",,   815,"",   185,"",   635,"",    1.0,"",    0.5,"",    1.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    45. Social sciences",,  2625,"",  1095,"",  1530,"",    3.3,"",    2.9,"",    3.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Business, management and public administration",, 12170,"",  5350,"",  6820,"",   15.3,"",   14.4,"",   16.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30.16 Accounting and computer science",,    10,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    44. Public administration and social service professions",,   730,"",   150,"",   580,"",    0.9,"",    0.4,"",    1.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    52. Business, management, marketing and related support services",, 11430,"",  5200,"",  6235,"",   14.3,"",   14.0,"",   14.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Physical and life sciences and technologies",,  2205,"",   965,"",  1240,"",    2.8,"",    2.6,"",    2.9,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    26. Biological and biomedical sciences",,  1070,"",   435,"",   635,"",    1.3,"",    1.2,"",    1.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30.01 Biological and physical sciences",,   465,"",   180,"",   285,"",    0.6,"",    0.5,"",    0.7,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30C Other interdisciplinary physical and life sciences",176,    50,"",    20,"",    30,"",    0.1,"",    0.1,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    40. Physical sciences",,   545,"",   285,"",   255,"",    0.7,"",    0.8,"",    0.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    41. Science technologies/technicians",,    70,"",    40,"",    35,"",    0.1,"",    0.1,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Mathematics, computer and information sciences",,  3420,"",  2165,"",  1260,"",    4.3,"",    5.8,"",    3.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    11. Computer and information sciences and support services",,  2710,"",  1855,"",   850,"",    3.4,"",    5.0,"",    2.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    25. Library science",,   150,"",    20,"",   130,"",    0.2,"",    0.1,"",    0.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    27. Mathematics and statistics",,   465,"",   250,"",   215,"",    0.6,"",    0.7,"",    0.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30D Interdisciplinary mathematics, computer and information sciences",177,   100,"",    40,"",    60,"",    0.1,"",    0.1,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Architecture, engineering, and related trades",,  7890,"",  6495,"",  1390,"",    9.9,"",   17.5,"",    3.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    04. Architecture and related services",,   555,"",   330,"",   230,"",    0.7,"",    0.9,"",    0.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    14. Engineering",,  4060,"",  3165,"",   895,"",    5.1,"",    8.5,"",    2.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    15. Engineering/engineering-related technologies/technicians",,  1395,"",  1195,"",   200,"",    1.7,"",    3.2,"",    0.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30.12 Historic preservation and conservation",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    46. Construction trades",,   765,"",   755,"",    20,"",    1.0,"",    2.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    47. Mechanic and repair technologies/technicians",,   845,"",   805,"",    45,"",    1.1,"",    2.2,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    48. Precision production",,   265,"",   255,"",     0,"",    0.3,"",    0.7,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Agriculture, natural resources and conservation",,   530,"",   265,"",   265,"",    0.7,"",    0.7,"",    0.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    01. Agricultural and veterinary sciences/services/operations and related fields",178,   330,"",   155,"",   175,"",    0.4,"",    0.4,"",    0.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    03. Natural resources and conservation",,   200,"",   110,"",    90,"",    0.3,"",    0.3,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Health and related fields",,  6050,"",  1365,"",  4690,"",    7.6,"",    3.7,"",   11.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30.37 Design for human health",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    31. Parks, recreation, leisure, fitness, and kinesiology",,   405,"",   210,"",   190,"",    0.5,"",    0.6,"",    0.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    51. Health professions and related programs",178,  5460,"",  1055,"",  4400,"",    6.8,"",    2.8,"",   10.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    60. Health professions residency/fellowship programs",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    61. Medical residency/fellowship programs",,   185,"",    90,"",    90,"",    0.2,"",    0.2,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Personal, protective and transportation services",,  1825,"",   700,"",  1120,"",    2.3,"",    1.9,"",    2.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    12. Culinary, entertainment, and personal services",,  1275,"",   320,"",   955,"",    1.6,"",    0.9,"",    2.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    28. Military science, leadership and operational art",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    29. Military technologies and applied sciences",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    43. Security and protective services",,   335,"",   210,"",   125,"",    0.4,"",    0.6,"",    0.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    49. Transportation and materials moving",,   215,"",   170,"",    45,"",    0.3,"",    0.5,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Other",179,    10,"",     0,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","Total - Major field of study - Classification of Instructional Programs (CIP) 2021 for the population aged 25 to 64 years in private households - 25% sample data",172, 51255,"", 24190,"", 27065,"",  100.0,"",  100.0,"",  100.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  No postsecondary certificate, diploma or degree",173, 15200,"",  7995,"",  7205,"",   29.7,"",   33.1,"",   26.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Education",,  1590,"",   340,"",  1250,"",    3.1,"",    1.4,"",    4.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    13. Education",,  1590,"",   340,"",  1250,"",    3.1,"",    1.4,"",    4.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Visual and performing arts, and communications technologies",,  1380,"",   575,"",   805,"",    2.7,"",    2.4,"",    3.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    10. Communications technologies/technicians and support services",,   110,"",    65,"",    45,"",    0.2,"",    0.3,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    50. Visual and performing arts",,  1270,"",   510,"",   760,"",    2.5,"",    2.1,"",    2.8,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Humanities",,  2120,"",   635,"",  1490,"",    4.1,"",    2.6,"",    5.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    16. Indigenous and foreign languages, literatures, and linguistics",,   325,"",    50,"",   270,"",    0.6,"",    0.2,"",    1.0,"",
