"Census Profile, 2021 Census of Population"
,,,"Eglinton--Lawrence [Federal electoral district (2013 Representation Order)], Ontario",,,,,,,,,,,,
"Major field of study - Classification of Instructional Programs (CIP) 2021","    10. Communications technologies/technicians and support services",,   165,"",   110,"",    55,"",    0.3,"",    0.4,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    50. Visual and performing arts",,  2085,"",   780,"",  1300,"",    3.4,"",    2.8,"",    3.9,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Humanities",,  3225,"",  1140,"",  2080,"",    5.3,"",    4.0,"",    6.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    16. Indigenous and foreign languages, literatures, and linguistics",,   380,"",    40,"",   340,"",    0.6,"",    0.1,"",    1.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    23. English language and literature/letters",,   815,"",   240,"",   575,"",    1.3,"",    0.8,"",    1.7,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    24. Liberal arts and sciences, general studies and humanities",,   875,"",   280,"",   595,"",    1.4,"",    1.0,"",    1.8,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30A Interdisciplinary humanities",174,    95,"",     0,"",    90,"",    0.2,"",    0.0,"",    0.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    38. Philosophy and religious studies",,   400,"",   275,"",   125,"",    0.7,"",    1.0,"",    0.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    39. Theology and religious vocations",,   110,"",    60,"",    50,"",    0.2,"",    0.2,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    54. History",,   440,"",   205,"",   235,"",    0.7,"",    0.7,"",    0.7,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    55. French language and literature/lettersCAN",,   100,"",    30,"",    70,"",    0.2,"",    0.1,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Social and behavioural sciences and law",,  8995,"",  3670,"",  5330,"",   14.7,"",   13.0,"",   16.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    05. Area, ethnic, cultural, gender, and group studies",,   145,"",    50,"",    95,"",    0.2,"",    0.2,"",    0.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    09. Communication, journalism and related programs",,   970,"",   315,"",   650,"",    1.6,"",    1.1,"",    2.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    19. Family and consumer sciences/human sciences",,   575,"",    55,"",   525,"",    0.9,"",    0.2,"",    1.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    22. Legal professions and studies",,  2340,"",  1130,"",  1205,"",    3.8,"",    4.0,"",    3.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30B Interdisciplinary social and behavioural sciences",175,   175,"",    70,"",   105,"",    0.3,"",    0.2,"",    0.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    42. Psychology",,  1225,"",   310,"",   915,"",    2.0,"",    1.1,"",    2.8,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    45. Social sciences",,  3570,"",  1740,"",  1835,"",    5.8,"",    6.1,"",    5.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Business, management and public administration",, 12640,"",  5965,"",  6675,"",   20.6,"",   21.1,"",   20.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30.16 Accounting and computer science",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    44. Public administration and social service professions",,   790,"",   170,"",   620,"",    1.3,"",    0.6,"",    1.9,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    52. Business, management, marketing and related support services",, 11845,"",  5795,"",  6050,"",   19.3,"",   20.5,"",   18.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Physical and life sciences and technologies",,  1815,"",   755,"",  1060,"",    3.0,"",    2.7,"",    3.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    26. Biological and biomedical sciences",,   875,"",   320,"",   550,"",    1.4,"",    1.1,"",    1.7,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30.01 Biological and physical sciences",,   470,"",   190,"",   275,"",    0.8,"",    0.7,"",    0.8,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30C Other interdisciplinary physical and life sciences",176,    45,"",    10,"",    35,"",    0.1,"",    0.0,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    40. Physical sciences",,   390,"",   210,"",   180,"",    0.6,"",    0.7,"",    0.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    41. Science technologies/technicians",,    50,"",    25,"",    20,"",    0.1,"",    0.1,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Mathematics, computer and information sciences",,  2575,"",  1555,"",  1015,"",    4.2,"",    5.5,"",    3.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    11. Computer and information sciences and support services",,  1945,"",  1240,"",   705,"",    3.2,"",    4.4,"",    2.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    25. Library science",,    85,"",     0,"",    80,"",    0.1,"",    0.0,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    27. Mathematics and statistics",,   475,"",   275,"",   210,"",    0.8,"",    1.0,"",    0.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30D Interdisciplinary mathematics, computer and information sciences",177,    70,"",    45,"",    25,"",    0.1,"",    0.2,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Architecture, engineering, and related trades",,  5365,"",  4230,"",  1135,"",    8.7,"",   14.9,"",    3.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    04. Architecture and related services",,   675,"",   365,"",   310,"",    1.1,"",    1.3,"",    0.9,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    14. Engineering",,  2660,"",  1995,"",   665,"",    4.3,"",    7.0,"",    2.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    15. Engineering/engineering-related technologies/technicians",,   835,"",   730,"",   105,"",    1.4,"",    2.6,"",    0.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30.12 Historic preservation and conservation",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    46. Construction trades",,   610,"",   580,"",    30,"",    1.0,"",    2.0,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    47. Mechanic and repair technologies/technicians",,   410,"",   405,"",     0,"",    0.7,"",    1.4,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    48. Precision production",,   170,"",   160,"",    10,"",    0.3,"",    0.6,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Agriculture, natural resources and conservation",,   505,"",   175,"",   330,"",    0.8,"",    0.6,"",    1.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    01. Agricultural and veterinary sciences/services/operations and related fields",178,   315,"",    75,"",   240,"",    0.5,"",    0.3,"",    0.7,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    03. Natural resources and conservation",,   190,"",   105,"",    85,"",    0.3,"",    0.4,"",    0.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Health and related fields",,  6420,"",  1590,"",  4830,"",   10.5,"",    5.6,"",   14.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30.37 Design for human health",,    10,"",     0,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    31. Parks, recreation, leisure, fitness, and kinesiology",,   375,"",   190,"",   180,"",    0.6,"",    0.7,"",    0.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    51. Health professions and related programs",178,  5545,"",  1145,"",  4400,"",    9.0,"",    4.0,"",   13.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    60. Health professions residency/fellowship programs",,    25,"",    10,"",    20,"",    0.0,"",    0.0,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    61. Medical residency/fellowship programs",,   465,"",   245,"",   215,"",    0.8,"",    0.9,"",    0.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Personal, protective and transportation services",,  1275,"",   635,"",   635,"",    2.1,"",    2.2,"",    1.9,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    12. Culinary, entertainment, and personal services",,   760,"",   270,"",   495,"",    1.2,"",    1.0,"",    1.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    28. Military science, leadership and operational art",,    10,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    29. Military technologies and applied sciences",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    43. Security and protective services",,   255,"",   165,"",    90,"",    0.4,"",    0.6,"",    0.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    49. Transportation and materials moving",,   245,"",   195,"",    45,"",    0.4,"",    0.7,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Other",179,    25,"",     0,"",    20,"",    0.0,"",    0.0,"",    0.1,"",
"Location of study compared with province or territory of residence","Total - Location of study compared with province or territory of residence for the population aged 25 to 64 years in private households - 25% sample data",180, 61395,"", 28305,"", 33095,"",  100.0,"",  100.0,"",  100.0,"",
"Location of study compared with province or territory of residence","  No postsecondary certificate, diploma or degree",, 13765,"",  7170,"",  6590,"",   22.4,"",   25.3,"",   19.9,"",
"Location of study compared with province or territory of residence","  Postsecondary certificate, diploma or degree",181, 47630,"", 21125,"", 26505,"",   77.6,"",   74.6,"",   80.1,"",
"Location of study compared with province or territory of residence","    Location of study inside Canada",, 31805,"", 14420,"", 17385,"",   51.8,"",   50.9,"",   52.5,"",
"Location of study compared with province or territory of residence","      Same as province or territory of residence",, 28715,"", 12965,"", 15750,"",   46.8,"",   45.8,"",   47.6,"",
"Location of study compared with province or territory of residence","      Different than province or territory of residence",,  3090,"",  1455,"",  1635,"",    5.0,"",    5.1,"",    4.9,"",
"Location of study compared with province or territory of residence","    Location of study outside Canada",182, 15830,"",  6710,"",  9120,"",   25.8,"",   23.7,"",   27.6,"",
"Location of study compared with province or territory of residence","      Americas",,  4090,"",  1985,"",  2105,"",    6.7,"",    7.0,"",    6.4,"",
"Location of study compared with province or territory of residence","        United States of America",,  2395,"",  1235,"",  1155,"",    3.9,"",    4.4,"",    3.5,"",
"Location of study compared with province or territory of residence","        Mexico",,   320,"",   165,"",   155,"",    0.5,"",    0.6,"",    0.5,"",
"Location of study compared with province or territory of residence","        Cuba",,    70,"",    35,"",    35,"",    0.1,"",    0.1,"",    0.1,"",
"Location of study compared with province or territory of residence","        Haiti",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Location of study compared with province or territory of residence","        Jamaica",,    60,"",    25,"",    30,"",    0.1,"",    0.1,"",    0.1,"",
"Location of study compared with province or territory of residence","        Brazil",,   565,"",   260,"",   305,"",    0.9,"",    0.9,"",    0.9,"",
"Location of study compared with province or territory of residence","        Colombia",,   195,"",    75,"",   120,"",    0.3,"",    0.3,"",    0.4,"",
"Location of study compared with province or territory of residence","        Peru",,    45,"",    15,"",    30,"",    0.1,"",    0.1,"",    0.1,"",
"Location of study compared with province or territory of residence","        Venezuela",95,   170,"",    60,"",   110,"",    0.3,"",    0.2,"",    0.3,"",
"Location of study compared with province or territory of residence","        Other locations of study in Americas",,   275,"",   115,"",   160,"",    0.4,"",    0.4,"",    0.5,"",
"Location of study compared with province or territory of residence","      Europe",,  3345,"",  1595,"",  1750,"",    5.4,"",    5.6,"",    5.3,"",
"Location of study compared with province or territory of residence","        Belgium",,    10,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Location of study compared with province or territory of residence","        France",,   240,"",   125,"",   120,"",    0.4,"",    0.4,"",    0.4,"",
"Location of study compared with province or territory of residence","        Germany",,    75,"",    30,"",    45,"",    0.1,"",    0.1,"",    0.1,"",
"Location of study compared with province or territory of residence","        Netherlands",,    35,"",    25,"",    10,"",    0.1,"",    0.1,"",    0.0,"",
"Location of study compared with province or territory of residence","        Switzerland",,    50,"",    25,"",    25,"",    0.1,"",    0.1,"",    0.1,"",
"Location of study compared with province or territory of residence","        Hungary",,    60,"",    25,"",    35,"",    0.1,"",    0.1,"",    0.1,"",
"Location of study compared with province or territory of residence","        Moldova",183,    20,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Location of study compared with province or territory of residence","        Poland",,    35,"",    20,"",    20,"",    0.1,"",    0.1,"",    0.1,"",
"Location of study compared with province or territory of residence","        Romania",,   175,"",    75,"",   100,"",    0.3,"",    0.3,"",    0.3,"",
"Location of study compared with province or territory of residence","        Russian Federation",,   370,"",   170,"",   200,"",    0.6,"",    0.6,"",    0.6,"",
"Location of study compared with province or territory of residence","        Ukraine",,   195,"",    95,"",   105,"",    0.3,"",    0.3,"",    0.3,"",
"Location of study compared with province or territory of residence","        Ireland",96,    95,"",    45,"",    55,"",    0.2,"",    0.2,"",    0.2,"",
"Location of study compared with province or territory of residence","        United Kingdom",87,   855,"",   420,"",   435,"",    1.4,"",    1.5,"",    1.3,"",
"Location of study compared with province or territory of residence","        Bosnia and Herzegovina",,    50,"",    20,"",    30,"",    0.1,"",    0.1,"",    0.1,"",
"Location of study compared with province or territory of residence","        Italy",,   120,"",    45,"",    75,"",    0.2,"",    0.2,"",    0.2,"",
"Location of study compared with province or territory of residence","        Serbia",86,   175,"",    80,"",   100,"",    0.3,"",    0.3,"",    0.3,"",
"Location of study compared with province or territory of residence","        Other locations of study in Europe",,   770,"",   375,"",   390,"",    1.3,"",    1.3,"",    1.2,"",
"Location of study compared with province or territory of residence","      Africa",,   385,"",   185,"",   205,"",    0.6,"",    0.7,"",    0.6,"",
"Location of study compared with province or territory of residence","        Nigeria",,    60,"",    20,"",    40,"",    0.1,"",    0.1,"",    0.1,"",
"Location of study compared with province or territory of residence","        Algeria",,    10,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Location of study compared with province or territory of residence","        Morocco",,    25,"",    10,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Location of study compared with province or territory of residence","        Tunisia",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Location of study compared with province or territory of residence","        Egypt",,    50,"",    20,"",    35,"",    0.1,"",    0.1,"",    0.1,"",
"Location of study compared with province or territory of residence","        South Africa, Republic of",,   140,"",    75,"",    60,"",    0.2,"",    0.3,"",    0.2,"",
"Location of study compared with province or territory of residence","        Other locations of study in Africa",,   100,"",    60,"",    45,"",    0.2,"",    0.2,"",    0.1,"",
"Location of study compared with province or territory of residence","      Asia",,  7850,"",  2855,"",  4985,"",   12.8,"",   10.1,"",   15.1,"",
"Location of study compared with province or territory of residence","        Iran",88,   350,"",   165,"",   185,"",    0.6,"",    0.6,"",    0.6,"",
"Location of study compared with province or territory of residence","        Iraq",,    15,"",     0,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Location of study compared with province or territory of residence","        Israel",,   475,"",   245,"",   230,"",    0.8,"",    0.9,"",    0.7,"",
"Location of study compared with province or territory of residence","        Lebanon",,    20,"",     0,"",    20,"",    0.0,"",    0.0,"",    0.1,"",
"Location of study compared with province or territory of residence","        Syria",89,    20,"",     0,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Location of study compared with province or territory of residence","        Turkey",,   225,"",   105,"",   120,"",    0.4,"",    0.4,"",    0.4,"",
"Location of study compared with province or territory of residence","        China",90,   510,"",   215,"",   295,"",    0.8,"",    0.8,"",    0.9,"",
"Location of study compared with province or territory of residence","        Taiwan",,    15,"",     0,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Location of study compared with province or territory of residence","        Hong Kong",91,    35,"",    10,"",    30,"",    0.1,"",    0.0,"",    0.1,"",
"Location of study compared with province or territory of residence","        Japan",,    90,"",    10,"",    75,"",    0.1,"",    0.0,"",    0.2,"",
"Location of study compared with province or territory of residence","        Korea, South",92,   250,"",    85,"",   170,"",    0.4,"",    0.3,"",    0.5,"",
"Location of study compared with province or territory of residence","        Philippines",,  4535,"",  1400,"",  3135,"",    7.4,"",    4.9,"",    9.5,"",
"Location of study compared with province or territory of residence","        Viet Nam",,    85,"",    30,"",    50,"",    0.1,"",    0.1,"",    0.2,"",
"Location of study compared with province or territory of residence","        Bangladesh",,    25,"",    15,"",    10,"",    0.0,"",    0.1,"",    0.0,"",
"Location of study compared with province or territory of residence","        Sri Lanka",,    15,"",     0,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Location of study compared with province or territory of residence","        India",,   865,"",   440,"",   420,"",    1.4,"",    1.6,"",    1.3,"",
"Location of study compared with province or territory of residence","        Pakistan",,    70,"",    35,"",    40,"",    0.1,"",    0.1,"",    0.1,"",
"Location of study compared with province or territory of residence","        Other locations of study in Asia",,   250,"",    90,"",   160,"",    0.4,"",    0.3,"",    0.5,"",
"Location of study compared with province or territory of residence","      Oceania",,   155,"",    85,"",    70,"",    0.3,"",    0.3,"",    0.2,"",
"Location of study compared with province or territory of residence","        Australia",,   140,"",    75,"",    70,"",    0.2,"",    0.3,"",    0.2,"",
"Location of study compared with province or territory of residence","        New Zealand",,    15,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Location of study compared with province or territory of residence","        Other locations of study in Oceania",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Labour force status","Total - Population aged 15 years and over by labour force status - 25% sample data",184, 95705,"", 44005,"", 51700,"",,"...",,"...",,"...",
"Labour force status","  In the labour force",, 61360,"", 30350,"", 31010,"",,"...",,"...",,"...",
"Labour force status","    Employed",, 53845,"", 26950,"", 26895,"",,"...",,"...",,"...",
"Labour force status","    Unemployed",,  7510,"",  3395,"",  4115,"",,"...",,"...",,"...",
"Labour force status","  Not in the labour force",, 34350,"", 13655,"", 20695,"",,"...",,"...",,"...",
"Labour force status","Participation rate",,   64.1,"",   69.0,"",   60.0,"",   64.1,"",   69.0,"",   60.0,"",
"Labour force status","Employment rate",,   56.3,"",   61.2,"",   52.0,"",   56.3,"",   61.2,"",   52.0,"",
"Labour force status","Unemployment rate",,   12.2,"",   11.2,"",   13.3,"",   12.2,"",   11.2,"",   13.3,"",
"Work activity during the reference year","Total - Population aged 15 years and over by work activity during the reference year - 25% sample data",185, 95710,"", 44005,"", 51700,"",  100.0,"",  100.0,"",  100.0,"",
"Work activity during the reference year","  Did not work",186, 35255,"", 14120,"", 21135,"",   36.8,"",   32.1,"",   40.9,"",
"Work activity during the reference year","  Worked",, 60455,"", 29885,"", 30570,"",   63.2,"",   67.9,"",   59.1,"",
"Work activity during the reference year","    Worked full year full time",187, 33180,"", 17880,"", 15300,"",   34.7,"",   40.6,"",   29.6,"",
"Work activity during the reference year","    Worked part year and/or part time",188, 27270,"", 12000,"", 15270,"",   28.5,"",   27.3,"",   29.5,"",
"Work activity during the reference year","    Average weeks worked in reference year",,   40.7,"",   41.9,"",   39.5,"",   40.7,"",   41.9,"",   39.5,"",
"Class of worker including job permanency","Total - Labour force aged 15 years and over by class of worker including job permanency - 25% sample data",189, 61360,"", 30350,"", 31010,"",  100.0,"",  100.0,"",  100.0,"",
"Class of worker including job permanency","  Class of worker - not applicable",190,  1855,"",   785,"",  1065,"",    3.0,"",    2.6,"",    3.4,"",
"Class of worker including job permanency","  All classes of workers",191, 59500,"", 29565,"", 29940,"",   97.0,"",   97.4,"",   96.5,"",
"Class of worker including job permanency","    Employee",, 47270,"", 22220,"", 25050,"",   77.0,"",   73.2,"",   80.8,"",
"Class of worker including job permanency","      Permanent position",, 39390,"", 18725,"", 20665,"",   64.2,"",   61.7,"",   66.6,"",
"Class of worker including job permanency","      Temporary position",,  7880,"",  3495,"",  4385,"",   12.8,"",   11.5,"",   14.1,"",
"Class of worker including job permanency","        Fixed term (1 year or more)",,  3035,"",  1270,"",  1765,"",    4.9,"",    4.2,"",    5.7,"",
"Class of worker including job permanency","        Casual, seasonal or short-term position (less than 1 year)",,  4845,"",  2220,"",  2625,"",    7.9,"",    7.3,"",    8.5,"",
"Class of worker including job permanency","    Self-employed",192, 12235,"",  7340,"",  4890,"",   19.9,"",   24.2,"",   15.8,"",
"Occupation - Broad category - National Occupational Classification (NOC) 2021","Total - Labour force aged 15 years and over by occupation - Broad category - National Occupational Classification (NOC) 2021 - 25% sample data",193, 61360,"", 30350,"", 31010,"",  100.0,"",  100.0,"",  100.0,"",
"Occupation - Broad category - National Occupational Classification (NOC) 2021","  Occupation - not applicable",190,  1855,"",   785,"",  1065,"",    3.0,"",    2.6,"",    3.4,"",
"Occupation - Broad category - National Occupational Classification (NOC) 2021","  All occupations",191, 59500,"", 29565,"", 29940,"",   97.0,"",   97.4,"",   96.5,"",
"Occupation - Broad category - National Occupational Classification (NOC) 2021","    0 Legislative and senior management occupations",,  1785,"",  1235,"",   555,"",    2.9,"",    4.1,"",    1.8,"",
"Occupation - Broad category - National Occupational Classification (NOC) 2021","    1 Business, finance and administration occupations",, 13560,"",  5665,"",  7895,"",   22.1,"",   18.7,"",   25.5,"",
"Occupation - Broad category - National Occupational Classification (NOC) 2021","    2 Natural and applied sciences and related occupations",,  4860,"",  3475,"",  1385,"",    7.9,"",   11.4,"",    4.5,"",
"Occupation - Broad category - National Occupational Classification (NOC) 2021","    3 Health occupations",,  5860,"",  1635,"",  4230,"",    9.6,"",    5.4,"",   13.6,"",
"Occupation - Broad category - National Occupational Classification (NOC) 2021","    4 Occupations in education, law and social, community and government services",,  9335,"",  3395,"",  5940,"",   15.2,"",   11.2,"",   19.2,"",
"Occupation - Broad category - National Occupational Classification (NOC) 2021","    5 Occupations in art, culture, recreation and sport",,  2625,"",  1210,"",  1420,"",    4.3,"",    4.0,"",    4.6,"",
"Occupation - Broad category - National Occupational Classification (NOC) 2021","    6 Sales and service occupations",, 13360,"",  6130,"",  7235,"",   21.8,"",   20.2,"",   23.3,"",
"Occupation - Broad category - National Occupational Classification (NOC) 2021","    7 Trades, transport and equipment operators and related occupations",,  5940,"",  5275,"",   670,"",    9.7,"",   17.4,"",    2.2,"",
"Occupation - Broad category - National Occupational Classification (NOC) 2021","    8 Natural resources, agriculture and related production occupations",,   310,"",   245,"",    60,"",    0.5,"",    0.8,"",    0.2,"",
"Occupation - Broad category - National Occupational Classification (NOC) 2021","    9 Occupations in manufacturing and utilities",,  1860,"",  1300,"",   560,"",    3.0,"",    4.3,"",    1.8,"",
"Industry - Sectors - North American Industry Classification System (NAICS) 2017","Total - Labour force aged 15 years and over by industry - Sectors - North American Industry Classification System (NAICS) 2017 - 25% sample data",194, 61360,"", 30350,"", 31010,"",  100.0,"",  100.0,"",  100.0,"",
"Industry - Sectors - North American Industry Classification System (NAICS) 2017","  Industry - not applicable",190,  1855,"",   785,"",  1065,"",    3.0,"",    2.6,"",    3.4,"",
"Industry - Sectors - North American Industry Classification System (NAICS) 2017","  All industries",191, 59500,"", 29565,"", 29940,"",   97.0,"",   97.4,"",   96.5,"",
"Industry - Sectors - North American Industry Classification System (NAICS) 2017","    11 Agriculture, forestry, fishing and hunting",,    90,"",    40,"",    45,"",    0.1,"",    0.1,"",    0.1,"",
"Industry - Sectors - North American Industry Classification System (NAICS) 2017","    21 Mining, quarrying, and oil and gas extraction",,   105,"",    80,"",    25,"",    0.2,"",    0.3,"",    0.1,"",
"Industry - Sectors - North American Industry Classification System (NAICS) 2017","    22 Utilities",,   185,"",   120,"",    60,"",    0.3,"",    0.4,"",    0.2,"",
"Industry - Sectors - North American Industry Classification System (NAICS) 2017","    23 Construction",,  3320,"",  2780,"",   540,"",    5.4,"",    9.2,"",    1.7,"",
"Industry - Sectors - North American Industry Classification System (NAICS) 2017","    31-33 Manufacturing",,  3315,"",  2285,"",  1030,"",    5.4,"",    7.5,"",    3.3,"",
"Industry - Sectors - North American Industry Classification System (NAICS) 2017","    41 Wholesale trade",,  1990,"",  1220,"",   770,"",    3.2,"",    4.0,"",    2.5,"",
"Industry - Sectors - North American Industry Classification System (NAICS) 2017","    44-45 Retail trade",,  5550,"",  2675,"",  2875,"",    9.0,"",    8.8,"",    9.3,"",
"Industry - Sectors - North American Industry Classification System (NAICS) 2017","    48-49 Transportation and warehousing",,  1630,"",  1160,"",   465,"",    2.7,"",    3.8,"",    1.5,"",
"Industry - Sectors - North American Industry Classification System (NAICS) 2017","    51 Information and cultural industries",,  1675,"",   980,"",   690,"",    2.7,"",    3.2,"",    2.2,"",
"Industry - Sectors - North American Industry Classification System (NAICS) 2017","    52 Finance and insurance",,  5335,"",  2890,"",  2445,"",    8.7,"",    9.5,"",    7.9,"",
"Industry - Sectors - North American Industry Classification System (NAICS) 2017","    53 Real estate and rental and leasing",,  2470,"",  1375,"",  1090,"",    4.0,"",    4.5,"",    3.5,"",
"Industry - Sectors - North American Industry Classification System (NAICS) 2017","    54 Professional, scientific and technical services",,  9075,"",  5230,"",  3845,"",   14.8,"",   17.2,"",   12.4,"",
"Industry - Sectors - North American Industry Classification System (NAICS) 2017","    55 Management of companies and enterprises",,   400,"",   190,"",   205,"",    0.7,"",    0.6,"",    0.7,"",
"Industry - Sectors - North American Industry Classification System (NAICS) 2017","    56 Administrative and support, waste management and remediation services",,  2860,"",  1425,"",  1440,"",    4.7,"",    4.7,"",    4.6,"",
"Industry - Sectors - North American Industry Classification System (NAICS) 2017","    61 Educational services",,  4780,"",  1560,"",  3215,"",    7.8,"",    5.1,"",   10.4,"",
"Industry - Sectors - North American Industry Classification System (NAICS) 2017","    62 Health care and social assistance",,  7690,"",  2095,"",  5595,"",   12.5,"",    6.9,"",   18.0,"",
"Industry - Sectors - North American Industry Classification System (NAICS) 2017","    71 Arts, entertainment and recreation",,  1135,"",   575,"",   555,"",    1.8,"",    1.9,"",    1.8,"",
"Industry - Sectors - North American Industry Classification System (NAICS) 2017","    72 Accommodation and food services",,  2710,"",  1275,"",  1430,"",    4.4,"",    4.2,"",    4.6,"",
"Industry - Sectors - North American Industry Classification System (NAICS) 2017","    81 Other services (except public administration)",,  3365,"",   780,"",  2580,"",    5.5,"",    2.6,"",    8.3,"",
"Industry - Sectors - North American Industry Classification System (NAICS) 2017","    91 Public administration",,  1850,"",   815,"",  1030,"",    3.0,"",    2.7,"",    3.3,"",
"All languages used at work","Total - All languages used at work for the population in private households aged 15 years and over who worked since January 1, 2020 - 25% sample data",195, 65585,"", 32225,"", 33360,"",  100.0,"",  100.0,"",  100.0,"",
"All languages used at work","  English",, 60525,"", 29925,"", 30605,"",   92.3,"",   92.9,"",   91.7,"",
"All languages used at work","  French",,    80,"",    15,"",    65,"",    0.1,"",    0.0,"",    0.2,"",
"All languages used at work","  Non-official language",,   575,"",   275,"",   305,"",    0.9,"",    0.9,"",    0.9,"",
"All languages used at work","    Indigenous",39,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"All languages used at work","    Non-Indigenous",,   575,"",   275,"",   305,"",    0.9,"",    0.9,"",    0.9,"",
"All languages used at work","  English and French",,  1100,"",   400,"",   700,"",    1.7,"",    1.2,"",    2.1,"",
"All languages used at work","  English and non-official language(s)",,  3145,"",  1535,"",  1615,"",    4.8,"",    4.8,"",    4.8,"",
"All languages used at work","  French and non-official language(s)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"All languages used at work","  English, French and non-official language(s)",,   145,"",    70,"",    70,"",    0.2,"",    0.2,"",    0.2,"",
