"Census Profile, 2021 Census of Population"
,,,"Don Valley North [Federal electoral district (2013 Representation Order)], Ontario",,,,,,,,,,,,
"Ethnic or cultural origin","  Iroquois (Haudenosaunee), n.o.s.",154,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  New Zealander",,    30,"",    25,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Sudanese",,   160,"",    75,"",    90,"",    0.1,"",    0.1,"",    0.2,"",
"Ethnic or cultural origin","  Breton",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Pennsylvania Dutch",,    20,"",    10,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Malaysian",,   120,"",    55,"",    65,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Plains Cree",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  North African, n.o.s.",155,    55,"",    35,"",    25,"",    0.0,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Huron (Wendat)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Saskatchewanian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Buddhist",,   160,"",    85,"",    80,"",    0.1,"",    0.2,"",    0.1,"",
"Ethnic or cultural origin","  Gaspesian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Norman",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Southern or East African, n.o.s.",156,    70,"",    25,"",    40,"",    0.1,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Ivorian",,    25,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Saulteaux",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Anishinaabe, n.o.s.",157,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Burundian",,    40,"",    15,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Tigrinya",,    25,"",    10,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Nicaraguan",,    35,"",    10,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Mauritian",,   115,"",    65,"",    45,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Kenyan",,   105,"",    50,"",    55,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Oji-Cree",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Vincentian",,    60,"",    30,"",    35,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Jordanian",,    95,"",    35,"",    60,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Manitoban",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Cape Bretoner",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Rwandan",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Grenadian",,    95,"",    25,"",    75,"",    0.1,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Malayali",,    50,"",    40,"",    15,"",    0.0,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Chaldean",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Sinhalese",,   210,"",   105,"",   110,"",    0.2,"",    0.2,"",    0.2,"",
"Ethnic or cultural origin","  Mayan",,    35,"",    15,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Honduran",,    45,"",    25,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Cherokee",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Qalipu Mi'kmaq",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Indo-Caribbean",,    95,"",    40,"",    55,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Flemish",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  United Empire Loyalist",,    25,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Senegalese",,    30,"",    10,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Azerbaijani",,   335,"",   180,"",   155,"",    0.3,"",    0.3,"",    0.3,"",
"Ethnic or cultural origin","  Sicilian",,    25,"",     0,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Pashtun",,    40,"",    25,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Malay",,    70,"",    40,"",    30,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Goan",,   105,"",    45,"",    55,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Bantu, n.o.s.",158,    15,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Tibetan",,    10,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Zimbabwean",,    20,"",     0,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Burmese",,    50,"",    30,"",    20,"",    0.0,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Mongolian",,    30,"",    10,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Azorean",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Atikamekw",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Bamileke",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Indo-Guyanese",,    90,"",    35,"",    55,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Ugandan",,   145,"",    50,"",    95,"",    0.1,"",    0.1,"",    0.2,"",
"Ethnic or cultural origin","  Oromo",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Tanzanian",,   100,"",    60,"",    45,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Yemeni",,    25,"",    20,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Central African",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Libyan",,    35,"",    30,"",     0,"",    0.0,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Basque",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Uruguayan",,    45,"",    35,"",    15,"",    0.0,"",    0.1,"",    0.0,"",
"Ethnic or cultural origin","  Akan, n.o.s.",159,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Central or West African, n.o.s.",160,    45,"",    15,"",    30,"",    0.0,"",    0.0,"",    0.1,"",
"Ethnic or cultural origin","  Igorot",,    25,"",    10,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Fulani",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Woodland Cree",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Guinean",,    25,"",    25,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  St. Lucian",,    35,"",    25,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Prince Edward Islander",,    10,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Maliseet",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Beninese",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Telugu",,   145,"",    90,"",    55,"",    0.1,"",    0.2,"",    0.1,"",
"Ethnic or cultural origin","  Roma",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Costa Rican",,    15,"",     0,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  African Nova Scotian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Malagasy",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Kashmiri",,    35,"",    15,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Singaporean",,    35,"",    10,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Karen",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Edo",,    45,"",    20,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Tajik",,   105,"",    35,"",    60,"",    0.1,"",    0.1,"",    0.1,"",
"Ethnic or cultural origin","  Amhara",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Ethnic or cultural origin","  Paraguayan",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Religion","Total - Religion for the population in private households - 25% sample data",161,112585,"", 53535,"", 59055,"",  100.0,"",  100.0,"",  100.0,"",
"Religion","  Buddhist",,  2920,"",  1220,"",  1700,"",    2.6,"",    2.3,"",    2.9,"",
"Religion","  Christian",, 45110,"", 20010,"", 25100,"",   40.1,"",   37.4,"",   42.5,"",
"Religion","    Christian, n.o.s.",162, 11390,"",  5145,"",  6240,"",   10.1,"",    9.6,"",   10.6,"",
"Religion","    Anabaptist",,    55,"",    30,"",    25,"",    0.0,"",    0.1,"",    0.0,"",
"Religion","    Anglican",,  1715,"",   680,"",  1035,"",    1.5,"",    1.3,"",    1.8,"",
"Religion","    Baptist",,  1445,"",   555,"",   890,"",    1.3,"",    1.0,"",    1.5,"",
"Religion","    Catholic",, 18440,"",  8030,"", 10405,"",   16.4,"",   15.0,"",   17.6,"",
"Religion","    Christian Orthodox",,  6095,"",  2930,"",  3165,"",    5.4,"",    5.5,"",    5.4,"",
"Religion","    Jehovah's Witness",,   250,"",    95,"",   155,"",    0.2,"",    0.2,"",    0.3,"",
"Religion","    Latter Day Saints",,   105,"",    50,"",    55,"",    0.1,"",    0.1,"",    0.1,"",
"Religion","    Lutheran",,   355,"",   125,"",   230,"",    0.3,"",    0.2,"",    0.4,"",
"Religion","    Methodist and Wesleyan (Holiness)",,   155,"",    80,"",    80,"",    0.1,"",    0.1,"",    0.1,"",
"Religion","    Pentecostal and other Charismatic",,   645,"",   270,"",   380,"",    0.6,"",    0.5,"",    0.6,"",
"Religion","    Presbyterian",,  1595,"",   755,"",   835,"",    1.4,"",    1.4,"",    1.4,"",
"Religion","    Reformed",,    45,"",    15,"",    30,"",    0.0,"",    0.0,"",    0.1,"",
"Religion","    United Church",,   940,"",   410,"",   525,"",    0.8,"",    0.8,"",    0.9,"",
"Religion","    Other Christian and Christian-related traditions",,  1875,"",   835,"",  1045,"",    1.7,"",    1.6,"",    1.8,"",
"Religion","  Hindu",,  7540,"",  3895,"",  3645,"",    6.7,"",    7.3,"",    6.2,"",
"Religion","  Jewish",,  3285,"",  1525,"",  1760,"",    2.9,"",    2.8,"",    3.0,"",
"Religion","  Muslim",, 13100,"",  6500,"",  6605,"",   11.6,"",   12.1,"",   11.2,"",
"Religion","  Sikh",,   600,"",   295,"",   310,"",    0.5,"",    0.6,"",    0.5,"",
"Religion","  Traditional (North American Indigenous) spirituality",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Religion","  Other religions and spiritual traditions",,  1540,"",   715,"",   830,"",    1.4,"",    1.3,"",    1.4,"",
"Religion","  No religion and secular perspectives",, 38465,"", 19370,"", 19100,"",   34.2,"",   36.2,"",   32.3,"",
"Mobility status 1 year ago","Total - Mobility status 1 year ago - 25% sample data",163,111770,"", 53125,"", 58645,"",  100.0,"",  100.0,"",  100.0,"",
"Mobility status 1 year ago","  Non-movers",, 95445,"", 45235,"", 50205,"",   85.4,"",   85.1,"",   85.6,"",
"Mobility status 1 year ago","  Movers",, 16330,"",  7895,"",  8435,"",   14.6,"",   14.9,"",   14.4,"",
"Mobility status 1 year ago","    Non-migrants",, 11120,"",  5480,"",  5640,"",    9.9,"",   10.3,"",    9.6,"",
"Mobility status 1 year ago","    Migrants",,  5210,"",  2410,"",  2795,"",    4.7,"",    4.5,"",    4.8,"",
"Mobility status 1 year ago","      Internal migrants",,  2640,"",  1265,"",  1375,"",    2.4,"",    2.4,"",    2.3,"",
"Mobility status 1 year ago","        Intraprovincial migrants",,  2155,"",  1010,"",  1145,"",    1.9,"",    1.9,"",    2.0,"",
"Mobility status 1 year ago","        Interprovincial migrants",,   480,"",   250,"",   230,"",    0.4,"",    0.5,"",    0.4,"",
"Mobility status 1 year ago","      External migrants",,  2570,"",  1145,"",  1420,"",    2.3,"",    2.2,"",    2.4,"",
"Mobility status 5 years ago","Total - Mobility status 5 years ago - 25% sample data",164,108215,"", 51245,"", 56965,"",  100.0,"",  100.0,"",  100.0,"",
"Mobility status 5 years ago","  Non-movers",, 63265,"", 29405,"", 33855,"",   58.5,"",   57.4,"",   59.4,"",
"Mobility status 5 years ago","  Movers",, 44950,"", 21840,"", 23110,"",   41.5,"",   42.6,"",   40.6,"",
"Mobility status 5 years ago","    Non-migrants",, 20275,"",  9735,"", 10545,"",   18.7,"",   19.0,"",   18.5,"",
"Mobility status 5 years ago","    Migrants",, 24675,"", 12105,"", 12570,"",   22.8,"",   23.6,"",   22.1,"",
"Mobility status 5 years ago","      Internal migrants",,  8850,"",  4265,"",  4580,"",    8.2,"",    8.3,"",    8.0,"",
"Mobility status 5 years ago","        Intraprovincial migrants",,  6955,"",  3350,"",  3605,"",    6.4,"",    6.5,"",    6.3,"",
"Mobility status 5 years ago","        Interprovincial migrants",,  1890,"",   915,"",   975,"",    1.7,"",    1.8,"",    1.7,"",
"Mobility status 5 years ago","      External migrants",, 15825,"",  7835,"",  7985,"",   14.6,"",   15.3,"",   14.0,"",
"Secondary (high) school diploma or equivalency certificate","Total - Secondary (high) school diploma or equivalency certificate for the population aged 15 years and over in private households - 25% sample data",165, 98430,"", 46280,"", 52150,"",  100.0,"",  100.0,"",  100.0,"",
"Secondary (high) school diploma or equivalency certificate","  No high school diploma or equivalency certificate",, 10295,"",  4835,"",  5460,"",   10.5,"",   10.4,"",   10.5,"",
"Secondary (high) school diploma or equivalency certificate","  With high school diploma or equivalency certificate",166, 88130,"", 41440,"", 46695,"",   89.5,"",   89.5,"",   89.5,"",
"Secondary (high) school diploma or equivalency certificate","Total - Secondary (high) school diploma or equivalency certificate for the population aged 25 to 64 years in private households - 25% sample data",165, 63460,"", 30140,"", 33320,"",  100.0,"",  100.0,"",  100.0,"",
"Secondary (high) school diploma or equivalency certificate","  No high school diploma or equivalency certificate",,  3120,"",  1570,"",  1550,"",    4.9,"",    5.2,"",    4.7,"",
"Secondary (high) school diploma or equivalency certificate","  With high school diploma or equivalency certificate",166, 60340,"", 28570,"", 31770,"",   95.1,"",   94.8,"",   95.3,"",
"Highest certificate, diploma or degree","Total - Highest certificate, diploma or degree for the population aged 15 years and over in private households - 25% sample data",165, 98425,"", 46280,"", 52150,"",  100.0,"",  100.0,"",  100.0,"",
"Highest certificate, diploma or degree","  No certificate, diploma or degree",,  9570,"",  4450,"",  5120,"",    9.7,"",    9.6,"",    9.8,"",
"Highest certificate, diploma or degree","  High (secondary) school diploma or equivalency certificate",167, 20050,"",  9590,"", 10455,"",   20.4,"",   20.7,"",   20.0,"",
"Highest certificate, diploma or degree","  Postsecondary certificate, diploma or degree",, 68805,"", 32240,"", 36570,"",   69.9,"",   69.7,"",   70.1,"",
"Highest certificate, diploma or degree","    Postsecondary certificate or diploma below bachelor level",, 19825,"",  8670,"", 11160,"",   20.1,"",   18.7,"",   21.4,"",
"Highest certificate, diploma or degree","      Apprenticeship or trades certificate or diploma",,  2450,"",  1375,"",  1075,"",    2.5,"",    3.0,"",    2.1,"",
"Highest certificate, diploma or degree","        Non-apprenticeship trades certificate or diploma",168,  1510,"",   780,"",   725,"",    1.5,"",    1.7,"",    1.4,"",
"Highest certificate, diploma or degree","        Apprenticeship certificate",169,   940,"",   595,"",   350,"",    1.0,"",    1.3,"",    0.7,"",
"Highest certificate, diploma or degree","      College, CEGEP or other non-university certificate or diploma",170, 13770,"",  5785,"",  7985,"",   14.0,"",   12.5,"",   15.3,"",
"Highest certificate, diploma or degree","      University certificate or diploma below bachelor level",,  3605,"",  1500,"",  2105,"",    3.7,"",    3.2,"",    4.0,"",
"Highest certificate, diploma or degree","    Bachelor's degree or higher",, 48980,"", 23570,"", 25410,"",   49.8,"",   50.9,"",   48.7,"",
"Highest certificate, diploma or degree","      Bachelor's degree",, 30300,"", 14115,"", 16185,"",   30.8,"",   30.5,"",   31.0,"",
"Highest certificate, diploma or degree","      University certificate or diploma above bachelor level",,  3250,"",  1615,"",  1635,"",    3.3,"",    3.5,"",    3.1,"",
"Highest certificate, diploma or degree","      Degree in medicine, dentistry, veterinary medicine or optometry",,  1480,"",   665,"",   810,"",    1.5,"",    1.4,"",    1.6,"",
"Highest certificate, diploma or degree","      Master's degree",, 12155,"",  6090,"",  6070,"",   12.3,"",   13.2,"",   11.6,"",
"Highest certificate, diploma or degree","      Earned doctorate",171,  1800,"",  1085,"",   710,"",    1.8,"",    2.3,"",    1.4,"",
"Highest certificate, diploma or degree","Total - Highest certificate, diploma or degree for the population aged 25 to 64 years in private households - 25% sample data",165, 63460,"", 30140,"", 33325,"",  100.0,"",  100.0,"",  100.0,"",
"Highest certificate, diploma or degree","  No certificate, diploma or degree",,  2750,"",  1400,"",  1355,"",    4.3,"",    4.6,"",    4.1,"",
"Highest certificate, diploma or degree","  High (secondary) school diploma or equivalency certificate",167,  9110,"",  4770,"",  4340,"",   14.4,"",   15.8,"",   13.0,"",
"Highest certificate, diploma or degree","  Postsecondary certificate, diploma or degree",, 51600,"", 23965,"", 27630,"",   81.3,"",   79.5,"",   82.9,"",
"Highest certificate, diploma or degree","    Postsecondary certificate or diploma below bachelor level",, 13065,"",  5885,"",  7180,"",   20.6,"",   19.5,"",   21.5,"",
"Highest certificate, diploma or degree","      Apprenticeship or trades certificate or diploma",,  1330,"",   765,"",   570,"",    2.1,"",    2.5,"",    1.7,"",
"Highest certificate, diploma or degree","        Non-apprenticeship trades certificate or diploma",168,   800,"",   415,"",   385,"",    1.3,"",    1.4,"",    1.2,"",
"Highest certificate, diploma or degree","        Apprenticeship certificate",169,   535,"",   345,"",   185,"",    0.8,"",    1.1,"",    0.6,"",
"Highest certificate, diploma or degree","      College, CEGEP or other non-university certificate or diploma",170,  9290,"",  4085,"",  5200,"",   14.6,"",   13.6,"",   15.6,"",
"Highest certificate, diploma or degree","      University certificate or diploma below bachelor level",,  2440,"",  1040,"",  1405,"",    3.8,"",    3.5,"",    4.2,"",
"Highest certificate, diploma or degree","    Bachelor's degree or higher",, 38535,"", 18085,"", 20445,"",   60.7,"",   60.0,"",   61.4,"",
"Highest certificate, diploma or degree","      Bachelor's degree",, 23465,"", 10765,"", 12695,"",   37.0,"",   35.7,"",   38.1,"",
"Highest certificate, diploma or degree","      University certificate or diploma above bachelor level",,  2400,"",  1125,"",  1275,"",    3.8,"",    3.7,"",    3.8,"",
"Highest certificate, diploma or degree","      Degree in medicine, dentistry, veterinary medicine or optometry",,  1065,"",   390,"",   675,"",    1.7,"",    1.3,"",    2.0,"",
"Highest certificate, diploma or degree","      Master's degree",, 10330,"",  5095,"",  5240,"",   16.3,"",   16.9,"",   15.7,"",
"Highest certificate, diploma or degree","      Earned doctorate",171,  1275,"",   720,"",   560,"",    2.0,"",    2.4,"",    1.7,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","Total - Major field of study - Classification of Instructional Programs (CIP) 2021 for the population aged 15 years and over in private households - 25% sample data",172, 98425,"", 46275,"", 52150,"",  100.0,"",  100.0,"",  100.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  No postsecondary certificate, diploma or degree",173, 29620,"", 14040,"", 15580,"",   30.1,"",   30.3,"",   29.9,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Education",,  3120,"",   550,"",  2570,"",    3.2,"",    1.2,"",    4.9,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    13. Education",,  3120,"",   550,"",  2570,"",    3.2,"",    1.2,"",    4.9,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Visual and performing arts, and communications technologies",,  2715,"",   910,"",  1805,"",    2.8,"",    2.0,"",    3.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    10. Communications technologies/technicians and support services",,   210,"",   135,"",    75,"",    0.2,"",    0.3,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    50. Visual and performing arts",,  2505,"",   780,"",  1730,"",    2.5,"",    1.7,"",    3.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Humanities",,  3870,"",  1170,"",  2700,"",    3.9,"",    2.5,"",    5.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    16. Indigenous and foreign languages, literatures, and linguistics",,   720,"",   135,"",   590,"",    0.7,"",    0.3,"",    1.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    23. English language and literature/letters",,  1125,"",   255,"",   865,"",    1.1,"",    0.6,"",    1.7,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    24. Liberal arts and sciences, general studies and humanities",,   935,"",   280,"",   655,"",    0.9,"",    0.6,"",    1.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30A Interdisciplinary humanities",174,    55,"",    20,"",    35,"",    0.1,"",    0.0,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    38. Philosophy and religious studies",,   220,"",   120,"",   100,"",    0.2,"",    0.3,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    39. Theology and religious vocations",,   335,"",   205,"",   135,"",    0.3,"",    0.4,"",    0.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    54. History",,   330,"",   135,"",   195,"",    0.3,"",    0.3,"",    0.4,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    55. French language and literature/lettersCAN",,   140,"",    15,"",   125,"",    0.1,"",    0.0,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Social and behavioural sciences and law",,  8230,"",  2875,"",  5355,"",    8.4,"",    6.2,"",   10.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    05. Area, ethnic, cultural, gender, and group studies",,   135,"",    30,"",   110,"",    0.1,"",    0.1,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    09. Communication, journalism and related programs",,   790,"",   305,"",   490,"",    0.8,"",    0.7,"",    0.9,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    19. Family and consumer sciences/human sciences",,  1105,"",   130,"",   970,"",    1.1,"",    0.3,"",    1.9,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    22. Legal professions and studies",,  1300,"",   530,"",   770,"",    1.3,"",    1.1,"",    1.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30B Interdisciplinary social and behavioural sciences",175,   115,"",    30,"",    90,"",    0.1,"",    0.1,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    42. Psychology",,  1250,"",   310,"",   935,"",    1.3,"",    0.7,"",    1.8,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    45. Social sciences",,  3530,"",  1535,"",  2000,"",    3.6,"",    3.3,"",    3.8,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Business, management and public administration",, 17615,"",  7890,"",  9720,"",   17.9,"",   17.1,"",   18.6,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30.16 Accounting and computer science",,    35,"",    10,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    44. Public administration and social service professions",,   730,"",   175,"",   555,"",    0.7,"",    0.4,"",    1.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    52. Business, management, marketing and related support services",, 16850,"",  7705,"",  9145,"",   17.1,"",   16.7,"",   17.5,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Physical and life sciences and technologies",,  3840,"",  1795,"",  2045,"",    3.9,"",    3.9,"",    3.9,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    26. Biological and biomedical sciences",,  1640,"",   635,"",  1005,"",    1.7,"",    1.4,"",    1.9,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30.01 Biological and physical sciences",,   810,"",   385,"",   425,"",    0.8,"",    0.8,"",    0.8,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30C Other interdisciplinary physical and life sciences",176,   100,"",    20,"",    80,"",    0.1,"",    0.0,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    40. Physical sciences",,  1190,"",   725,"",   470,"",    1.2,"",    1.6,"",    0.9,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    41. Science technologies/technicians",,   105,"",    35,"",    65,"",    0.1,"",    0.1,"",    0.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Mathematics, computer and information sciences",,  6405,"",  3945,"",  2455,"",    6.5,"",    8.5,"",    4.7,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    11. Computer and information sciences and support services",,  4955,"",  3215,"",  1740,"",    5.0,"",    6.9,"",    3.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    25. Library science",,   195,"",    40,"",   160,"",    0.2,"",    0.1,"",    0.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    27. Mathematics and statistics",,  1055,"",   580,"",   475,"",    1.1,"",    1.3,"",    0.9,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30D Interdisciplinary mathematics, computer and information sciences",177,   195,"",   115,"",    85,"",    0.2,"",    0.2,"",    0.2,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","  Architecture, engineering, and related trades",, 13040,"",  9870,"",  3170,"",   13.2,"",   21.3,"",    6.1,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    04. Architecture and related services",,   950,"",   485,"",   460,"",    1.0,"",    1.0,"",    0.9,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    14. Engineering",,  8670,"",  6415,"",  2260,"",    8.8,"",   13.9,"",    4.3,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    15. Engineering/engineering-related technologies/technicians",,  1985,"",  1575,"",   405,"",    2.0,"",    3.4,"",    0.8,"",
"Major field of study - Classification of Instructional Programs (CIP) 2021","    30.12 Historic preservation and conservation",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
